RANK,MOVEMENT,PLAYER_ID,PLAYER,CAREER BEST STREAK,BEST YTD STREAK
1,0,01226,Fred Couples,22,7
2,0,01098,Jay Don Blake,20,10
2,0,02101,Joey Sindelar,20,4
4,0,01958,Dan Pohl,19,3
5,0,01346,Ed Fiori,17,7
5,0,01475,Donnie Hammond,17,7
5,0,01736,Roger Maltbie,17,4
5,0,01887,Mark O'Meara,17,5
9,0,01444,Ken Green,16,6
9,0,01771,Blaine McCallister,16,9
9,0,01926,Steve Pate,16,10
9,0,01928,Corey Pavin,16,10
13,0,01527,Scott Hoch,15,6
13,0,01633,Tom Kite,15,5
13,0,01723,Andrew Magee,15,7
16,0,01724,Jeff Maggert,14,7
16,0,02010,Loren Roberts,14,11
16,0,02104,Jeff Sluman,14,4
16,0,02146,Payne Stewart,14,8
20,0,01042,Paul Azinger,13,3
20,0,01142,Bart Bryant,13,0
20,0,01143,Brad Bryant,13,9
20,0,01162,Rex Caldwell,13,1
20,0,01203,Russ Cochran,13,5
20,0,01219,John Cook,13,7
20,0,01313,Steve Elkington,13,6
20,0,01390,Buddy Gardner,13,4
20,0,01553,John Huston,13,9
20,0,01569,Peter Jacobsen,13,13
20,0,01666,Bernhard Langer,13,2
20,0,01783,Mark McCumber,13,9
20,0,01935,Calvin Peete,13,0
20,0,01938,David Peoples,13,6
20,0,01996,Mike Reid,13,5
20,0,02033,Dave Rummells,13,4
20,0,02090,Tom Sieckmann,13,4
20,0,02094,Tony Sills,13,3
20,0,02133,Craig Stadler,13,13
20,0,02159,Curtis Strange,13,5
20,0,02167,Mike Sullivan,13,5
41,0,01060,Dave Barr,12,5
41,0,01093,Ronnie Black,12,4
41,0,01132,Mark Brooks,12,6
41,0,06124,Patrick Burke,12,2
41,0,01305,Danny Edwards,12,1
41,0,01329,Brad Faxon,12,6
41,0,01331,Rick Fehr,12,12
41,0,01457,Jay Haas,12,8
41,0,01641,Gary Koch,12,1
41,0,06012,Greg Kraft,12,6
41,0,01797,Rocco Mediate,12,4
41,0,01837,Gil Morgan,12,6
41,0,01971,Dillard Pruitt,12,11
41,0,02049,Gene Sauers,12,5
41,0,02099,Scott Simpson,12,8
41,0,02170,Hal Sutton,12,12
41,0,02186,Brian Tennyson,12,0
41,0,02214,Kirk Triplett,12,6
41,0,02223,Bob Tway,12,5
41,0,02294,Willie Wood,12,6
41,0,02321,Fuzzy Zoeller,12,9
62,0,01072,Chip Beck,11,4
62,0,01150,George Burns,11,0
62,0,01175,Jim Carter,11,1
62,0,01355,Raymond Floyd,11,3
62,0,01378,David Frost,11,7
62,0,01677,Tom Lehman,11,7
62,0,01690,Bruce Lietzke,11,11
62,0,01725,John Mahaffey,11,3
62,0,01858,Tommy Nakajima,11,1
62,0,01891,David Ogrin,11,11
62,0,01960,Don Pooley,11,6
62,0,01968,Nick Price,11,5
62,0,01975,Tom Purtzer,11,4
62,0,02023,Clarence Rose,11,1
62,0,02098,Jim Simons,11,0
62,0,02100,Tim Simpson,11,5
62,0,02201,Jim Thorpe,11,4
62,0,02322,Richard Zokol,11,5
80,0,06197,Michael Allen,10,6
80,0,01096,Phil Blackmar,10,3
80,0,07569,Mark Carnevale,10,4
