RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
1,0,46046,Scottie Scheffler,1.680,1571,935,36.81%
2,0,47504,Sam Burns,1.685,1432,850,37.35%
3,0,51766,Wyndham Clark,1.694,1335,788,36.85%
4,0,50525,Collin Morikawa,1.704,1580,927,35.31%
4,0,40250,Taylor Pendrith,1.704,1563,917,35.78%
6,0,46717,Viktor Hovland,1.707,1188,696,34.58%
7,0,57975,Harry Hall,1.708,1633,956,36.48%
8,0,28089,Jason Day,1.714,1351,788,34.01%
8,0,34098,Russell Henley,1.714,1464,854,31.77%
10,0,45522,Christiaan Bezuidenhout,1.715,1456,849,32.11%
10,0,51977,Max Greyserman,1.715,1629,950,35.09%
12,0,59866,Nick Dunlap,1.717,1331,775,35.41%
12,0,47993,Denny McCarthy,1.717,1684,981,32.96%
14,0,60004,Jacob Bridgeman,1.720,1651,960,35.15%
14,0,57900,Chandler Phillips,1.720,1680,977,34.87%
14,0,34046,Jordan Spieth,1.720,1428,830,33.33%
17,0,48084,Wesley Bryan,1.721,1081,628,35.04%
18,0,35506,Mackenzie Hughes,1.722,1875,1089,33.33%
19,0,48081,Xander Schauffele,1.723,1714,995,33.13%
20,0,55789,Taylor Montgomery,1.724,1014,588,33.56%
21,0,35532,Tom Hoge,1.725,2122,1230,34.26%
22,0,33653,Thomas Detry,1.728,1320,764,34.69%
22,0,40098,Matt Fitzpatrick,1.728,1422,823,33.09%
22,0,51894,Vince Whaley,1.728,1495,865,33.68%
25,0,47591,Eric Cole,1.729,2087,1207,34.25%
26,0,52514,Trace Crowe,1.730,1408,814,35.51%
26,0,39975,Michael Kim,1.730,1770,1023,33.00%
28,0,24502,Adam Scott,1.731,1468,848,32.86%
29,0,46442,Maverick McNealy,1.732,1948,1125,33.96%
30,0,27644,Brian Harman,1.733,1787,1031,32.20%
30,0,39971,Sungjae Im,1.733,1768,1020,34.45%
32,0,51349,Nico Echavarria,1.734,1925,1110,32.91%
32,0,50188,S.H. Kim,1.734,2037,1175,36.15%
34,0,40162,Justin Lower,1.735,2108,1215,32.62%
34,0,51997,Andrew Novak,1.735,1844,1063,32.11%
34,0,49771,J.T. Poston,1.735,1754,1011,33.04%
37,0,56630,Akshay Bhatia,1.737,1775,1022,32.02%
38,0,52955,Ludvig Åberg,1.738,1599,920,34.06%
38,0,33948,Byeong Hun An,1.738,1587,913,34.39%
38,0,35461,Beau Hossler,1.738,1849,1064,33.05%
38,0,30927,Brendon Todd,1.738,1953,1124,30.99%
42,0,12716,Charley Hoffman,1.739,1468,844,34.60%
42,0,37455,Si Woo Kim,1.739,1802,1036,32.53%
44,0,37275,Sam Ryder,1.740,1594,916,35.04%
45,0,28237,Rory McIlroy,1.741,1421,816,33.74%
46,0,22371,Aaron Baddeley,1.742,1451,833,29.28%
46,0,60067,Joe Highsmith,1.742,1543,886,33.33%
46,0,36801,Mark Hubbard,1.742,2117,1215,32.62%
46,0,30926,Chris Kirk,1.742,1589,912,32.09%
46,0,33448,Justin Thomas,1.742,1378,791,32.45%
51,0,29420,Billy Horschel,1.743,1584,909,30.94%
51,0,40006,Erik van Rooyen,1.743,1731,993,32.86%
53,0,29936,Ryan Fox,1.744,1615,926,32.79%
53,0,33399,Adam Hadwin,1.744,1610,923,32.14%
53,0,55182,Tom Kim,1.744,1641,941,33.40%
53,0,58168,Davis Thompson,1.744,1939,1112,31.89%
57,0,35450,Patrick Cantlay,1.745,1288,738,33.74%
58,0,59836,Pierceson Coody,1.746,1683,964,32.50%
59,0,33141,Keegan Bradley,1.747,1667,954,31.97%
59,0,54591,Ben Griffin,1.747,2458,1407,31.84%
59,0,36799,Stephan Jaeger,1.747,1640,939,33.44%
59,0,39327,Ben Silverman,1.747,1719,984,29.69%
59,0,52666,Sami Valimaki,1.747,1228,703,31.95%
64,0,33408,Tyson Alexander,1.748,1491,853,32.90%
64,0,57362,Austin Eckroat,1.748,1874,1072,31.40%
64,0,25900,Lucas Glover,1.748,2023,1157,31.14%
64,0,33204,Shane Lowry,1.748,1475,844,31.50%
64,0,51634,Sahith Theegala,1.748,1986,1136,33.04%
69,0,27064,Jhonattan Vegas,1.749,1639,937,32.87%
70,0,52215,Robert MacIntyre,1.750,1496,855,31.93%
70,0,46441,Robby Shelton,1.750,1549,885,31.75%
70,0,57366,Cameron Young,1.750,1689,965,33.37%
73,0,34099,Harris English,1.751,1931,1103,31.43%
73,0,31646,Emiliano Grillo,1.751,1765,1008,29.95%
73,0,33968,Thorbjørn Olesen,1.751,965,551,32.67%
76,0,32757,Patton Kizzire,1.752,1407,803,32.79%
77,0,32102,Rickie Fowler,1.754,1580,901,31.33%
77,0,23108,Matt Kuchar,1.754,1531,873,28.62%
77,0,32839,Hideki Matsuyama,1.754,1559,889,31.48%
77,0,36699,Patrick Rodgers,1.754,2205,1257,31.55%
77,0,33486,Roger Sloan,1.754,1403,800,31.20%
82,0,39997,Corey Conners,1.755,1932,1101,31.76%
82,0,45157,Cam Davis,1.755,1544,880,33.56%
82,0,28252,Seamus Power,1.755,2059,1173,30.65%
82,0,50484,Hayden Springer,1.755,1574,897,33.22%
86,0,48867,Matti Schmid,1.756,1719,979,33.37%
87,0,29725,Tony Finau,1.757,1724,981,32.24%
87,0,51696,Rico Hoey,1.757,1884,1072,32.52%
87,0,49947,Taylor Moore,1.757,2079,1183,30.79%
87,0,55893,Sam Stevens,1.757,2170,1235,32.03%
87,0,49960,Sepp Straka,1.757,1645,936,29.44%
92,0,32791,K.H. Lee,1.758,1670,950,31.01%
92,0,50493,Justin Suh,1.758,1570,893,32.25%
94,0,54421,Garrick Higgo,1.759,1697,965,31.46%
94,0,39977,Max Homa,1.759,1594,906,31.64%
94,0,47420,Jake Knapp,1.759,1553,883,32.99%
