RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,25572,Graeme McDowell,29.2
2,0,47993,Denny McCarthy,51.9
3,0,51766,Wyndham Clark,52.4
4,0,40009,Dominic Bozzelli,55.3
5,0,27649,Brandt Snedeker,66.0
6,0,29478,Kevin Kisner,69.1
7,0,29221,Webb Simpson,76.5
8,0,34099,Harris English,77.8
9,0,32757,Patton Kizzire,81.1
10,0,34466,Peter Malnati,81.3
11,0,32102,Rickie Fowler,83.6
12,0,24138,Ian Poulter,83.8
13,0,22405,Justin Rose,84.7
14,0,22371,Aaron Baddeley,85.7
15,0,24361,Pat Perez,91.3
16,0,29420,Billy Horschel,91.6
17,0,47959,Bryson DeChambeau,103.6
18,0,23325,Vaughn Taylor,104.0
19,0,35461,Beau Hossler,105.3
20,0,47504,Sam Burns,107.8
20,0,28237,Rory McIlroy,107.8
22,0,34256,Andrew Putnam,108.8
23,0,47347,Adam Schenk,109.0
24,0,37340,Chase Wright,112.0
25,0,34046,Jordan Spieth,113.9
26,0,37275,Sam Ryder,117.7
27,0,19846,Brian Gay,122.3
28,0,25900,Lucas Glover,128.3
29,0,48081,Xander Schauffele,130.3
30,0,27644,Brian Harman,130.4
31,0,28775,Nate Lashley,131.9
32,0,46501,Ollie Schniederjans,132.3
33,0,26329,Louis Oosthuizen,135.8
34,0,25493,Nick Taylor,136.0
35,0,26951,Johnson Wagner,136.7
36,0,39971,Sungjae Im,136.8
36,0,34360,Patrick Reed,136.8
38,0,32640,Troy Merritt,139.3
39,0,30911,Tommy Fleetwood,144.0
40,0,35450,Patrick Cantlay,144.1
41,0,19803,Ryan Armour,144.6
42,0,23621,Rory Sabbatini,145.8
43,0,28089,Jason Day,146.0
44,0,21961,Charles Howell III,148.7
45,0,48822,Sebastián Muñoz,149.8
46,0,21528,Henrik Stenson,157.3
47,0,46970,Jon Rahm,161.3
48,0,26851,Marc Leishman,162.6
49,0,29535,Brice Garnett,163.3
50,0,32150,Michael Thompson,164.4
51,0,31420,Anirban Lahiri,166.4
52,0,39977,Max Homa,166.7
53,0,29223,Sam Saunders,168.6
54,0,34563,Chesson Hadley,170.1
55,0,27958,Ryan Blaum,170.6
56,0,10809,Jim Furyk,171.1
57,0,30978,Kiradech Aphibarnrat,171.3
57,0,36689,Brooks Koepka,171.3
59,0,35891,Cameron Smith,171.7
60,0,31560,Brian Stuard,172.2
61,0,35732,Wes Roach,172.5
62,0,27095,Nick Watney,173.8
63,0,34261,Scott Langley,174.1
64,0,39324,J.J. Spaun,175.9
65,0,33399,Adam Hadwin,177.0
66,0,33667,Carlos Ortiz,177.8
67,0,29908,C.T. Pan,178.3
68,0,26300,Matt Jones,179.9
69,0,33486,Roger Sloan,181.0
69,0,33419,Cameron Tringale,181.0
71,0,45157,Cam Davis,184.3
72,0,24781,Hunter Mahan,186.4
73,0,25818,Scott Piercy,186.5
74,0,32058,José de Jesús Rodríguez,186.7
75,0,46402,Talor Gooch,186.9
76,0,24502,Adam Scott,191.6
76,0,27330,Josh Teater,191.6
78,0,23320,Ryan Palmer,192.3
79,0,21209,Sergio Garcia,192.5
80,0,30786,Brady Schnell,193.8
81,0,36699,Patrick Rodgers,194.3
82,0,30925,Dustin Johnson,194.8
82,0,39546,Keith Mitchell,194.8
84,0,34264,Hudson Swafford,196.6
85,0,37380,Curtis Luck,197.1
86,0,24924,Bill Haas,198.6
87,0,27895,Jonas Blixt,198.9
87,0,47128,Richy Werenski,198.9
89,0,49771,J.T. Poston,200.3
90,0,35376,Roberto Díaz,201.7
91,0,23108,Matt Kuchar,203.8
92,0,40026,Daniel Berger,204.2
93,0,40098,Matt Fitzpatrick,204.5
94,0,12716,Charley Hoffman,205.3
95,0,29479,Scott Brown,206.3
96,0,31557,Jim Herman,207.3
97,0,47990,Kyle Jones,208.2
98,0,26596,Ryan Moore,209.7
99,0,35617,Martin Trainer,210.1
100,0,30110,Kyle Stanley,212.8
101,0,46435,Austin Cook,213.9
102,0,27974,Sung Kang,214.3
103,0,34021,Bud Cauley,214.5
104,0,20472,Alex Cejka,214.7
105,0,29484,Peter Uihlein,215.6
106,0,39954,Cody Gribble,216.1
107,0,28259,Sangmoon Bae,216.7
108,0,45526,Abraham Ancer,217.9
109,0,29725,Tony Finau,218.2
110,0,21731,Freddie Jacobson,219.4
111,0,27936,Martin Laird,220.3
112,0,32139,Danny Willett,222.2
113,0,45486,Joaquin Niemann,222.7
114,0,32200,Roberto Castro,223.8
115,0,25396,Kevin Na,224.1
116,0,27963,Chris Stroud,224.7
117,0,30191,Julián Etulain,225.3
118,0,26758,David Hearn,225.4
119,0,39975,Michael Kim,225.7
120,0,37455,Si Woo Kim,225.8
121,0,26499,Rafa Cabrera Bello,226.3
122,0,25632,Jimmy Walker,226.7
123,0,34076,Joel Dahmen,230.3
124,0,49960,Sepp Straka,230.6
125,0,27556,Ted Potter Jr.,234.4
126,0,34431,Robert Streb,239.9
127,0,32839,Hideki Matsuyama,240.0
128,0,31323,Gary Woodland,240.3
129,0,27349,Alex Noren,241.0
130,0,35506,Mackenzie Hughes,242.2
131,0,26476,Chez Reavie,242.5
132,0,30944,Jason Kokrak,243.6
133,0,28252,Seamus Power,244.1
134,0,29926,Danny Lee,247.7
135,0,29970,Dylan Frittelli,247.8
136,0,52372,Cameron Champ,248.3
137,0,35879,Kelly Kraft,249.5
138,0,37454,Whee Kim,251.4
139,0,33448,Justin Thomas,252.8
140,0,25364,Paul Casey,253.5
141,0,33410,Andrew Landry,254.4
142,0,46523,Joey Garber,256.9
143,0,32791,K.H. Lee,258.3
144,0,27214,Kevin Streelman,258.5
145,0,37189,Harold Varner III,260.2
146,0,28679,Fabián Gómez,260.8
147,0,33122,Russell Knox,263.7
148,0,25198,Francesco Molinari,264.1
149,0,29268,Bronson Burgoon,266.2
150,0,06522,Ernie Els,267.8
151,0,39327,Ben Silverman,268.0
152,0,49964,Aaron Wise,268.8
153,0,34363,Tyrrell Hatton,270.3
154,0,36799,Stephan Jaeger,271.3
155,0,32333,Kevin Tway,272.4
156,0,27129,Luke List,273.6
157,0,24024,Zach Johnson,274.6
158,0,33418,Shawn Stefani,274.9
159,0,36852,Jim Knous,277.6
160,0,33948,Byeong Hun An,280.0
161,0,27064,Jhonattan Vegas,280.1
162,0,49766,Hank Lebioda,283.8
163,0,01810,Phil Mickelson,288.6
164,0,24925,Jonathan Byrd,288.9
