RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK
1,0,20498,Briny Baird,12
2,0,08075,Jerry Kelly,11
3,0,27064,Jhonattan Vegas,10
4,0,34021,Bud Cauley,9
4,0,24924,Bill Haas,9
4,0,21961,Charles Howell III,9
4,0,25396,Kevin Na,9
8,0,20766,Padraig Harrington,8
8,0,25345,Carl Pettersson,8
8,0,25240,D.A. Points,8
8,0,29221,Webb Simpson,8
8,0,02206,David Toms,8
13,0,24925,Jonathan Byrd,7
13,0,28089,Jason Day,7
13,0,25686,Jason Dufner,7
13,0,10809,Jim Furyk,7
13,0,23108,Matt Kuchar,7
13,0,26851,Marc Leishman,7
13,0,22961,David Mathis,7
13,0,27939,Matt McQuillan,7
13,0,23800,Bryce Molder,7
13,0,28475,Jeff Overton,7
13,0,24361,Pat Perez,7
13,0,01941,Tom Pernice Jr.,7
13,0,01948,Tim Petrovic,7
13,0,06567,Vijay Singh,7
13,0,30110,Kyle Stanley,7
13,0,23788,D.J. Trahan,7
29,0,20070,Matt Bettencourt,6
29,0,25274,Steven Bowditch,6
29,0,20472,Alex Cejka,6
29,0,01810,Phil Mickelson,6
29,0,22348,Nick O'Hern,6
29,0,22046,Geoff Ogilvy,6
29,0,26476,Chez Reavie,6
29,0,22405,Justin Rose,6
29,0,27330,Josh Teater,6
29,0,32150,Michael Thompson,6
29,0,23623,Bo Van Pelt,6
29,0,02239,Scott Verplank,6
29,0,27770,Camilo Villegas,6
42,0,29910,Blake Adams,5
42,0,28087,Kris Blanks,5
42,0,24507,Jason Bohn,5
42,0,33141,Keegan Bradley,5
42,0,01116,Michael Bradley,5
42,0,24290,D.J. Brigman,5
42,0,01161,Mark Calcavecchia,5
42,0,12510,Chad Campbell,5
42,0,23135,Tim Clark,5
42,0,21753,Brian Davis,5
42,0,23983,Luke Donald,5
42,0,09011,David Duval,5
42,0,30750,Tommy Gainey,5
42,0,21209,Sergio Garcia,5
42,0,08725,Tom Gillis,5
42,0,25900,Lucas Glover,5
42,0,23353,J.J. Henry,5
42,0,29420,Billy Horschel,5
42,0,24024,Zach Johnson,5
42,0,29718,Anthony Kim,5
42,0,30926,Chris Kirk,5
42,0,27466,Spencer Levin,5
42,0,23548,Bill Lunde,5
42,0,28158,Steve Marino,5
42,0,28237,Rory McIlroy,5
42,0,27933,John Merrick,5
42,0,32640,Troy Merritt,5
42,0,31401,Zack Miller,5
42,0,24138,Ian Poulter,5
42,0,30946,Alex Prugh,5
42,0,31193,Jim Renner,5
42,0,22913,John Rollins,5
42,0,20645,John Senden,5
42,0,30692,Scott Stallings,5
42,0,29518,Brendan Steele,5
42,0,27214,Kevin Streelman,5
42,0,06527,Steve Stricker,5
42,0,27963,Chris Stroud,5
42,0,26287,Roland Thatcher,5
42,0,27095,Nick Watney,5
42,0,25804,Bubba Watson,5
42,0,20160,Charlie Wi,5
42,0,21878,Mark Wilson,5
42,0,31323,Gary Woodland,5
86,0,10885,Robert Allenby,4
86,0,06004,Stephen Ames,4
86,0,21407,Arjun Atwal,4
86,0,07867,Woody Austin,4
86,0,22371,Aaron Baddeley,4
86,0,12652,Cameron Beckman,4
86,0,10505,Shane Bertsch,4
86,0,34255,Joseph Bramlett,4
86,0,20593,Greg Chalmers,4
86,0,32366,Kevin Chappell,4
86,0,24357,K.J. Choi,4
86,0,23673,Michael Connell,4
86,0,23541,Ben Crane,4
86,0,06034,Marco Dawson,4
86,0,23638,Brendon de Jonge,4
86,0,23409,James Driscoll,4
86,0,06621,Joe Durant,4
86,0,24512,Simon Dyson,4
86,0,01313,Steve Elkington,4
86,0,06522,Ernie Els,4
86,0,32102,Rickie Fowler,4
86,0,21805,Harrison Frazar,4
86,0,24358,Robert Garrigus,4
86,0,19846,Brian Gay,4
86,0,29720,Andres Gonzales,4
86,0,06643,Paul Goydos,4
86,0,23718,Nathan Green,4
86,0,24604,Hunter Haas,4
86,0,26758,David Hearn,4
86,0,12782,Tim Herron,4
86,0,12716,Charley Hoffman,4
86,0,33461,Morgan Hoffmann,4
86,0,21350,Ryuji Imada,4
86,0,22378,Trevor Immelman,4
86,0,30852,Ryo Ishikawa,4
86,0,21731,Freddie Jacobson,4
86,0,01577,Lee Janzen,4
86,0,06573,Brandt Jobe,4
86,0,30925,Dustin Johnson,4
86,0,10733,Kent Jones,4
86,0,27974,Sung Kang,4
86,0,19970,Robert Karlsson,4
86,0,35087,Bio Kim,4
86,0,28258,K.T. Kim,4
86,0,27936,Martin Laird,4
86,0,10860,Justin Leonard,4
86,0,01706,Davis Love III,4
86,0,26881,Jarrod Lyle,4
86,0,24781,Hunter Mahan,4
86,0,10585,Scott McCarron,4
86,0,31202,William McGirt,4
86,0,24490,George McNeill,4
86,0,21949,Joe Ogilvie,4
86,0,26329,Louis Oosthuizen,4
86,0,20572,Rod Pampling,4
86,0,22056,Cameron Percy,4
86,0,28620,Aron Price,4
86,0,23497,Tag Ridings,4
86,0,20127,Chris Riley,4
86,0,25562,Andres Romero,4
86,0,23621,Rory Sabbatini,4
86,0,24502,Adam Scott,4
86,0,27649,Brandt Snedeker,4
86,0,26679,Kevin Stadler,4
86,0,08375,Paul Stankowski,4
86,0,25834,Daniel Summerhays,4
86,0,06595,Kevin Sutherland,4
86,0,23325,Vaughn Taylor,4
86,0,33419,Cameron Tringale,4
86,0,26951,Johnson Wagner,4
86,0,25632,Jimmy Walker,4
86,0,23322,Brett Wetterich,4
86,0,12602,Dean Wilson,4
86,0,24663,Y.E. Yang,4
160,0,06197,Michael Allen,3
160,0,20098,Stuart Appleby,3
160,0,24846,Ricky Barnes,3
160,0,23614,Rich Beem,3
160,0,35450,Patrick Cantlay,3
160,0,25364,Paul Casey,3
160,0,19825,Darren Clarke,3
160,0,01219,John Cook,3
160,0,11123,Chris Couch,3
160,0,22621,Ben Curtis,3
160,0,01249,John Daly,3
160,0,06251,Chris DiMarco,3
160,0,07457,Steve Flesch,3
160,0,32698,Bobby Gates,3
160,0,20157,Retief Goosen,3
160,0,20859,Anders Hansen,3
160,0,22792,Peter Hanson,3
160,0,08537,J.P. Hayes,3
160,0,31557,Jim Herman,3
160,0,25444,Justin Hicks,3
160,0,29478,Kevin Kisner,3
160,0,30711,Colt Knost,3
160,0,27797,Derek Lamely,3
160,0,01677,Tom Lehman,3
160,0,11032,Frank Lickliter II,3
160,0,20634,Peter Lonard,3
160,0,24912,Will MacKenzie,3
160,0,27060,John Mallinger,3
160,0,27120,Troy Matteson,3
160,0,01766,Billy Mayfair,3
160,0,25572,Graeme McDowell,3
160,0,25198,Francesco Molinari,3
160,0,26596,Ryan Moore,3
160,0,24140,Sean O'Hair,3
160,0,23320,Ryan Palmer,3
160,0,25818,Scott Piercy,3
160,0,28486,Michael Putnam,3
160,0,25457,Alexandre Rocha,3
160,0,22293,Heath Slocum,3
160,0,33911,Nate Smith,3
160,0,21528,Henrik Stenson,3
160,0,34072,Will Strickler,3
160,0,02214,Kirk Triplett,3
160,0,26668,Marc Turnesa,3
160,0,08385,Omar Uresti,3
160,0,02246,Duffy Waldorf,3
160,0,23349,Charles Warren,3
160,0,26289,Boo Weekley,3
160,0,20436,Garrett Willis,3
160,0,08793,Tiger Woods,3
210,0,27124,Chris Baryla,2
210,0,07363,Craig Bowden,2
210,0,26949,Josh Broadaway,2
210,0,01157,Tom Byrum,2
210,0,20848,Ángel Cabrera,2
210,0,26500,Alejandro Cañizares,2
210,0,20229,Stewart Cink,2
210,0,28937,George Coetzee,2
210,0,25720,Chad Collins,2
210,0,01226,Fred Couples,2
210,0,19881,Robert Damron,2
210,0,01320,Bob Estes,2
210,0,28307,Matt Every,2
210,0,21284,Hiroyuki Fujita,2
210,0,01381,Fred Funk,2
210,0,01388,Robert Gamez,2
210,0,28679,Fabián Gómez,2
210,0,22892,Jason Gore,2
210,0,20569,Richard Green,2
210,0,20378,Mathias Grönberg,2
210,0,24980,Scott Gutschewski,2
210,0,33399,Adam Hadwin,2
210,0,01473,Todd Hamilton,2
210,0,27141,J.B. Holmes,2
210,0,26420,Richard Johnson,2
210,0,26300,Matt Jones,2
210,0,27408,Martin Kaymer,2
210,0,24503,Jeff Klauk,2
210,0,26695,Michael Letzig,2
210,0,29461,Jamie Lovemark,2
210,0,01707,Steve Lowery,2
210,0,01724,Jeff Maggert,2
210,0,33199,Matteo Manassero,2
210,0,33413,Ben Martin,2
210,0,12680,Shigeki Maruyama,2
210,0,01797,Rocco Mediate,2
210,0,06515,Shaun Micheel,2
210,0,22400,Hennie Otto,2
210,0,20095,Carl Paulson,2
210,0,01945,Kenny Perry,2
210,0,32876,Martin Piller,2
210,0,01978,Fran Quinn,2
210,0,25190,Jeff Quinney,2
210,0,34358,Jonathan Randolph,2
210,0,34360,Patrick Reed,2
210,0,26539,Robert Rock,2
210,0,26331,Charl Schwartzel,2
210,0,26882,Michael Sim,2
210,0,34046,Jordan Spieth,2
210,0,20580,Andre Stolz,2
210,0,28118,Peter Tomasulo,2
210,0,20396,Lee Westwood,2
210,0,10425,Jay Williamson,2
