RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,28089,Jason Day,2.97,327,110
1,0,23638,Brendon de Jonge,2.97,684,230
1,0,35139,Richard Lee,2.97,401,135
4,0,33141,Keegan Bradley,2.98,536,180
4,0,11123,Chris Couch,2.98,355,119
4,0,25686,Jason Dufner,2.98,501,168
4,0,19846,Brian Gay,2.98,521,175
4,0,23108,Matt Kuchar,2.98,501,168
4,0,22046,Geoff Ogilvy,2.98,444,149
4,0,27649,Brandt Snedeker,2.98,477,160
11,0,23204,Gary Christian,2.99,523,175
11,0,08075,Jerry Kelly,2.99,502,168
11,0,28308,Troy Kelly,2.99,392,131
11,0,22405,Justin Rose,2.99,412,138
11,0,06527,Steve Stricker,2.99,430,144
16,0,20623,Gavin Coles,3.00,423,141
16,0,10809,Jim Furyk,3.00,519,173
16,0,01810,Phil Mickelson,3.00,483,161
16,0,23320,Ryan Palmer,3.00,489,163
16,0,20645,John Senden,3.00,480,160
16,0,02206,David Toms,3.00,348,116
22,0,10885,Robert Allenby,3.01,464,154
22,0,34021,Bud Cauley,3.01,599,199
22,0,21961,Charles Howell III,3.01,601,200
22,0,24024,Zach Johnson,3.01,580,193
22,0,27936,Martin Laird,3.01,455,151
22,0,27797,Derek Lamely,3.01,388,129
22,0,01766,Billy Mayfair,3.01,518,172
22,0,28237,Rory McIlroy,3.01,337,112
22,0,10213,Dicky Pride,3.01,349,116
22,0,25562,Andres Romero,3.01,397,132
22,0,26679,Kevin Stadler,3.01,490,163
33,0,21753,Brian Davis,3.02,553,183
33,0,06251,Chris DiMarco,3.02,493,163
33,0,30925,Dustin Johnson,3.02,420,139
33,0,27466,Spencer Levin,3.02,480,159
33,0,24140,Sean O'Hair,3.02,510,169
33,0,21528,Henrik Stenson,3.02,308,102
33,0,27214,Kevin Streelman,3.02,541,179
40,0,01320,Bob Estes,3.03,488,161
40,0,08725,Tom Gillis,3.03,458,151
40,0,20766,Padraig Harrington,3.03,397,131
40,0,26758,David Hearn,3.03,575,190
40,0,01797,Rocco Mediate,3.03,415,137
40,0,26596,Ryan Moore,3.03,543,179
40,0,26331,Charl Schwartzel,3.03,333,110
40,0,23623,Bo Van Pelt,3.03,509,168
48,0,20593,Greg Chalmers,3.04,542,178
48,0,22621,Ben Curtis,3.04,383,126
48,0,32102,Rickie Fowler,3.04,519,171
48,0,01724,Jeff Maggert,3.04,507,167
48,0,23800,Bryce Molder,3.04,484,159
48,0,26951,Johnson Wagner,3.04,542,178
54,0,21407,Arjun Atwal,3.05,461,151
54,0,28087,Kris Blanks,3.05,399,131
54,0,12510,Chad Campbell,3.05,525,172
54,0,23541,Ben Crane,3.05,439,144
54,0,23983,Luke Donald,3.05,390,128
54,0,34174,John Huh,3.05,613,201
54,0,30944,Jason Kokrak,3.05,460,151
54,0,24490,George McNeill,3.05,521,171
54,0,28475,Jeff Overton,3.05,617,202
