RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,06527,Steve Stricker,98.16,925,908
2,0,21209,Sergio Garcia,97.87,799,782
3,0,20859,Anders Hansen,97.76,491,480
4,0,12660,Jesper Parnevik,97.65,1021,997
5,0,26420,Richard Johnson,97.61,1174,1146
6,0,27649,Brandt Snedeker,97.57,1192,1163
7,0,24024,Zach Johnson,97.49,835,814
8,0,23621,Rory Sabbatini,97.48,872,850
9,0,24490,George McNeill,97.32,1118,1088
10,0,23135,Tim Clark,97.31,707,688
11,0,21961,Charles Howell III,97.30,925,900
12,0,20157,Retief Goosen,97.25,509,495
12,0,23353,J.J. Henry,97.25,982,955
14,0,21528,Henrik Stenson,97.24,507,493
15,0,24980,Scott Gutschewski,97.20,822,799
16,0,22293,Heath Slocum,97.18,1348,1310
17,0,12680,Shigeki Maruyama,97.17,1130,1098
17,0,08793,Tiger Woods,97.17,600,583
19,0,20229,Stewart Cink,97.13,1009,980
20,0,06373,José María Olazábal,97.09,516,501
21,0,21731,Freddie Jacobson,97.05,948,920
21,0,20160,Charlie Wi,97.05,1187,1152
23,0,24357,K.J. Choi,97.04,947,919
23,0,12602,Dean Wilson,97.04,1047,1016
25,0,26882,Michael Sim,97.03,706,685
25,0,12714,Chris Tidland,97.03,706,685
27,0,19846,Brian Gay,97.00,1366,1325
28,0,23497,Tag Ridings,96.98,629,610
29,0,23933,Michael Boyd,96.97,758,735
30,0,10425,Jay Williamson,96.92,681,660
31,0,10213,Dicky Pride,96.91,842,816
32,0,21646,David Branshaw,96.88,1120,1085
32,0,22212,Craig Lile,96.88,962,932
34,0,08881,Tripp Isenhour,96.87,1022,990
34,0,24781,Hunter Mahan,96.87,1022,990
36,0,02223,Bob Tway,96.83,1261,1221
37,0,25804,Bubba Watson,96.82,942,912
38,0,07223,Brian Bateman,96.80,625,605
38,0,20850,Daniel Chopra,96.80,1344,1301
38,0,20623,Gavin Coles,96.80,1094,1059
41,0,23623,Bo Van Pelt,96.76,1356,1312
42,0,23613,Rich Barcelo,96.75,984,952
42,0,07363,Craig Bowden,96.75,923,893
42,0,23320,Ryan Palmer,96.75,1139,1102
45,0,29476,Kyle Reifers,96.74,919,889
46,0,01928,Corey Pavin,96.71,1004,971
47,0,21350,Ryuji Imada,96.69,1239,1198
48,0,22371,Aaron Baddeley,96.68,934,903
49,0,01132,Mark Brooks,96.66,598,578
49,0,22348,Nick O'Hern,96.66,808,781
51,0,24502,Adam Scott,96.64,774,748
52,0,20628,Arron Oberholser,96.62,740,715
53,0,02246,Duffy Waldorf,96.61,855,826
54,0,20104,Ken Duke,96.59,1377,1330
55,0,06004,Stephen Ames,96.58,876,846
56,0,28475,Jeff Overton,96.57,757,731
57,0,25892,Steve Wheatcroft,96.54,867,837
58,0,19972,José Coceres,96.53,606,585
58,0,01381,Fred Funk,96.53,749,723
58,0,22892,Jason Gore,96.53,1096,1058
58,0,20433,Mark Hensby,96.53,1010,975
62,0,12705,Cliff Kresge,96.49,1423,1373
63,0,22621,Ben Curtis,96.47,935,902
64,0,28158,Steve Marino,96.45,1295,1249
65,0,01473,Todd Hamilton,96.44,815,786
66,0,06034,Marco Dawson,96.42,922,889
66,0,25396,Kevin Na,96.42,1060,1022
68,0,01313,Steve Elkington,96.41,1031,994
68,0,06522,Ernie Els,96.41,640,617
68,0,21949,Joe Ogilvie,96.41,1198,1155
71,0,23718,Nathan Green,96.40,1223,1179
71,0,20378,Mathias Grönberg,96.40,1249,1204
71,0,26881,Jarrod Lyle,96.40,973,938
74,0,01320,Bob Estes,96.37,1128,1087
74,0,23800,Bryce Molder,96.37,689,664
76,0,01388,Robert Gamez,96.35,1097,1057
76,0,12716,Charley Hoffman,96.35,1177,1134
76,0,20382,Stephen Leaney,96.35,1069,1030
79,0,07547,Craig Kanada,96.34,1340,1291
