RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
1,0,08793,Tiger Woods,7.9
2,0,21528,Henrik Stenson,7.3
3,0,21731,Freddie Jacobson,6.9
4,0,23135,Tim Clark,6.8
5,0,06522,Ernie Els,6.7
5,0,20766,Padraig Harrington,6.7
7,0,22046,Geoff Ogilvy,6.5
8,0,21209,Sergio Garcia,6.4
8,0,20127,Chris Riley,6.4
10,0,24024,Zach Johnson,6.3
10,0,12660,Jesper Parnevik,6.3
10,0,24502,Adam Scott,6.3
13,0,22371,Aaron Baddeley,6.2
13,0,23621,Rory Sabbatini,6.2
15,0,20498,Briny Baird,6.1
15,0,20229,Stewart Cink,6.1
15,0,24140,Sean O'Hair,6.1
18,0,06004,Stephen Ames,6.0
18,0,01797,Rocco Mediate,6.0
18,0,20572,Rod Pampling,6.0
21,0,20628,Arron Oberholser,5.9
21,0,25345,Carl Pettersson,5.9
21,0,22405,Justin Rose,5.9
21,0,02206,David Toms,5.9
25,0,21633,Steve Allan,5.8
25,0,06643,Paul Goydos,5.8
25,0,11032,Frank Lickliter II,5.8
25,0,26596,Ryan Moore,5.8
29,0,24925,Jonathan Byrd,5.7
29,0,23983,Luke Donald,5.7
29,0,25900,Lucas Glover,5.7
29,0,23718,Nathan Green,5.7
29,0,10860,Justin Leonard,5.7
29,0,22293,Heath Slocum,5.7
29,0,12602,Dean Wilson,5.7
36,0,01142,Bart Bryant,5.6
36,0,24357,K.J. Choi,5.6
36,0,21753,Brian Davis,5.6
36,0,21961,Charles Howell III,5.6
36,0,21949,Joe Ogilvie,5.6
36,0,27649,Brandt Snedeker,5.6
42,0,07867,Woody Austin,5.5
42,0,01161,Mark Calcavecchia,5.5
42,0,01313,Steve Elkington,5.5
42,0,24358,Robert Garrigus,5.5
42,0,21350,Ryuji Imada,5.5
42,0,06567,Vijay Singh,5.5
48,0,20104,Ken Duke,5.4
48,0,12782,Tim Herron,5.4
48,0,01707,Steve Lowery,5.4
48,0,24912,Will MacKenzie,5.4
48,0,01724,Jeff Maggert,5.4
48,0,25396,Kevin Na,5.4
48,0,01948,Tim Petrovic,5.4
48,0,02101,Joey Sindelar,5.4
48,0,23325,Vaughn Taylor,5.4
