RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
1,0,12660,Jesper Parnevik,2.2
2,0,21209,Sergio Garcia,2.0
2,0,08793,Tiger Woods,2.0
4,0,19803,Ryan Armour,1.9
4,0,12510,Chad Campbell,1.9
4,0,23135,Tim Clark,1.9
4,0,20572,Rod Pampling,1.9
4,0,27770,Camilo Villegas,1.9
9,0,01142,Bart Bryant,1.8
9,0,06522,Ernie Els,1.8
9,0,06643,Paul Goydos,1.8
9,0,24024,Zach Johnson,1.8
13,0,01035,Tommy Armour III,1.7
13,0,21753,Brian Davis,1.7
13,0,06621,Joe Durant,1.7
13,0,23718,Nathan Green,1.7
13,0,21731,Freddie Jacobson,1.7
13,0,24140,Sean O'Hair,1.7
13,0,25190,Jeff Quinney,1.7
13,0,23621,Rory Sabbatini,1.7
13,0,23325,Vaughn Taylor,1.7
22,0,20498,Briny Baird,1.6
22,0,24925,Jonathan Byrd,1.6
22,0,20229,Stewart Cink,1.6
22,0,22621,Ben Curtis,1.6
22,0,10809,Jim Furyk,1.6
22,0,20766,Padraig Harrington,1.6
22,0,21350,Ryuji Imada,1.6
22,0,22046,Geoff Ogilvy,1.6
22,0,01941,Tom Pernice Jr.,1.6
22,0,25345,Carl Pettersson,1.6
22,0,26882,Michael Sim,1.6
22,0,21528,Henrik Stenson,1.6
34,0,06197,Michael Allen,1.5
34,0,12652,Cameron Beckman,1.5
34,0,08931,Glen Day,1.5
34,0,23983,Luke Donald,1.5
34,0,01313,Steve Elkington,1.5
34,0,24358,Robert Garrigus,1.5
34,0,25900,Lucas Glover,1.5
34,0,10860,Justin Leonard,1.5
34,0,11032,Frank Lickliter II,1.5
34,0,24912,Will MacKenzie,1.5
34,0,01724,Jeff Maggert,1.5
34,0,27120,Troy Matteson,1.5
34,0,06515,Shaun Micheel,1.5
34,0,26596,Ryan Moore,1.5
34,0,20628,Arron Oberholser,1.5
34,0,21949,Joe Ogilvie,1.5
34,0,06373,José María Olazábal,1.5
34,0,28475,Jeff Overton,1.5
34,0,01928,Corey Pavin,1.5
34,0,01948,Tim Petrovic,1.5
34,0,22405,Justin Rose,1.5
34,0,02206,David Toms,1.5
34,0,23349,Charles Warren,1.5
57,0,21633,Steve Allan,1.4
57,0,10885,Robert Allenby,1.4
57,0,22371,Aaron Baddeley,1.4
57,0,24290,D.J. Brigman,1.4
57,0,24357,K.J. Choi,1.4
57,0,20623,Gavin Coles,1.4
57,0,20104,Ken Duke,1.4
57,0,01381,Fred Funk,1.4
57,0,20574,Mathew Goggin,1.4
57,0,21961,Charles Howell III,1.4
57,0,22212,Craig Lile,1.4
