RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,01468,Gary Hallberg,16,2,2,10,1992060
2,0,02214,Kirk Triplett,13,1,4,14,1992130
3,0,01132,Mark Brooks,12,0,3,12,1992220
3,0,01303,Bob Eastwood,12,1,2,11,1992190
3,0,01408,Kelly Gibson,12,12,1,7,1992430
3,0,01414,Bob Gilder,12,5,1,9,1992430
3,0,01557,John Inman,12,3,3,17,1992190
3,0,02010,Loren Roberts,12,1,3,13,1992380
9,0,01249,John Daly,11,0,3,7,1992110
9,0,01288,Ed Dougherty,11,0,1,2,1992190
9,0,01385,Jim Gallagher Jr.,11,1,2,8,1992380
9,0,01960,Don Pooley,11,2,4,15,1992190
9,0,02292,Bob Wolcott,11,0,1,5,1992130
9,0,02311,Kim Young,11,0,2,7,1992270
15,0,06142,Mitch Adcock,10,2,2,11,1992100
15,0,01185,Brandel Chamblee,10,0,2,9,1992240
15,0,01200,Keith Clearwater,10,0,3,3,1992200
15,0,01239,Michael Cunning,10,0,3,10,1992020
15,0,01390,Buddy Gardner,10,1,2,13,1992240
15,0,01495,Morris Hatalsky,10,9,1,17,1992190
15,0,01549,Mike Hulbert,10,0,4,8,1992330
15,0,01723,Andrew Magee,10,0,1,9,1992240
23,0,01014,Fulton Allem,9,2,4,17,1992210
23,0,01023,Jerry Anderson,9,0,2,6,1992380
23,0,01133,Billy Ray Brown,9,0,4,6,1992360
23,0,01329,Brad Faxon,9,4,3,8,1992010
23,0,01353,Bruce Fleisher,9,1,1,11,1992200
23,0,06284,Jim Hallet,9,2,2,17,1992020
23,0,01493,Mike Harwood,9,0,4,8,1992230
23,0,06122,Greg Hickman,9,0,2,12,1992270
23,0,01706,Davis Love III,9,1,2,9,1992110
23,0,01724,Jeff Maggert,9,0,4,8,1992230
23,0,01771,Blaine McCallister,9,4,1,1,1992380
23,0,01823,Larry Mize,9,1,2,2,1992110
23,0,01876,Greg Norman,9,0,2,17,1992380
23,0,01946,Peter Persons,9,2,2,16,1992080
23,0,02041,Bill Sander,9,5,3,18,1992080
23,0,02049,Gene Sauers,9,1,2,16,1992190
23,0,02063,Dave Schreyer,9,1,1,17,1992240
23,0,02100,Tim Simpson,9,1,2,2,1992420
23,0,02101,Joey Sindelar,9,1,2,1,1992130
23,0,02321,Fuzzy Zoeller,9,0,3,12,1992170
43,0,01098,Jay Don Blake,8,0,2,7,1992380
43,0,01226,Fred Couples,8,0,2,13,1992170
43,0,01346,Ed Fiori,8,0,1,9,1992410
43,0,01376,Bob Friend,8,0,4,10,1992180
43,0,01388,Robert Gamez,8,3,4,16,1992340
43,0,01444,Ken Green,8,1,3,1,1992090
43,0,01475,Donnie Hammond,8,0,2,8,1992430
43,0,01510,Nolan Henke,8,1,1,2,1992160
43,0,01553,John Huston,8,3,1,14,1992410
43,0,01633,Tom Kite,8,1,1,3,1992230
43,0,01666,Bernhard Langer,8,1,1,11,1992120
43,0,01682,Wayne Levi,8,0,2,2,1992180
43,0,01766,Billy Mayfair,8,0,1,8,1992320
43,0,08535,Gary Nicklaus,8,8,1,14,1992380
43,0,01968,Nick Price,8,0,3,6,1992160
43,0,02090,Tom Sieckmann,8,2,1,2,1992120
43,0,06567,Vijay Singh,8,3,1,8,1992230
43,0,02133,Craig Stadler,8,0,1,16,1992170
43,0,02146,Payne Stewart,8,2,2,17,1992160
43,0,02206,David Toms,8,0,1,11,1992170
43,0,02230,Stan Utley,8,1,3,2,1992380
43,0,02241,Bobby Wadkins,8,3,1,18,1992040
43,0,02246,Duffy Waldorf,8,1,2,8,1992230
66,0,01060,Dave Barr,7,0,3,2,1992380
66,0,06010,Brad Bell,7,0,2,6,1992410
66,0,01093,Ronnie Black,7,0,2,10,1992380
66,0,01139,Olin Browne,7,0,4,6,1992030
66,0,01142,Bart Bryant,7,0,4,10,1992060
66,0,06124,Patrick Burke,7,0,3,2,1992380
66,0,01157,Tom Byrum,7,0,2,7,1992370
66,0,01161,Mark Calcavecchia,7,1,4,6,1992030
66,0,01214,Frank Conner,7,1,1,10,1992190
66,0,01219,John Cook,7,0,2,16,1992170
66,0,01248,Rick Dalpos,7,0,2,1,1992270
66,0,01278,Andy Dillard,7,3,4,18,1992240
66,0,01284,Mike Donald,7,0,2,3,1992300
66,0,01313,Steve Elkington,7,2,1,9,1992330
66,0,01320,Bob Estes,7,0,2,11,1992160
66,0,01331,Rick Fehr,7,0,2,4,1992230
66,0,01374,Robin Freeman,7,0,1,6,1992270
66,0,01378,David Frost,7,1,2,2,1992380
66,0,06575,Dudley Hart,7,3,2,6,1992220
66,0,01489,Steve Hart,7,1,1,3,1992130
66,0,01559,Hale Irwin,7,1,1,11,1992210
66,0,01571,Barry Jaeckel,7,0,1,5,1992240
66,0,01577,Lee Janzen,7,0,1,1,1992210
66,0,06128,Steve Lamontagne,7,4,3,3,1992140
66,0,06332,Neal Lancaster,7,1,1,1,1992200
66,0,06090,Jim McGovern,7,2,4,7,1992330
66,0,01891,David Ogrin,7,0,2,12,1992410
66,0,01920,Craig Parry,7,1,3,14,1992170
66,0,01945,Kenny Perry,7,0,4,8,1992390
66,0,02007,Larry Rinker,7,5,4,3,1992130
66,0,06040,John Ross,7,0,2,10,1992170
66,0,02095,Larry Silveira,7,0,4,6,1992110
66,0,02104,Jeff Sluman,7,0,4,5,1992060
66,0,02131,Mike Springer,7,3,3,5,1992220
66,0,02135,Mike Standly,7,2,3,17,1992220
66,0,02170,Hal Sutton,7,1,1,15,1992330
66,0,02190,Doug Tewell,7,1,1,15,1992230
66,0,02201,Jim Thorpe,7,1,1,9,1992210
66,0,02223,Bob Tway,7,0,1,8,1992230
66,0,02224,Greg Twiggs,7,0,3,6,1992170
