RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,23613,Rich Barcelo,100.00,3,3
1,0,24227,Justin Bolli,100.00,2,2
1,0,25720,Chad Collins,100.00,4,4
1,0,12705,Cliff Kresge,100.00,3,3
1,0,10860,Justin Leonard,100.00,5,5
1,0,27302,Garth Mulroy,100.00,3,3
1,0,28620,Aron Price,100.00,4,4
1,0,06595,Kevin Sutherland,100.00,4,4
1,0,33419,Cameron Tringale,100.00,1,1
1,0,25632,Jimmy Walker,100.00,3,3
1,0,20160,Charlie Wi,100.00,7,7
1,0,12602,Dean Wilson,100.00,3,3
13,0,23718,Nathan Green,90.00,9,10
13,0,27060,John Mallinger,90.00,9,10
15,0,06004,Stephen Ames,88.89,8,9
15,0,20098,Stuart Appleby,88.89,8,9
15,0,22378,Trevor Immelman,88.89,8,9
15,0,21949,Joe Ogilvie,88.89,8,9
15,0,10423,Mike Weir,88.89,8,9
20,0,20157,Retief Goosen,87.50,7,8
20,0,26851,Marc Leishman,87.50,7,8
20,0,23800,Bryce Molder,87.50,7,8
23,0,25900,Lucas Glover,85.71,6,7
23,0,24140,Sean O'Hair,85.71,6,7
23,0,22046,Geoff Ogilvy,85.71,6,7
23,0,23320,Ryan Palmer,85.71,6,7
27,0,20472,Alex Cejka,83.33,5,6
27,0,23135,Tim Clark,83.33,15,18
27,0,20378,Mathias Grönberg,83.33,5,6
27,0,07749,Brett Quigley,83.33,5,6
31,0,23623,Bo Van Pelt,81.82,9,11
32,0,12510,Chad Campbell,80.00,4,5
32,0,06251,Chris DiMarco,80.00,4,5
32,0,23983,Luke Donald,80.00,4,5
32,0,19846,Brian Gay,80.00,8,10
32,0,24912,Will MacKenzie,80.00,4,5
32,0,20127,Chris Riley,80.00,4,5
32,0,26882,Michael Sim,80.00,4,5
32,0,06527,Steve Stricker,80.00,4,5
40,0,21731,Freddie Jacobson,77.78,7,9
40,0,08075,Jerry Kelly,77.78,7,9
42,0,27141,J.B. Holmes,76.92,10,13
43,0,20498,Briny Baird,75.00,6,8
43,0,20070,Matt Bettencourt,75.00,9,12
43,0,20593,Greg Chalmers,75.00,9,12
43,0,06621,Joe Durant,75.00,3,4
43,0,21350,Ryuji Imada,75.00,6,8
43,0,24024,Zach Johnson,75.00,3,4
43,0,26881,Jarrod Lyle,75.00,3,4
43,0,24361,Pat Perez,75.00,9,12
43,0,25240,D.A. Points,75.00,9,12
43,0,27963,Chris Stroud,75.00,3,4
43,0,26287,Roland Thatcher,75.00,6,8
43,0,27770,Camilo Villegas,75.00,3,4
55,0,27095,Nick Watney,73.33,11,15
56,0,23108,Matt Kuchar,72.73,8,11
56,0,10585,Scott McCarron,72.73,8,11
58,0,29285,Brent Delahoussaye,71.43,5,7
58,0,24358,Robert Garrigus,71.43,5,7
58,0,30925,Dustin Johnson,71.43,5,7
58,0,26301,James Nitties,71.43,5,7
58,0,28475,Jeff Overton,71.43,5,7
58,0,25345,Carl Pettersson,71.43,5,7
58,0,20645,John Senden,71.43,5,7
58,0,29221,Webb Simpson,71.43,5,7
58,0,26951,Johnson Wagner,71.43,5,7
67,0,21961,Charles Howell III,70.00,7,10
67,0,20686,Jeev Milkha Singh,70.00,7,10
67,0,08385,Omar Uresti,70.00,7,10
70,0,25562,Andres Romero,68.75,11,16
71,0,10885,Robert Allenby,66.67,8,12
71,0,24846,Ricky Barnes,66.67,4,6
