RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,20686,Jeev Milkha Singh,69.91,79,113
2,0,20157,Retief Goosen,68.94,91,132
3,0,19846,Brian Gay,68.06,130,191
4,0,23983,Luke Donald,67.41,91,135
5,0,10809,Jim Furyk,66.67,94,141
5,0,06527,Steve Stricker,66.67,84,126
7,0,12602,Dean Wilson,66.39,79,119
8,0,02206,David Toms,65.85,108,164
9,0,25396,Kevin Na,65.75,144,219
10,0,20766,Padraig Harrington,65.29,79,121
11,0,22405,Justin Rose,65.03,106,163
12,0,26596,Ryan Moore,64.71,99,153
13,0,20229,Stewart Cink,64.67,97,150
14,0,24357,K.J. Choi,64.14,93,145
15,0,23135,Tim Clark,63.92,101,158
16,0,06515,Shaun Micheel,63.64,70,110
17,0,01320,Bob Estes,63.46,99,156
18,0,20127,Chris Riley,62.93,73,116
19,0,01945,Kenny Perry,62.83,71,113
20,0,21961,Charles Howell III,62.68,131,209
21,0,23623,Bo Van Pelt,62.43,108,173
22,0,25720,Chad Collins,62.34,96,154
23,0,23108,Matt Kuchar,62.29,109,175
24,0,24138,Ian Poulter,61.86,60,97
25,0,01313,Steve Elkington,61.81,89,144
26,0,25686,Jason Dufner,61.71,108,175
27,0,25364,Paul Casey,61.68,66,107
28,0,06522,Ernie Els,61.59,85,138
29,0,24140,Sean O'Hair,61.39,97,158
30,0,08725,Tom Gillis,61.25,147,240
31,0,20593,Greg Chalmers,60.87,140,230
32,0,20160,Charlie Wi,60.68,125,206
33,0,21753,Brian Davis,60.62,137,226
34,0,08385,Omar Uresti,60.42,87,144
35,0,27095,Nick Watney,60.24,100,166
36,0,25190,Jeff Quinney,60.00,120,200
37,0,26882,Michael Sim,59.84,76,127
38,0,12716,Charley Hoffman,59.80,119,199
39,0,21209,Sergio Garcia,59.78,55,92
40,0,21350,Ryuji Imada,59.62,124,208
41,0,27436,Graham DeLaet,59.51,97,163
42,0,26289,Boo Weekley,59.48,91,153
43,0,12782,Tim Herron,59.30,102,172
44,0,25240,D.A. Points,59.28,115,194
45,0,25632,Jimmy Walker,59.18,116,196
46,0,07867,Woody Austin,59.09,104,176
47,0,24925,Jonathan Byrd,59.03,85,144
48,0,10585,Scott McCarron,58.94,122,207
49,0,21731,Freddie Jacobson,58.90,96,163
49,0,26951,Johnson Wagner,58.90,96,163
51,0,01948,Tim Petrovic,58.89,106,180
52,0,22293,Heath Slocum,58.82,110,187
53,0,24361,Pat Perez,58.64,112,191
54,0,25562,Andres Romero,58.55,113,193
55,0,12705,Cliff Kresge,58.51,55,94
56,0,20572,Rod Pampling,58.42,111,190
57,0,22621,Ben Curtis,58.39,87,149
58,0,23800,Bryce Molder,58.33,105,180
59,0,22122,Andrew McLardy,58.24,53,91
60,0,27963,Chris Stroud,58.21,78,134
61,0,28237,Rory McIlroy,58.10,61,105
62,0,20498,Briny Baird,58.06,90,155
63,0,28158,Steve Marino,57.93,84,145
64,0,01810,Phil Mickelson,57.74,97,168
65,0,23718,Nathan Green,57.61,106,184
66,0,06004,Stephen Ames,57.53,84,146
67,0,10423,Mike Weir,57.52,65,113
68,0,22913,John Rollins,57.45,81,141
69,0,27060,John Mallinger,57.42,89,155
70,0,28089,Jason Day,57.39,101,176
71,0,23548,Bill Lunde,57.30,102,178
72,0,01116,Michael Bradley,57.25,79,138
72,0,01941,Tom Pernice Jr.,57.25,75,131
74,0,06251,Chris DiMarco,56.96,90,158
75,0,27649,Brandt Snedeker,56.94,119,209
76,0,27466,Spencer Levin,56.85,112,197
77,0,20378,Mathias Grönberg,56.52,65,115
77,0,24912,Will MacKenzie,56.52,78,138
79,0,26420,Richard Johnson,56.47,96,170
80,0,32102,Rickie Fowler,56.44,92,163
81,0,08075,Jerry Kelly,56.36,93,165
82,0,29221,Webb Simpson,56.34,120,213
83,0,27120,Troy Matteson,56.33,89,158
84,0,12652,Cameron Beckman,56.25,81,144
85,0,24781,Hunter Mahan,56.03,79,141
86,0,24227,Justin Bolli,56.00,70,125
87,0,01706,Davis Love III,55.84,86,154
87,0,25804,Bubba Watson,55.84,86,154
89,0,01766,Billy Mayfair,55.71,78,140
90,0,22946,Henrik Bjornstad,55.65,64,115
91,0,24507,Jason Bohn,55.62,94,169
92,0,24024,Zach Johnson,55.50,106,191
93,0,07749,Brett Quigley,55.31,99,179
94,0,21878,Mark Wilson,55.29,94,170
95,0,20070,Matt Bettencourt,55.27,131,237
96,0,24924,Bill Haas,55.26,84,152
97,0,26851,Marc Leishman,55.15,91,165
98,0,27214,Kevin Streelman,55.11,97,176
99,0,28307,Matt Every,54.86,79,144
100,0,12510,Chad Campbell,54.80,97,177
101,0,29910,Blake Adams,54.75,98,179
102,0,27770,Camilo Villegas,54.73,81,148
103,0,23353,J.J. Henry,54.67,82,150
104,0,23673,Michael Connell,54.66,88,161
105,0,23638,Brendon de Jonge,54.64,106,194
105,0,33419,Cameron Tringale,54.64,53,97
107,0,25345,Carl Pettersson,54.59,113,207
108,0,22371,Aaron Baddeley,54.58,137,251
109,0,06514,Kevin Johnson,54.55,84,154
110,0,06621,Joe Durant,54.46,55,101
111,0,06567,Vijay Singh,54.41,74,136
112,0,27141,J.B. Holmes,54.25,115,212
113,0,20645,John Senden,54.19,97,179
114,0,08537,J.P. Hayes,54.17,91,168
115,0,26392,Chris Wilson,54.01,74,137
116,0,06643,Paul Goydos,54.00,81,150
117,0,20098,Stuart Appleby,53.94,130,241
118,0,07363,Craig Bowden,53.91,69,128
119,0,21949,Joe Ogilvie,53.85,119,221
120,0,24846,Ricky Barnes,53.72,101,188
121,0,22046,Geoff Ogilvy,53.66,66,123
122,0,30925,Dustin Johnson,53.59,97,181
123,0,24490,George McNeill,53.57,90,168
124,0,26300,Matt Jones,53.55,113,211
125,0,27936,Martin Laird,53.47,108,202
126,0,06595,Kevin Sutherland,53.42,86,161
127,0,09011,David Duval,53.33,72,135
128,0,23541,Ben Crane,53.24,74,139
129,0,12714,Chris Tidland,53.13,85,160
130,0,20850,Daniel Chopra,53.00,115,217
131,0,01797,Rocco Mediate,52.94,72,136
132,0,23409,James Driscoll,52.80,85,161
133,0,23325,Vaughn Taylor,52.78,95,180
134,0,23322,Brett Wetterich,52.73,58,110
135,0,20472,Alex Cejka,52.60,91,173
136,0,10425,Jay Williamson,52.55,72,137
137,0,20663,Brenden Pappas,52.45,75,143
138,0,30946,Alex Prugh,52.41,98,187
139,0,20105,Jeff Gove,52.38,55,105
139,0,23621,Rory Sabbatini,52.38,77,147
141,0,10860,Justin Leonard,52.32,79,151
142,0,23320,Ryan Palmer,52.30,91,174
143,0,02239,Scott Verplank,52.25,58,111
144,0,26301,James Nitties,52.22,94,180
145,0,11123,Chris Couch,52.20,83,159
146,0,23613,Rich Barcelo,52.05,89,171
147,0,24663,Y.E. Yang,51.97,79,152
148,0,22056,Cameron Percy,51.61,64,124
149,0,31560,Brian Stuard,51.59,81,157
150,0,27302,Garth Mulroy,51.46,53,103
151,0,23788,D.J. Trahan,51.41,91,177
152,0,28475,Jeff Overton,51.27,101,197
153,0,22378,Trevor Immelman,51.14,45,88
154,0,01329,Brad Faxon,51.09,70,137
155,0,26695,Michael Letzig,51.04,98,192
156,0,28620,Aron Price,50.86,59,116
157,0,25900,Lucas Glover,50.63,81,160
158,0,27797,Derek Lamely,50.56,91,180
159,0,01161,Mark Calcavecchia,50.54,47,93
159,0,32640,Troy Merritt,50.54,94,186
161,0,23349,Charles Warren,50.53,48,95
162,0,06012,Greg Kraft,50.51,50,99
163,0,12755,Vance Veazey,50.42,60,119
164,0,26287,Roland Thatcher,50.34,74,147
165,0,01577,Lee Janzen,50.00,74,148
165,0,32617,Jerod Turner,50.00,65,130
167,0,24502,Adam Scott,49.59,60,121
168,0,01619,Skip Kendall,49.54,54,109
169,0,28500,Martin Flores,49.42,85,172
170,0,01724,Jeff Maggert,49.35,76,154
171,0,26679,Kevin Stadler,49.30,70,142
172,0,25818,Scott Piercy,49.21,94,191
173,0,23307,Roger Tambellini,49.01,74,151
