RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
45,0,27436,Graham DeLaet,54.55,18,33
45,0,26289,Boo Weekley,54.55,18,33
47,0,32640,Troy Merritt,54.29,19,35
48,0,26301,James Nitties,54.17,13,24
49,0,25892,Steve Wheatcroft,53.85,14,26
49,0,24663,Y.E. Yang,53.85,14,26
51,0,23718,Nathan Green,53.33,24,45
52,0,27649,Brandt Snedeker,52.94,18,34
53,0,27466,Spencer Levin,52.63,20,38
54,0,20593,Greg Chalmers,52.50,21,40
55,0,25364,Paul Casey,52.38,11,21
56,0,21961,Charles Howell III,52.08,25,48
57,0,20686,Jeev Milkha Singh,51.85,14,27
57,0,20436,Garrett Willis,51.85,14,27
57,0,21878,Mark Wilson,51.85,14,27
60,0,20850,Daniel Chopra,51.72,15,29
61,0,28500,Martin Flores,51.61,16,31
62,0,06251,Chris DiMarco,51.43,18,35
63,0,26300,Matt Jones,51.35,19,37
64,0,23320,Ryan Palmer,51.28,20,39
65,0,06004,Stephen Ames,50.00,13,26
65,0,12652,Cameron Beckman,50.00,14,28
65,0,24925,Jonathan Byrd,50.00,19,38
65,0,23673,Michael Connell,50.00,17,34
65,0,26695,Michael Letzig,50.00,15,30
65,0,27613,David Lutterus,50.00,13,26
65,0,28237,Rory McIlroy,50.00,14,28
65,0,26596,Ryan Moore,50.00,9,18
65,0,27302,Garth Mulroy,50.00,9,18
65,0,21949,Joe Ogilvie,50.00,21,42
65,0,08375,Paul Stankowski,50.00,8,16
76,0,20160,Charlie Wi,48.72,19,39
77,0,25804,Bubba Watson,48.57,17,35
78,0,06595,Kevin Sutherland,48.39,15,31
79,0,21731,Freddie Jacobson,48.28,14,29
79,0,28158,Steve Marino,48.28,14,29
81,0,27330,Josh Teater,48.21,27,56
82,0,10585,Scott McCarron,48.15,13,27
82,0,28620,Aron Price,48.15,13,27
84,0,01329,Brad Faxon,48.00,12,25
84,0,01810,Phil Mickelson,48.00,12,25
84,0,22293,Heath Slocum,48.00,12,25
87,0,23409,James Driscoll,47.92,23,48
88,0,12782,Tim Herron,47.83,11,23
88,0,20691,Greg Owen,47.83,11,23
90,0,27933,John Merrick,47.50,19,40
91,0,01320,Bob Estes,47.06,16,34
91,0,24140,Sean O'Hair,47.06,16,34
93,0,22405,Justin Rose,46.88,15,32
93,0,31560,Brian Stuard,46.88,15,32
95,0,11123,Chris Couch,46.67,14,30
95,0,23548,Bill Lunde,46.67,14,30
95,0,25396,Kevin Na,46.67,14,30
98,0,08725,Tom Gillis,46.34,19,41
99,0,27141,J.B. Holmes,46.15,18,39
100,0,01116,Michael Bradley,45.83,11,24
101,0,20157,Retief Goosen,45.71,16,35
101,0,30925,Dustin Johnson,45.71,16,35
103,0,26287,Roland Thatcher,45.45,15,33
104,0,27797,Derek Lamely,45.24,19,42
105,0,06522,Ernie Els,45.16,14,31
105,0,12716,Charley Hoffman,45.16,14,31
105,0,24912,Will MacKenzie,45.16,14,31
108,0,23541,Ben Crane,44.83,13,29
108,0,22913,John Rollins,44.83,13,29
110,0,06621,Joe Durant,44.44,8,18
110,0,28307,Matt Every,44.44,12,27
110,0,24781,Hunter Mahan,44.44,16,36
110,0,23800,Bryce Molder,44.44,20,45
110,0,12602,Dean Wilson,44.44,8,18
115,0,25190,Jeff Quinney,44.00,11,25
116,0,24227,Justin Bolli,43.75,7,16
117,0,26882,Michael Sim,43.48,10,23
118,0,07867,Woody Austin,43.33,13,30
118,0,20229,Stewart Cink,43.33,13,30
120,0,20070,Matt Bettencourt,43.24,16,37
121,0,28087,Kris Blanks,42.86,12,28
121,0,01313,Steve Elkington,42.86,9,21
121,0,20105,Jeff Gove,42.86,6,14
124,0,22371,Aaron Baddeley,42.50,17,40
124,0,28780,Nicholas Thompson,42.50,17,40
126,0,25240,D.A. Points,42.42,14,33
126,0,25632,Jimmy Walker,42.42,14,33
128,0,20663,Brenden Pappas,42.31,11,26
129,0,06012,Greg Kraft,42.11,8,19
130,0,01766,Billy Mayfair,41.94,13,31
130,0,27095,Nick Watney,41.94,13,31
132,0,23325,Vaughn Taylor,41.67,15,36
133,0,07457,Steve Flesch,41.38,12,29
133,0,23307,Roger Tambellini,41.38,12,29
135,0,10860,Justin Leonard,41.18,14,34
135,0,27214,Kevin Streelman,41.18,14,34
137,0,07363,Craig Bowden,40.91,9,22
138,0,24138,Ian Poulter,40.74,11,27
139,0,20572,Rod Pampling,40.63,13,32
140,0,01161,Mark Calcavecchia,40.00,6,15
140,0,22378,Trevor Immelman,40.00,6,15
140,0,01619,Skip Kendall,40.00,10,25
140,0,01706,Davis Love III,40.00,8,20
144,0,01577,Lee Janzen,39.39,13,33
145,0,12510,Chad Campbell,39.29,11,28
146,0,24924,Bill Haas,39.22,20,51
147,0,29910,Blake Adams,38.89,14,36
147,0,22046,Geoff Ogilvy,38.89,7,18
147,0,26392,Chris Wilson,38.89,7,18
150,0,22946,Henrik Bjornstad,38.46,15,39
150,0,02239,Scott Verplank,38.46,10,26
152,0,23788,D.J. Trahan,38.24,13,34
153,0,22122,Andrew McLardy,38.10,8,21
154,0,25686,Jason Dufner,37.50,12,32
154,0,24358,Robert Garrigus,37.50,9,24
154,0,23353,J.J. Henry,37.50,12,32
154,0,27120,Troy Matteson,37.50,15,40
158,0,29221,Webb Simpson,37.21,16,43
159,0,01948,Tim Petrovic,37.14,13,35
159,0,26679,Kevin Stadler,37.14,13,35
161,0,23613,Rich Barcelo,37.04,10,27
161,0,01724,Jeff Maggert,37.04,10,27
163,0,29285,Brent Delahoussaye,36.84,7,19
163,0,06514,Kevin Johnson,36.84,7,19
163,0,10425,Jay Williamson,36.84,7,19
166,0,20098,Stuart Appleby,36.59,15,41
167,0,25818,Scott Piercy,36.36,16,44
168,0,09011,David Duval,36.00,9,25
169,0,23322,Brett Wetterich,35.71,5,14
170,0,12705,Cliff Kresge,35.00,7,20
171,0,20848,Ángel Cabrera,34.78,8,23
171,0,20472,Alex Cejka,34.78,8,23
173,0,27060,John Mallinger,34.48,10,29
174,0,32102,Rickie Fowler,34.15,14,41
175,0,26881,Jarrod Lyle,33.33,7,21
175,0,30946,Alex Prugh,33.33,8,24
175,0,32617,Jerod Turner,33.33,7,21
178,0,25562,Andres Romero,32.35,11,34
179,0,20574,Mathew Goggin,32.14,9,28
180,0,33419,Cameron Tringale,31.58,6,19
181,0,06515,Shaun Micheel,31.25,5,16
182,0,01249,John Daly,31.03,9,29
183,0,27770,Camilo Villegas,29.63,8,27
184,0,06643,Paul Goydos,29.41,10,34
185,0,26420,Richard Johnson,27.78,10,36
185,0,01941,Tom Pernice Jr.,27.78,5,18
187,0,23349,Charles Warren,27.27,3,11
188,0,24507,Jason Bohn,26.67,8,30
189,0,01707,Steve Lowery,23.53,8,34
190,0,21209,Sergio Garcia,21.43,3,14
191,0,22056,Cameron Percy,19.23,5,26
192,0,12755,Vance Veazey,14.29,2,14
