RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,24138,Ian Poulter,73.81,31,42
2,0,27770,Camilo Villegas,70.18,40,57
3,0,23621,Rory Sabbatini,69.70,46,66
4,0,22378,Trevor Immelman,69.23,27,39
5,0,22405,Justin Rose,69.05,58,84
6,0,25396,Kevin Na,68.85,42,61
7,0,23983,Luke Donald,67.80,40,59
8,0,24361,Pat Perez,67.53,52,77
9,0,26882,Michael Sim,67.44,29,43
10,0,29221,Webb Simpson,67.09,53,79
11,0,25720,Chad Collins,66.67,46,69
12,0,01116,Michael Bradley,66.07,37,56
13,0,22293,Heath Slocum,65.00,26,40
14,0,27649,Brandt Snedeker,64.94,50,77
15,0,06595,Kevin Sutherland,64.81,35,54
16,0,20498,Briny Baird,64.79,46,71
17,0,25345,Carl Pettersson,64.71,55,85
18,0,01249,John Daly,64.44,29,45
19,0,22371,Aaron Baddeley,64.29,54,84
19,0,22046,Geoff Ogilvy,64.29,36,56
21,0,23135,Tim Clark,63.89,46,72
22,0,01941,Tom Pernice Jr.,63.83,30,47
23,0,21878,Mark Wilson,63.79,37,58
24,0,01810,Phil Mickelson,63.51,47,74
25,0,24846,Ricky Barnes,63.41,52,82
26,0,24502,Adam Scott,63.27,31,49
27,0,26300,Matt Jones,63.22,55,87
28,0,23800,Bryce Molder,62.90,39,62
29,0,20160,Charlie Wi,62.86,44,70
30,0,20848,Ángel Cabrera,62.75,32,51
31,0,28089,Jason Day,62.71,37,59
32,0,19846,Brian Gay,62.50,50,80
32,0,28620,Aron Price,62.50,30,48
32,0,20645,John Senden,62.50,35,56
35,0,20593,Greg Chalmers,62.16,46,74
35,0,20378,Mathias Grönberg,62.16,23,37
37,0,23409,James Driscoll,62.07,36,58
38,0,23718,Nathan Green,62.03,49,79
39,0,06515,Shaun Micheel,61.76,21,34
40,0,20766,Padraig Harrington,61.70,29,47
41,0,20157,Retief Goosen,61.54,32,52
42,0,22621,Ben Curtis,61.11,33,54
43,0,10425,Jay Williamson,61.02,36,59
44,0,27060,John Mallinger,60.94,39,64
45,0,06004,Stephen Ames,60.66,37,61
45,0,24357,K.J. Choi,60.66,37,61
47,0,12510,Chad Campbell,60.56,43,71
48,0,10423,Mike Weir,60.53,23,38
49,0,08375,Paul Stankowski,60.47,26,43
50,0,23320,Ryan Palmer,60.27,44,73
51,0,01313,Steve Elkington,60.00,27,45
51,0,23623,Bo Van Pelt,60.00,60,100
53,0,06527,Steve Stricker,59.65,34,57
54,0,01766,Billy Mayfair,59.57,28,47
55,0,23541,Ben Crane,59.46,44,74
56,0,01577,Lee Janzen,59.38,38,64
57,0,25892,Steve Wheatcroft,59.32,35,59
58,0,23108,Matt Kuchar,59.18,29,49
59,0,20127,Chris Riley,58.93,33,56
60,0,27214,Kevin Streelman,58.62,51,87
61,0,20663,Brenden Pappas,58.33,28,48
61,0,02239,Scott Verplank,58.33,42,72
63,0,24663,Y.E. Yang,57.97,40,69
64,0,28237,Rory McIlroy,57.89,22,38
65,0,21350,Ryuji Imada,57.81,37,64
66,0,02206,David Toms,57.78,26,45
67,0,06522,Ernie Els,57.41,31,54
68,0,23325,Vaughn Taylor,56.96,45,79
69,0,12716,Charley Hoffman,56.79,46,81
70,0,27933,John Merrick,56.76,42,74
71,0,24024,Zach Johnson,56.72,38,67
72,0,08537,J.P. Hayes,56.52,39,69
73,0,30946,Alex Prugh,56.34,40,71
74,0,12705,Cliff Kresge,56.25,18,32
75,0,27141,J.B. Holmes,56.10,46,82
76,0,27797,Derek Lamely,56.06,37,66
77,0,20070,Matt Bettencourt,55.88,38,68
77,0,23349,Charles Warren,55.88,19,34
79,0,25562,Andres Romero,55.74,34,61
80,0,20229,Stewart Cink,55.56,30,54
81,0,23673,Michael Connell,55.38,36,65
81,0,12714,Chris Tidland,55.38,36,65
83,0,25364,Paul Casey,55.26,21,38
83,0,10585,Scott McCarron,55.26,42,76
85,0,12652,Cameron Beckman,55.10,27,49
86,0,21753,Brian Davis,54.74,52,95
87,0,10809,Jim Furyk,54.72,29,53
88,0,22056,Cameron Percy,54.55,18,33
89,0,23638,Brendon de Jonge,54.43,43,79
90,0,24140,Sean O'Hair,54.39,31,57
90,0,25190,Jeff Quinney,54.39,31,57
92,0,23613,Rich Barcelo,54.35,25,46
93,0,21731,Freddie Jacobson,54.05,40,74
94,0,20572,Rod Pampling,53.97,34,63
95,0,26881,Jarrod Lyle,53.85,21,39
96,0,24925,Jonathan Byrd,53.23,33,62
97,0,21949,Joe Ogilvie,53.09,43,81
98,0,07457,Steve Flesch,53.03,35,66
99,0,01948,Tim Petrovic,52.88,55,104
100,0,25900,Lucas Glover,52.83,28,53
101,0,32617,Jerod Turner,52.78,19,36
101,0,12602,Dean Wilson,52.78,19,36
103,0,11123,Chris Couch,52.63,30,57
104,0,26851,Marc Leishman,52.56,41,78
105,0,24507,Jason Bohn,52.38,33,63
106,0,25686,Jason Dufner,52.24,35,67
106,0,26679,Kevin Stadler,52.24,35,67
108,0,10860,Justin Leonard,52.08,25,48
109,0,32640,Troy Merritt,52.05,38,73
110,0,01320,Bob Estes,52.00,26,50
110,0,24781,Hunter Mahan,52.00,39,75
112,0,23548,Bill Lunde,51.92,27,52
113,0,27330,Josh Teater,51.90,41,79
114,0,26596,Ryan Moore,51.85,28,54
115,0,27613,David Lutterus,51.67,31,60
116,0,20472,Alex Cejka,51.61,32,62
117,0,29910,Blake Adams,51.56,33,64
118,0,28475,Jeff Overton,51.52,34,66
119,0,01945,Kenny Perry,51.35,19,37
120,0,06012,Greg Kraft,51.28,20,39
121,0,08385,Omar Uresti,51.16,22,43
122,0,26420,Richard Johnson,50.91,28,55
123,0,08075,Jerry Kelly,50.88,29,57
123,0,01707,Steve Lowery,50.88,29,57
125,0,22913,John Rollins,50.77,33,65
125,0,27963,Chris Stroud,50.77,33,65
127,0,06251,Chris DiMarco,50.68,37,73
128,0,07867,Woody Austin,50.60,42,83
129,0,20098,Stuart Appleby,50.00,37,74
129,0,20850,Daniel Chopra,50.00,34,68
129,0,28500,Martin Flores,50.00,33,66
129,0,20574,Mathew Goggin,50.00,30,60
129,0,26695,Michael Letzig,50.00,44,88
129,0,22122,Andrew McLardy,50.00,21,42
129,0,33419,Cameron Tringale,50.00,14,28
136,0,07749,Brett Quigley,49.32,36,73
137,0,32102,Rickie Fowler,49.30,35,71
138,0,27936,Martin Laird,49.28,34,69
139,0,25632,Jimmy Walker,49.25,33,67
140,0,24490,George McNeill,49.12,28,57
141,0,21961,Charles Howell III,49.09,27,55
142,0,23322,Brett Wetterich,49.02,25,51
143,0,26951,Johnson Wagner,48.57,34,70
144,0,21959,Ted Purdy,48.48,32,66
145,0,26301,James Nitties,48.39,30,62
146,0,25804,Bubba Watson,48.08,25,52
147,0,20436,Garrett Willis,48.00,24,50
148,0,23353,J.J. Henry,47.83,22,46
149,0,12782,Tim Herron,47.46,28,59
150,0,23788,D.J. Trahan,47.30,35,74
151,0,24912,Will MacKenzie,47.17,25,53
152,0,10885,Robert Allenby,47.06,32,68
152,0,28087,Kris Blanks,47.06,32,68
154,0,08725,Tom Gillis,46.99,39,83
155,0,20691,Greg Owen,46.77,29,62
156,0,31560,Brian Stuard,46.58,34,73
157,0,24924,Bill Haas,46.48,33,71
158,0,06643,Paul Goydos,46.43,26,56
158,0,06567,Vijay Singh,46.43,26,56
160,0,25240,D.A. Points,46.27,31,67
161,0,06514,Kevin Johnson,46.00,23,50
162,0,01161,Mark Calcavecchia,45.95,17,37
163,0,25818,Scott Piercy,45.83,33,72
164,0,28158,Steve Marino,45.28,24,53
165,0,01724,Jeff Maggert,45.24,19,42
166,0,29285,Brent Delahoussaye,45.00,18,40
166,0,01706,Davis Love III,45.00,27,60
168,0,27466,Spencer Levin,44.78,30,67
168,0,26289,Boo Weekley,44.78,30,67
170,0,21209,Sergio Garcia,44.44,12,27
171,0,09011,David Duval,43.90,18,41
172,0,30925,Dustin Johnson,43.86,25,57
173,0,28307,Matt Every,43.75,21,48
174,0,01619,Skip Kendall,43.18,19,44
175,0,27436,Graham DeLaet,43.10,25,58
176,0,26392,Chris Wilson,42.65,29,68
177,0,24358,Robert Garrigus,42.31,22,52
178,0,26287,Roland Thatcher,41.82,23,55
179,0,06621,Joe Durant,41.67,15,36
180,0,20686,Jeev Milkha Singh,40.91,18,44
181,0,12755,Vance Veazey,40.54,15,37
182,0,23307,Roger Tambellini,40.48,17,42
183,0,07363,Craig Bowden,39.02,16,41
184,0,27302,Garth Mulroy,38.71,12,31
185,0,27120,Troy Matteson,37.93,22,58
186,0,01329,Brad Faxon,36.84,14,38
187,0,28780,Nicholas Thompson,36.51,23,63
188,0,27095,Nick Watney,35.71,20,56
189,0,01797,Rocco Mediate,34.78,16,46
190,0,22946,Henrik Bjornstad,31.11,14,45
191,0,24227,Justin Bolli,30.00,12,40
192,0,20105,Jeff Gove,29.73,11,37
