RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,24361,Pat Perez,98.04,50,51
2,0,26695,Michael Letzig,97.96,48,49
3,0,20472,Alex Cejka,96.72,59,61
4,0,12714,Chris Tidland,96.43,54,56
5,0,20105,Jeff Gove,96.30,26,27
5,0,27060,John Mallinger,96.30,52,54
7,0,25396,Kevin Na,96.25,77,80
8,0,20593,Greg Chalmers,95.65,66,69
9,0,29910,Blake Adams,95.52,64,67
10,0,21961,Charles Howell III,95.45,84,88
11,0,20850,Daniel Chopra,95.38,62,65
12,0,25190,Jeff Quinney,94.37,67,71
13,0,23353,J.J. Henry,94.12,64,68
13,0,21731,Freddie Jacobson,94.12,64,68
15,0,23409,James Driscoll,93.85,61,65
16,0,32102,Rickie Fowler,93.81,91,97
17,0,02239,Scott Verplank,93.75,60,64
18,0,23623,Bo Van Pelt,93.59,73,78
19,0,12652,Cameron Beckman,93.55,58,62
19,0,25364,Paul Casey,93.55,29,31
21,0,27141,J.B. Holmes,93.52,101,108
22,0,06527,Steve Stricker,93.48,43,46
23,0,27214,Kevin Streelman,93.44,57,61
24,0,23135,Tim Clark,93.42,71,76
25,0,29221,Webb Simpson,93.33,84,90
25,0,27649,Brandt Snedeker,93.33,84,90
25,0,26287,Roland Thatcher,93.33,70,75
28,0,20157,Retief Goosen,93.18,41,44
29,0,25345,Carl Pettersson,93.10,81,87
30,0,12716,Charley Hoffman,93.06,67,72
31,0,23983,Luke Donald,93.02,40,43
32,0,30946,Alex Prugh,92.98,53,57
33,0,01797,Rocco Mediate,92.45,49,53
34,0,26300,Matt Jones,92.42,61,66
35,0,26596,Ryan Moore,92.31,48,52
35,0,01941,Tom Pernice Jr.,92.31,48,52
37,0,01948,Tim Petrovic,92.22,83,90
38,0,01707,Steve Lowery,92.16,47,51
38,0,26882,Michael Sim,92.16,47,51
40,0,24781,Hunter Mahan,92.11,70,76
41,0,27436,Graham DeLaet,92.06,58,63
41,0,28307,Matt Every,92.06,58,63
43,0,20378,Mathias Grönberg,92.00,46,50
43,0,23322,Brett Wetterich,92.00,46,50
45,0,20160,Charlie Wi,91.95,80,87
46,0,25240,D.A. Points,91.94,57,62
46,0,06595,Kevin Sutherland,91.94,57,62
48,0,06522,Ernie Els,91.84,45,49
49,0,19846,Brian Gay,91.82,101,110
50,0,20098,Stuart Appleby,91.67,88,96
50,0,24227,Justin Bolli,91.67,33,36
50,0,07363,Craig Bowden,91.67,44,48
50,0,21209,Sergio Garcia,91.67,33,36
50,0,24138,Ian Poulter,91.67,33,36
55,0,22293,Heath Slocum,91.55,65,71
56,0,06643,Paul Goydos,91.43,64,70
56,0,23800,Bryce Molder,91.43,64,70
56,0,24663,Y.E. Yang,91.43,32,35
59,0,25818,Scott Piercy,91.38,53,58
60,0,21959,Ted Purdy,91.36,74,81
61,0,23108,Matt Kuchar,91.18,62,68
62,0,24357,K.J. Choi,91.11,41,45
63,0,22371,Aaron Baddeley,91.04,61,67
64,0,28475,Jeff Overton,90.91,60,66
64,0,10423,Mike Weir,90.91,40,44
66,0,01810,Phil Mickelson,90.74,49,54
67,0,27933,John Merrick,90.63,58,64
68,0,24024,Zach Johnson,90.54,67,74
69,0,01945,Kenny Perry,90.48,38,42
70,0,06251,Chris DiMarco,90.32,56,62
71,0,27330,Josh Teater,90.28,65,72
72,0,12602,Dean Wilson,90.24,37,41
73,0,01313,Steve Elkington,90.14,64,71
74,0,23638,Brendon de Jonge,90.12,73,81
75,0,20574,Mathew Goggin,90.00,45,50
76,0,21878,Mark Wilson,89.86,62,69
77,0,22405,Justin Rose,89.83,53,59
78,0,22946,Henrik Bjornstad,89.80,44,49
78,0,20766,Padraig Harrington,89.80,44,49
80,0,27770,Camilo Villegas,89.66,52,58
81,0,10585,Scott McCarron,89.61,69,77
82,0,01116,Michael Bradley,89.58,43,48
82,0,23320,Ryan Palmer,89.58,86,96
84,0,01577,Lee Janzen,89.55,60,67
85,0,26301,James Nitties,89.39,59,66
86,0,10885,Robert Allenby,89.36,42,47
86,0,01766,Billy Mayfair,89.36,42,47
88,0,24846,Ricky Barnes,89.33,67,75
89,0,20127,Chris Riley,89.29,50,56
89,0,22913,John Rollins,89.29,50,56
91,0,08537,J.P. Hayes,89.09,49,55
92,0,06004,Stephen Ames,88.89,48,54
92,0,11123,Chris Couch,88.89,40,45
92,0,24358,Robert Garrigus,88.89,56,63
92,0,24490,George McNeill,88.89,48,54
96,0,21350,Ryuji Imada,88.73,63,71
97,0,10809,Jim Furyk,88.71,55,62
98,0,08725,Tom Gillis,88.64,78,88
99,0,23541,Ben Crane,88.41,61,69
100,0,07867,Woody Austin,88.24,60,68
100,0,01320,Bob Estes,88.24,45,51
100,0,24924,Bill Haas,88.24,60,68
100,0,26420,Richard Johnson,88.24,60,68
104,0,20848,Ángel Cabrera,88.10,37,42
104,0,22378,Trevor Immelman,88.10,37,42
104,0,23349,Charles Warren,88.10,37,42
107,0,20572,Rod Pampling,87.93,51,58
108,0,24912,Will MacKenzie,87.88,58,66
109,0,32640,Troy Merritt,87.84,65,74
110,0,24925,Jonathan Byrd,87.50,56,64
110,0,23718,Nathan Green,87.50,56,64
110,0,30925,Dustin Johnson,87.50,49,56
110,0,25562,Andres Romero,87.50,56,64
110,0,25804,Bubba Watson,87.50,49,56
115,0,26851,Marc Leishman,87.34,69,79
116,0,01724,Jeff Maggert,87.30,55,63
117,0,27120,Troy Matteson,87.14,61,70
118,0,12782,Tim Herron,87.04,47,54
119,0,20645,John Senden,86.84,66,76
120,0,22621,Ben Curtis,86.79,46,53
121,0,20436,Garrett Willis,86.76,59,68
122,0,01619,Skip Kendall,86.67,39,45
122,0,06567,Vijay Singh,86.67,39,45
124,0,24507,Jason Bohn,86.52,77,89
125,0,23673,Michael Connell,86.44,51,59
126,0,28500,Martin Flores,86.36,57,66
127,0,28087,Kris Blanks,86.30,63,73
128,0,07457,Steve Flesch,86.27,44,51
129,0,24140,Sean O'Hair,86.21,50,58
130,0,20070,Matt Bettencourt,86.15,56,65
131,0,28237,Rory McIlroy,86.11,31,36
132,0,28089,Jason Day,85.94,55,64
133,0,07749,Brett Quigley,85.92,61,71
134,0,02206,David Toms,85.90,67,78
135,0,12510,Chad Campbell,85.71,60,70
135,0,25720,Chad Collins,85.71,54,63
135,0,27797,Derek Lamely,85.71,54,63
