RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL RNDS
85,0,01469,Dan Halldorson,24
85,0,01736,Roger Maltbie,24
85,0,01755,Dick Mast,24
85,0,01928,Corey Pavin,24
85,0,02090,Tom Sieckmann,24
85,0,02094,Tony Sills,24
85,0,02190,Doug Tewell,24
94,0,01323,Brad Fabel,23
94,0,01495,Morris Hatalsky,23
94,0,01943,Chris Perry,23
94,0,02256,Tom Watson,23
94,0,02267,D.A. Weibring,23
99,0,01151,Clark Burroughs,22
99,0,01168,David Canipe,22
99,0,01175,Jim Carter,22
99,0,01599,Steve Jones,22
99,0,01707,Steve Lowery,22
99,0,01996,Mike Reid,22
99,0,02148,Ray Stewart,22
99,0,02195,Leonard Thompson,22
99,0,02246,Duffy Waldorf,22
108,0,01033,George Archer,21
108,0,01077,Mike Bender,21
108,0,01284,Mike Donald,21
108,0,01662,Greg Ladehoff,21
108,0,01984,Sam Randolph,21
108,0,01998,Jack Renner,21
108,0,02010,Loren Roberts,21
108,0,02229,Brett Upper,21
116,0,01200,Keith Clearwater,20
116,0,01717,Sandy Lyle,20
116,0,01935,Calvin Peete,20
116,0,02041,Bill Sander,20
120,0,01014,Fulton Allem,19
120,0,01093,Ronnie Black,19
120,0,01331,Rick Fehr,19
120,0,01355,Raymond Floyd,19
120,0,01435,Wayne Grady,19
120,0,01443,Hubert Green,19
120,0,01559,Hale Irwin,19
120,0,01571,Barry Jaeckel,19
120,0,01641,Gary Koch,19
120,0,01876,Greg Norman,19
120,0,01971,Dillard Pruitt,19
120,0,02160,Ron Streck,19
120,0,02196,Robert Thompson,19
133,0,01106,Jim Booros,18
133,0,01261,Jay Delsing,18
133,0,01306,David Edwards,18
133,0,01715,Mark Lye,18
137,0,01154,Bill Buttner,17
137,0,01179,Antonio Cerda,17
137,0,01288,Ed Dougherty,17
137,0,01303,Bob Eastwood,17
137,0,01782,Mike McCullough,17
137,0,01790,Pat McGowan,17
137,0,01892,Aki Ohmachi,17
137,0,02099,Scott Simpson,17
145,0,01129,Bill Britton,16
145,0,01941,Tom Pernice Jr.,16
145,0,01970,Bob Proben,16
145,0,02133,Craig Stadler,16
145,0,02192,Steve Thomas,16
145,0,02294,Willie Wood,16
145,0,02311,Kim Young,16
145,0,02313,Bruce Zabriski,16
153,0,01127,Danny Briggs,15
153,0,01196,Brian Claar,15
153,0,01425,Ernie Gonzalez,15
153,0,01858,Tommy Nakajima,15
153,0,02118,J.C. Snead,15
158,0,01096,Phil Blackmar,14
158,0,01185,Brandel Chamblee,14
158,0,01436,David Graham,14
158,0,01476,Mike Hammond,14
158,0,01986,Joey Rassett,14
158,0,02180,Harry Taylor,14
158,0,02255,Denis Watson,14
165,0,01557,John Inman,13
165,0,01648,Billy Kratzert,13
165,0,01851,Bob Murphy,13
165,0,02244,Fred Wadsworth,13
169,0,01086,Roy Biancalana,12
169,0,01135,Ken Brown,12
169,0,01192,T.C. Chen,12
169,0,01871,Mike Nicolette,12
169,0,02126,Bruce Soulsby,12
169,0,02322,Richard Zokol,12
175,0,01094,Mike Blackburn,11
175,0,01191,Barry Cheesman,11
175,0,01214,Frank Conner,11
175,0,01278,Andy Dillard,11
175,0,01305,Danny Edwards,11
175,0,01884,Mac O'Grady,11
181,0,01242,Rod Curl,10
181,0,01268,Jim Dent,10
181,0,01826,Brian Mogg,10
184,0,01162,Rex Caldwell,9
184,0,01224,Jeff Coston,9
184,0,01468,Gary Hallberg,9
184,0,01861,Jim Nelford,9
184,0,02213,Lee Trevino,9
189,0,01150,George Burns,8
189,0,01412,Gibby Gilbert,8
189,0,01737,Mark Maness,8
189,0,01779,Gary McCord,8
189,0,01815,Johnny Miller,8
189,0,01964,Greg Powers,8
195,0,01049,Ian Baker-Finch,7
195,0,01051,Seve Ballesteros,7
195,0,01326,Nick Faldo,7
195,0,01666,Bernhard Langer,7
195,0,02317,Larry Ziegler,7
200,0,01078,Jim Benepe,6
200,0,01236,Richard Cromwell,6
200,0,01766,Billy Mayfair,6
200,0,02152,Dave Stockton,6
200,0,02215,Paul Trittler,6
205,0,01030,Isao Aoki,5
205,0,01560,David Ishii,5
205,0,01949,Mark Pfeil,5
205,0,01952,Billy Pierot,5
205,0,02031,Griffin Rudolph,5
205,0,02083,Tom Shaw,5
211,0,01081,Bill Bergin,4
211,0,01103,Charles Bolling,4
211,0,01282,Trevor Dodds,4
211,0,01357,Brian Fogt,4
211,0,01392,Tom Garner,4
211,0,01477,Phillip Hancock,4
211,0,01632,Chris Kite,4
211,0,01714,Bob Lunn,4
211,0,01869,Jack Nicklaus,4
211,0,01901,Jay Overton,4
211,0,02098,Jim Simons,4
222,0,01068,Andy Bean,3
222,0,06218,Tommy Brannen,3
222,0,01248,Rick Dalpos,3
222,0,01277,Terry Dill,3
222,0,01320,Bob Estes,3
222,0,01328,Greg Farrow,3
222,0,01446,Brad Greer,3
222,0,01448,Tony Grimes,3
222,0,01564,David Jackson,3
222,0,01577,Lee Janzen,3
222,0,01925,Jerry Pate,3
222,0,02087,Don Shirey Jr.,3
222,0,02110,Jerry Smith,3
222,0,02122,John Snyder,3
222,0,02224,Greg Twiggs,3
222,0,02230,Stan Utley,3
222,0,02292,Bob Wolcott,3
239,0,01065,Beau Baugh,2
239,0,01095,Woody Blackburn,2
239,0,01256,Rodger Davis,2
239,0,01266,Clark Dennis,2
239,0,01342,Forrest Fezler,2
239,0,01473,Todd Hamilton,2
239,0,01487,Jeff Hart,2
239,0,01507,Webb Heintzelman,2
239,0,01584,Doug Johnson,2
239,0,01607,Brian Kamm,2
239,0,01668,Jeffrey Lankford,2
239,0,01758,Gene Matthews,2
239,0,01796,Mark McNulty,2
239,0,01803,Hajime Meshiai,2
239,0,01878,Andy North,2
239,0,01906,Masashi Jumbo Ozaki,2
239,0,02054,Ken Schall,2
239,0,02067,Ted Schulz,2
239,0,02076,Peter Senior,2
239,0,02111,Mike Smith,2
239,0,02197,Rocky Thompson,2
239,0,02201,Jim Thorpe,2
239,0,06503,Randy Wylie,2
262,0,01037,Dewey Arnette,1
262,0,01039,Perry Arthur,1
262,0,06489,Greg Aune,1
262,0,01057,Miller Barber,1
262,0,01083,Scott Bess,1
262,0,01099,Homero Blancas,1
262,0,01113,Steve Bowman,1
262,0,01116,Michael Bradley,1
262,0,01187,Warren Chancellor,1
262,0,01206,Bobby Cole,1
262,0,01234,Richard Crawford,1
262,0,01330,David Feherty,1
262,0,01347,Chuck Fiser,1
262,0,06058,John Flannery,1
262,0,01353,Bruce Fleisher,1
262,0,01360,Anders Forsbrand,1
262,0,01374,Robin Freeman,1
262,0,01451,Steve Groves,1
262,0,01452,Jeff Grygiel,1
262,0,11220,Mark Gurnow,1
262,0,01494,Steve Haskins,1
262,0,01501,Vance Heafner,1
262,0,01512,Bunky Henry,1
262,0,01522,Lon Hinkle,1
262,0,01525,Babe Hiskey,1
262,0,01602,Mark Jordan,1
262,0,01611,Richie Karl,1
262,0,01627,Craig King,1
262,0,01654,Gary Krueger,1
262,0,01732,Bob Makoski,1
262,0,08353,Bill Malley,1
262,0,01773,Ronnie McCann,1
262,0,11141,Robert McNamara,1
262,0,01813,Mike Miles,1
262,0,07235,John Morse,1
262,0,01920,Craig Parry,1
262,0,01924,Alan Pate,1
262,0,01946,Peter Persons,1
262,0,01950,Ed Pfister,1
262,0,02016,Bill Rogers,1
262,0,02024,Dennis Rose,1
262,0,02053,Steve Schadewitz,1
262,0,02073,Ove Sellberg,1
262,0,02074,Ed Selser,1
262,0,02077,Nobuo Serizawa,1
262,0,02107,Gordon Smith,1
262,0,02131,Mike Springer,1
262,0,02135,Mike Standly,1
262,0,02138,Kent Stauffer,1
262,0,02187,Dave Tentis,1
262,0,02189,Joe Tesori,1
262,0,11203,Tom Tierney,1
262,0,02217,Dennis Trixler,1
262,0,02238,Steven Veriato,1
262,0,02245,Grant Waite,1
262,0,02257,Brian Watts,1
262,0,02260,DeWitt Weaver,1
262,0,02270,Mike West,1
262,0,11248,Fred Wisdom,1
