RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ADJUSTMENT,TOTAL ROUNDS
1,0,01876,Greg Norman,69.382,3674,- 66.139,52
2,0,01072,Chip Beck,69.460,6494,- 34.210,93
3,0,01633,Tom Kite,69.527,6029,- 49.675,86
4,0,01717,Sandy Lyle,69.528,4437,- 56.705,63
5,0,02146,Payne Stewart,69.539,7206,- 43.494,103
6,0,01378,David Frost,69.578,6046,- 62.270,86
7,0,01235,Ben Crenshaw,69.583,6873,- 53.904,98
8,0,02256,Tom Watson,69.742,4591,- 57.769,65
9,0,01226,Fred Couples,69.760,7080,- 34.270,101
10,0,01042,Paul Azinger,69.770,6472,- 53.171,92
11,0,01444,Ken Green,69.819,6744,- 41.361,96
12,0,02242,Lanny Wadkins,69.923,6620,- 47.223,94
13,0,01783,Mark McCumber,69.929,5711,- 46.711,81
14,0,01527,Scott Hoch,70.069,7886,- 38.237,112
15,0,02101,Joey Sindelar,70.110,7842,- 59.792,111
16,0,02104,Jeff Sluman,70.132,8475,- 59.180,120
17,0,01690,Bruce Lietzke,70.144,6129,- 26.510,87
18,0,02159,Curtis Strange,70.168,6300,- 55.032,89
19,0,02133,Craig Stadler,70.172,5192,- 69.411,73
20,0,01060,Dave Barr,70.198,6685,- 16.210,95
21,0,01968,Nick Price,70.212,5966,- 68.174,84
22,0,02049,Gene Sauers,70.232,7175,- 11.359,102
23,0,01569,Peter Jacobsen,70.250,6231,- 48.981,88
24,0,01926,Steve Pate,70.279,7423,- 43.736,105
25,0,02033,Dave Rummells,70.297,7899,- 25.771,112
26,0,01958,Dan Pohl,70.299,6504,- 36.465,92
27,0,01161,Mark Calcavecchia,70.335,8332,- 32.517,118
27,0,01725,John Mahaffey,70.335,7200,- 25.794,102
29,0,01864,Larry Nelson,70.394,4897,- 39.837,69
29,0,02279,Mark Wiebe,70.394,8208,- 42.328,116
31,0,02223,Bob Tway,70.415,7645,- 40.205,108
32,0,01457,Jay Haas,70.418,7073,- 31.164,100
33,0,01132,Mark Brooks,70.434,7134,- 20.190,101
34,0,01858,Tommy Nakajima,70.439,3935,- 60.831,55
35,0,01385,Jim Gallagher Jr.,70.489,4658,- 5.701,66
36,0,01996,Mike Reid,70.502,5564,- 64.809,78
37,0,01837,Gil Morgan,70.528,5372,- 11.910,76
38,0,02241,Bobby Wadkins,70.530,8009,- 39.148,113
39,0,01475,Donnie Hammond,70.541,7213,- 17.829,102
40,0,01701,Bob Lohr,70.546,7935,- 33.860,112
41,0,01418,Bill Glasson,70.553,6445,- 24.685,91
42,0,01960,Don Pooley,70.555,5613,- 39.170,79
43,0,01006,John Adams,70.602,4797,3.935,68
44,0,02010,Loren Roberts,70.612,6660,- 22.445,94
45,0,01355,Raymond Floyd,70.620,4840,- 37.849,68
46,0,01887,Mark O'Meara,70.626,6467,- 40.033,91
