RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ADJUSTMENT,TOTAL ROUNDS
41,0,40098,Matt Fitzpatrick,70.525,3621,- 24.217,51
42,0,33399,Adam Hadwin,70.545,5759,25.699,82
43,0,47993,Denny McCarthy,70.546,5633,81.248,81
44,0,34021,Bud Cauley,70.574,5726,61.040,82
45,0,45526,Abraham Ancer,70.580,6160,51.033,88
46,0,34363,Tyrrell Hatton,70.585,4113,- 19.091,58
47,0,25572,Graeme McDowell,70.591,5000,11.943,71
48,0,51766,Wyndham Clark,70.595,5934,66.594,85
49,0,45486,Joaquin Niemann,70.621,6719,60.642,96
50,0,46402,Talor Gooch,70.629,3773,40.952,54
51,0,49771,J.T. Poston,70.633,6722,58.773,96
52,0,29420,Billy Horschel,70.644,6464,35.242,92
52,0,24024,Zach Johnson,70.644,4512,9.213,64
52,0,34256,Andrew Putnam,70.644,5342,26.945,76
55,0,32150,Michael Thompson,70.662,4981,35.989,71
56,0,23320,Ryan Palmer,70.679,4620,44.792,66
57,0,28775,Nate Lashley,70.692,4757,50.050,68
58,0,25493,Nick Taylor,70.697,6513,61.776,93
59,0,25804,Bubba Watson,70.710,4095,6.208,58
60,0,37189,Harold Varner III,70.716,5748,50.743,82
61,0,29970,Dylan Frittelli,70.737,5672,57.728,81
62,0,49964,Aaron Wise,70.739,4845,35.979,69
63,0,34466,Peter Malnati,70.762,5820,53.274,83
64,0,27214,Kevin Streelman,70.763,5693,38.767,81
65,0,27064,Jhonattan Vegas,70.765,5054,41.076,72
66,0,39997,Corey Conners,70.775,6035,51.681,86
67,0,26499,Rafa Cabrera Bello,70.780,4810,3.032,68
68,0,22371,Aaron Baddeley,70.783,3873,20.069,55
69,0,33419,Cameron Tringale,70.796,4548,53.708,65
70,0,26300,Matt Jones,70.810,5889,59.077,84
71,0,31646,Emiliano Grillo,70.814,5504,19.507,78
71,0,35891,Cameron Smith,70.814,5224,16.257,74
73,0,47347,Adam Schenk,70.817,7008,73.686,100
74,0,32139,Danny Willett,70.828,4466,- 3.811,63
75,0,26951,Johnson Wagner,70.847,4052,57.147,58
76,0,33141,Keegan Bradley,70.849,5784,25.638,82
77,0,27936,Martin Laird,70.866,5602,67.313,80
78,0,34098,Russell Henley,70.874,4907,54.156,70
79,0,27895,Jonas Blixt,70.875,5344,42.499,76
80,0,19803,Ryan Armour,70.888,6450,71.671,92
81,0,35506,Mackenzie Hughes,70.907,5345,43.953,76
81,0,48822,Sebastián Muñoz,70.907,5593,79.565,80
83,0,27095,Nick Watney,70.908,5824,61.402,83
84,0,30978,Kiradech Aphibarnrat,70.911,4391,5.483,62
85,0,37275,Sam Ryder,70.912,5034,71.670,72
86,0,34076,Joel Dahmen,70.932,6760,49.474,96
87,0,32640,Troy Merritt,70.950,4257,70.969,61
88,0,33418,Shawn Stefani,70.958,5324,68.787,76
89,0,29479,Scott Brown,70.960,5767,51.740,82
90,0,37455,Si Woo Kim,70.963,5756,62.984,82
91,0,29908,C.T. Pan,70.966,5786,33.189,82
92,0,25198,Francesco Molinari,70.974,3839,- 6.414,54
92,0,26596,Ryan Moore,70.974,5195,57.089,74
94,0,27330,Josh Teater,70.983,4691,64.889,67
95,0,45157,Cam Davis,70.985,5047,63.891,72
96,0,49960,Sepp Straka,70.987,5058,53.036,72
97,0,47504,Sam Burns,70.995,5497,40.629,78
98,0,29926,Danny Lee,70.997,5713,37.729,81
99,0,31560,Brian Stuard,70.999,6610,63.952,94
100,0,49766,Hank Lebioda,71.002,4914,56.109,70
101,0,27644,Brian Harman,71.016,6281,39.450,89
102,0,32333,Kevin Tway,71.020,5628,53.576,80
103,0,39546,Keith Mitchell,71.021,5847,47.732,83
104,0,40009,Dominic Bozzelli,71.023,4688,70.515,67
105,0,33486,Roger Sloan,71.034,5909,57.836,84
105,0,39324,J.J. Spaun,71.034,5754,70.779,82
107,0,40115,Adam Svensson,71.042,4702,57.840,67
108,0,27349,Alex Noren,71.046,4262,.734,60
109,0,34099,Harris English,71.055,6396,69.971,91
110,0,24924,Bill Haas,71.056,4856,46.862,69
111,0,24361,Pat Perez,71.059,4369,36.671,62
112,0,29535,Brice Garnett,71.067,5958,82.723,85
113,0,33667,Carlos Ortiz,71.069,5770,57.659,82
114,0,30110,Kyle Stanley,71.094,5375,28.112,76
115,0,27974,Sung Kang,71.101,5937,35.472,84
116,0,47128,Richy Werenski,71.104,5836,65.608,83
117,0,39977,Max Homa,71.110,5655,33.780,80
118,0,32200,Roberto Castro,71.127,5059,62.169,72
119,0,25396,Kevin Na,71.144,4254,14.660,60
120,0,46601,Trey Mullinax,71.194,5153,44.152,73
121,0,46435,Austin Cook,71.201,4507,49.892,64
121,0,36799,Stephan Jaeger,71.201,4991,64.266,71
123,0,35376,Roberto Díaz,71.207,4570,58.468,65
124,0,27129,Luke List,71.223,4471,16.048,63
125,0,35732,Wes Roach,71.228,4413,74.369,63
126,0,37340,Chase Wright,71.233,4851,64.047,69
127,0,49298,Kramer Hickok,71.243,5427,58.730,77
128,0,25632,Jimmy Walker,71.262,5254,19.392,74
129,0,33410,Andrew Landry,71.265,5218,55.614,74
130,0,32757,Patton Kizzire,71.292,5236,39.603,74
131,0,29268,Bronson Burgoon,71.295,3885,36.217,55
132,0,27958,Ryan Blaum,71.302,5783,63.776,82
133,0,32791,K.H. Lee,71.307,5944,45.791,84
134,0,30946,Alex Prugh,71.322,5007,56.841,71
135,0,01810,Phil Mickelson,71.331,4268,11.881,60
136,0,25686,Jason Dufner,71.336,5092,44.168,72
137,0,34264,Hudson Swafford,71.350,4030,36.966,57
138,0,19846,Brian Gay,71.356,6282,68.693,89
139,0,12716,Charley Hoffman,71.361,4985,10.246,70
140,0,36699,Patrick Rodgers,71.365,3605,34.623,51
141,0,35461,Beau Hossler,71.381,5866,58.595,83
142,0,52372,Cameron Champ,71.393,5374,51.905,76
143,0,39327,Ben Silverman,71.401,4810,45.268,68
144,0,32058,José de Jesús Rodríguez,71.420,4580,62.284,65
145,0,29974,Branden Grace,71.421,4840,16.641,68
146,0,30692,Scott Stallings,71.443,5513,59.527,78
147,0,30191,Julián Etulain,71.453,4606,38.449,65
147,0,34563,Chesson Hadley,71.453,5257,30.540,74
149,0,35449,Adam Long,71.464,5404,27.273,76
150,0,36852,Jim Knous,71.483,3766,22.576,53
151,0,28679,Fabián Gómez,71.484,4365,67.026,62
152,0,24925,Jonathan Byrd,71.490,3456,47.023,49
153,0,29223,Sam Saunders,71.493,5237,53.475,74
154,0,29484,Peter Uihlein,71.512,5507,70.925,78
155,0,35421,Brandon Harkins,71.519,5864,72.053,83
156,0,35879,Kelly Kraft,71.529,5746,47.833,81
157,0,06522,Ernie Els,71.548,3484,21.829,49
158,0,45609,Tyler Duncan,71.577,5867,73.890,83
159,0,34261,Scott Langley,71.605,5242,56.793,74
160,0,35532,Tom Hoge,71.608,6373,71.711,90
161,0,34431,Robert Streb,71.629,5096,61.302,72
162,0,27963,Chris Stroud,71.644,4400,41.906,62
163,0,26758,David Hearn,71.697,3324,45.765,47
164,0,31420,Anirban Lahiri,71.698,4900,47.176,69
165,0,46523,Joey Garber,71.713,4033,54.653,57
166,0,27141,J.B. Holmes,71.735,5054,39.198,71
167,0,31557,Jim Herman,71.750,3402,42.008,48
168,0,28259,Sangmoon Bae,71.762,3831,44.129,54
169,0,49303,Anders Albertson,71.772,4524,69.421,64
170,0,46501,Ollie Schniederjans,71.873,5325,65.476,75
171,0,29518,Brendan Steele,71.893,4412,45.351,62
172,0,30786,Brady Schnell,71.944,3624,45.132,51
173,0,24781,Hunter Mahan,71.948,4192,52.958,59
174,0,21731,Freddie Jacobson,71.953,3640,29.620,51
175,0,37380,Curtis Luck,72.001,4197,51.056,59
176,0,28252,Seamus Power,72.026,5129,56.883,72
177,0,20472,Alex Cejka,72.076,3564,39.818,50
178,0,47990,Kyle Jones,72.079,4692,65.227,66
179,0,39954,Cody Gribble,72.096,4716,42.344,66
180,0,23353,J.J. Henry,72.135,3717,34.007,52
181,0,47856,Seth Reeves,72.156,4766,68.443,67
182,0,27556,Ted Potter Jr.,72.214,5067,60.228,71
183,0,20572,Rod Pampling,72.304,3722,37.822,52
184,0,35617,Martin Trainer,72.343,4381,31.917,61
185,0,37454,Whee Kim,72.474,4934,66.703,69
186,0,34306,John Chin,72.485,3854,60.190,54
187,0,32816,Satoshi Kodaira,72.780,4613,44.913,64
188,0,39975,Michael Kim,73.569,4305,35.554,59
