RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL RNDS
1,0,39971,Sungjae Im,60
2,0,21961,Charles Howell III,51
3,0,23325,Vaughn Taylor,50
4,0,23621,Rory Sabbatini,48
5,0,27649,Brandt Snedeker,46
6,0,25900,Lucas Glover,45
7,0,26476,Chez Reavie,44
7,0,34360,Patrick Reed,44
9,0,51766,Wyndham Clark,43
9,0,49771,J.T. Poston,43
11,0,29725,Tony Finau,42
11,0,47993,Denny McCarthy,42
11,0,29221,Webb Simpson,42
14,0,45526,Abraham Ancer,41
14,0,34099,Harris English,41
14,0,32839,Hideki Matsuyama,41
14,0,45486,Joaquin Niemann,41
14,0,25818,Scott Piercy,41
14,0,33448,Justin Thomas,41
20,0,36689,Brooks Koepka,40
20,0,48822,Sebastián Muñoz,40
22,0,35450,Patrick Cantlay,39
22,0,30944,Jason Kokrak,39
22,0,23108,Matt Kuchar,39
22,0,28237,Rory McIlroy,39
22,0,46970,Jon Rahm,39
27,0,34021,Bud Cauley,38
27,0,34076,Joel Dahmen,38
27,0,32102,Rickie Fowler,38
27,0,30925,Dustin Johnson,38
27,0,29478,Kevin Kisner,38
27,0,34466,Peter Malnati,38
27,0,48081,Xander Schauffele,38
27,0,39324,J.J. Spaun,38
27,0,25493,Nick Taylor,38
27,0,37189,Harold Varner III,38
27,0,31323,Gary Woodland,38
38,0,39997,Corey Conners,37
38,0,19846,Brian Gay,37
38,0,26300,Matt Jones,37
41,0,19803,Ryan Armour,36
41,0,27936,Martin Laird,36
41,0,47347,Adam Schenk,36
41,0,34046,Jordan Spieth,36
45,0,40009,Dominic Bozzelli,35
45,0,32200,Roberto Castro,35
45,0,35461,Beau Hossler,35
45,0,37455,Si Woo Kim,35
45,0,37275,Sam Ryder,35
45,0,27214,Kevin Streelman,35
45,0,31560,Brian Stuard,35
45,0,27064,Jhonattan Vegas,35
45,0,27095,Nick Watney,35
45,0,47128,Richy Werenski,35
55,0,33141,Keegan Bradley,34
55,0,25364,Paul Casey,34
55,0,29970,Dylan Frittelli,34
55,0,29535,Brice Garnett,34
55,0,33399,Adam Hadwin,34
55,0,27644,Brian Harman,34
55,0,49298,Kramer Hickok,34
55,0,29420,Billy Horschel,34
55,0,33667,Carlos Ortiz,34
55,0,33486,Roger Sloan,34
65,0,33122,Russell Knox,33
65,0,34256,Andrew Putnam,33
65,0,33418,Shawn Stefani,33
68,0,33948,Byeong Hun An,32
68,0,40026,Daniel Berger,32
68,0,29479,Scott Brown,32
68,0,47959,Bryson DeChambeau,32
68,0,35421,Brandon Harkins,32
68,0,29926,Danny Lee,32
68,0,26851,Marc Leishman,32
68,0,23320,Ryan Palmer,32
68,0,49960,Sepp Straka,32
77,0,47504,Sam Burns,31
77,0,33410,Andrew Landry,31
77,0,39546,Keith Mitchell,31
77,0,22405,Justin Rose,31
77,0,33419,Cameron Tringale,31
82,0,10809,Jim Furyk,30
82,0,31646,Emiliano Grillo,30
82,0,26596,Ryan Moore,30
82,0,29908,C.T. Pan,30
82,0,24361,Pat Perez,30
82,0,24502,Adam Scott,30
82,0,35891,Cameron Smith,30
82,0,30692,Scott Stallings,30
82,0,27330,Josh Teater,30
82,0,32150,Michael Thompson,30
92,0,27895,Jonas Blixt,29
92,0,45157,Cam Davis,29
92,0,28089,Jason Day,29
92,0,34098,Russell Henley,29
92,0,39977,Max Homa,29
92,0,27974,Sung Kang,29
92,0,32791,K.H. Lee,29
92,0,35732,Wes Roach,29
92,0,32333,Kevin Tway,29
92,0,29484,Peter Uihlein,29
92,0,26951,Johnson Wagner,29
103,0,46402,Talor Gooch,28
103,0,24924,Bill Haas,28
103,0,27141,J.B. Holmes,28
103,0,35506,Mackenzie Hughes,28
103,0,36799,Stephan Jaeger,28
103,0,34261,Scott Langley,28
103,0,28775,Nate Lashley,28
103,0,24138,Ian Poulter,28
103,0,29223,Sam Saunders,28
103,0,30110,Kyle Stanley,28
103,0,49964,Aaron Wise,28
114,0,27958,Ryan Blaum,27
114,0,52372,Cameron Champ,27
114,0,35376,Roberto Díaz,27
114,0,45609,Tyler Duncan,27
114,0,30911,Tommy Fleetwood,27
114,0,35532,Tom Hoge,27
114,0,49766,Hank Lebioda,27
114,0,32640,Troy Merritt,27
114,0,30946,Alex Prugh,27
123,0,30978,Kiradech Aphibarnrat,26
123,0,28679,Fabián Gómez,26
123,0,35879,Kelly Kraft,26
123,0,40115,Adam Svensson,26
127,0,32757,Patton Kizzire,25
127,0,46601,Trey Mullinax,25
127,0,26329,Louis Oosthuizen,25
127,0,34431,Robert Streb,25
127,0,37340,Chase Wright,25
132,0,26499,Rafa Cabrera Bello,24
132,0,31420,Anirban Lahiri,24
132,0,25572,Graeme McDowell,24
132,0,27556,Ted Potter Jr.,24
132,0,39327,Ben Silverman,24
137,0,46435,Austin Cook,23
137,0,37454,Whee Kim,23
137,0,27129,Luke List,23
137,0,27349,Alex Noren,23
137,0,28252,Seamus Power,23
137,0,32058,José de Jesús Rodríguez,23
137,0,27963,Chris Stroud,23
144,0,25686,Jason Dufner,22
144,0,34563,Chesson Hadley,22
144,0,24024,Zach Johnson,22
144,0,47856,Seth Reeves,22
144,0,25632,Jimmy Walker,22
149,0,29268,Bronson Burgoon,21
149,0,24925,Jonathan Byrd,21
149,0,01810,Phil Mickelson,21
149,0,46501,Ollie Schniederjans,21
153,0,22371,Aaron Baddeley,20
153,0,30191,Julián Etulain,20
153,0,26758,David Hearn,20
153,0,47990,Kyle Jones,20
153,0,25396,Kevin Na,20
153,0,25804,Bubba Watson,20
153,0,32139,Danny Willett,20
160,0,49303,Anders Albertson,19
160,0,28259,Sangmoon Bae,19
160,0,28307,Matt Every,19
160,0,46523,Joey Garber,19
160,0,34363,Tyrrell Hatton,19
160,0,46717,Viktor Hovland,19
160,0,35449,Adam Long,19
160,0,33204,Shane Lowry,19
160,0,24781,Hunter Mahan,19
160,0,50525,Collin Morikawa,19
160,0,29518,Brendan Steele,19
160,0,21528,Henrik Stenson,19
160,0,34264,Hudson Swafford,19
160,0,23788,D.J. Trahan,19
174,0,12716,Charley Hoffman,18
175,0,29974,Branden Grace,17
175,0,39954,Cody Gribble,17
175,0,36699,Patrick Rodgers,17
175,0,30786,Brady Schnell,17
175,0,56278,Matthew Wolff,17
180,0,21209,Sergio Garcia,16
180,0,36852,Jim Knous,16
182,0,20472,Alex Cejka,15
182,0,40098,Matt Fitzpatrick,15
182,0,31557,Jim Herman,15
182,0,37380,Curtis Luck,15
182,0,33449,Zack Sucher,15
187,0,23541,Ben Crane,14
187,0,21731,Freddie Jacobson,14
187,0,30926,Chris Kirk,14
187,0,25198,Francesco Molinari,14
187,0,20572,Rod Pampling,14
187,0,30927,Brendon Todd,14
187,0,35617,Martin Trainer,14
187,0,28132,Tyrone Van Aswegen,14
195,0,20229,Stewart Cink,13
195,0,06522,Ernie Els,13
197,0,34306,John Chin,12
197,0,32448,James Hahn,12
197,0,23353,J.J. Henry,12
197,0,37278,Nicholas Lindheim,12
197,0,29461,Jamie Lovemark,12
197,0,32876,Martin Piller,12
197,0,48887,Matt Wallace,12
204,0,29222,Billy Hurley III,11
205,0,33803,Lucas Bjerregaard,10
205,0,23983,Luke Donald,10
205,0,34174,John Huh,10
205,0,27408,Martin Kaymer,10
205,0,32816,Satoshi Kodaira,10
205,0,35296,Haotong Li,10
205,0,50526,Tom Lovelady,10
205,0,24140,Sean O'Hair,10
205,0,20645,John Senden,10
205,0,08793,Tiger Woods,10
215,0,25720,Chad Collins,9
215,0,52375,Doug Ghim,9
215,0,28938,Justin Harding,9
215,0,01706,Davis Love III,9
215,0,33968,Thorbjørn Olesen,9
215,0,53165,Doc Redman,9
221,0,31416,Derek Fathauer,8
221,0,20766,Padraig Harrington,8
221,0,30711,Colt Knost,8
221,0,34213,Grayson Murray,8
221,0,33293,Thomas Pieters,8
226,0,45734,John Catlin,7
226,0,24358,Robert Garrigus,7
226,0,33461,Morgan Hoffmann,7
226,0,32775,Shugo Imahira,7
226,0,34409,David Lingmerth,7
226,0,55421,Chip McDaniel,7
226,0,24490,George McNeill,7
226,0,34709,Eddie Pepperell,7
226,0,10387,Chris Thompson,7
226,0,26289,Boo Weekley,7
236,0,24846,Ricky Barnes,6
236,0,12510,Chad Campbell,6
236,0,32366,Kevin Chappell,6
236,0,20850,Daniel Chopra,6
236,0,39975,Michael Kim,6
236,0,24912,Will MacKenzie,6
236,0,25562,Andres Romero,6
236,0,46046,Scottie Scheffler,6
236,0,39113,Shubhankar Sharma,6
236,0,40006,Erik van Rooyen,6
236,0,10423,Mike Weir,6
247,0,21407,Arjun Atwal,5
247,0,46550,Brandon Hagy,5
247,0,28158,Steve Marino,5
247,0,26331,Charl Schwartzel,5
247,0,06527,Steve Stricker,5
252,0,20098,Stuart Appleby,4
252,0,37212,Paul Barjon,4
252,0,24357,K.J. Choi,4
252,0,49633,Charlie Danielson,4
252,0,36326,David Lipsky,4
252,0,28300,Joost Luiten,4
252,0,27933,John Merrick,4
252,0,52330,Dylan Meyer,4
252,0,32797,Sanghyun Park,4
252,0,36824,Paul Peterson,4
252,0,25240,D.A. Points,4
252,0,02206,David Toms,4
252,0,24663,Y.E. Yang,4
265,0,55410,Shintaro Ban,3
265,0,32334,Charlie Beljan,3
265,0,11123,Chris Couch,3
265,0,54926,George Cunningham,3
265,0,34136,Armando Favela,3
265,0,22892,Jason Gore,3
265,0,36514,Yuki Inamori,3
265,0,01677,Tom Lehman,3
265,0,24449,Parker McLachlin,3
265,0,39262,Alvaro Ortiz,3
265,0,46414,Aaron Rai,3
265,0,47995,Davis Riley,3
265,0,50493,Justin Suh,3
265,0,20396,Lee Westwood,3
265,0,54328,Norman Xiong,3
280,0,52096,Adri Arnaus,2
280,0,23614,Rich Beem,2
280,0,28697,Gaganjeet Bhullar,2
280,0,24507,Jason Bohn,2
280,0,57591,Cullan Brown,2
280,0,48084,Wesley Bryan,2
280,0,45860,Case Cochran,2
280,0,28937,George Coetzee,2
280,0,21753,Brian Davis,2
280,0,23638,Brendon de Jonge,2
280,0,46567,Paul Dunne,2
280,0,54687,Broc Everett,2
280,0,39412,Zack Fischer,2
280,0,28500,Martin Flores,2
280,0,29936,Ryan Fox,2
280,0,30736,Oscar Fraustro,2
280,0,30750,Tommy Gainey,2
280,0,27324,Seungsu Han,2
280,0,54628,Lee Hodges,2
280,0,47989,Sam Horsfield,2
280,0,47056,Rikuya Hoshino,2
280,0,47238,Jazz Janewattananond,2
280,0,39470,Richard Jung,2
280,0,46440,Smylie Kaufman,2
280,0,47420,Jake Knapp,2
280,0,35104,Tom Lewis,2
280,0,29772,Michael Lorenzo-Vera,2
280,0,52215,Robert MacIntyre,2
280,0,46442,Maverick McNealy,2
280,0,39852,Doyeob Mun,2
280,0,56320,Bryson Nimmer,2
280,0,30163,Henrik Norlander,2
280,0,34358,Jonathan Randolph,2
280,0,06567,Vijay Singh,2
280,0,54364,Stephen Stallings Jr.,2
280,0,24459,Richard Sterne,2
280,0,45733,Austen Truslow,2
280,0,50674,Ashton Turner,2
280,0,35658,Kris Ventura,2
319,0,23778,Brad Adamonis,1
319,0,21633,Steve Allan,1
319,0,10885,Robert Allenby,1
319,0,54625,Dawson Armstrong,1
319,0,23048,Eric Axley,1
319,0,32622,Matthew Baldwin,1
319,0,56220,Garrett Barber,1
319,0,48001,Zach Bauchou,1
319,0,34310,Alexander Björk,1
319,0,28087,Kris Blanks,1
319,0,57339,Étienne Brault,1
319,0,57547,Callum Bruce,1
319,0,55708,Hayden Buckley,1
319,0,32070,Rafael Campos,1
319,0,55648,Minchel Choi,1
319,0,28455,Will Claxton,1
319,0,47906,Austin Connelly,1
319,0,01226,Fred Couples,1
319,0,34262,Jon Curran,1
319,0,32444,JC Deacon,1
319,0,33653,Thomas Detry,1
319,0,47663,Kevin Dougherty,1
319,0,35110,Brett Drewitt,1
319,0,32582,Eric Dugas,1
319,0,09011,David Duval,1
319,0,30907,Rhys Enoch,1
319,0,50423,Philip Eriksson,1
319,0,55954,Lukas Euler,1
319,0,27896,Ross Fisher,1
319,0,29720,Andres Gonzales,1
319,0,20157,Retief Goosen,1
319,0,54591,Ben Griffin,1
319,0,47988,Nick Hardy,1
319,0,30812,Benjamin Hebert,1
319,0,12782,Tim Herron,1
319,0,34296,Wes Homan,1
319,0,34656,Mikumu Horikawa,1
319,0,22378,Trevor Immelman,1
319,0,46460,Dongkyu Jang,1
