RANK,MOVEMENT,PLAYER_ID,PLAYER,ROUNDS
1,0,39971,Sungjae Im,76
2,0,47347,Adam Schenk,65
3,0,23325,Vaughn Taylor,63
4,0,23621,Rory Sabbatini,62
5,0,21961,Charles Howell III,60
5,0,32839,Hideki Matsuyama,60
7,0,27649,Brandt Snedeker,59
8,0,29420,Billy Horschel,57
8,0,26476,Chez Reavie,57
8,0,25493,Nick Taylor,57
11,0,34360,Patrick Reed,56
12,0,34076,Joel Dahmen,55
12,0,29725,Tony Finau,55
12,0,25900,Lucas Glover,55
12,0,29478,Kevin Kisner,55
12,0,30944,Jason Kokrak,55
12,0,25818,Scott Piercy,55
12,0,49771,J.T. Poston,55
19,0,23108,Matt Kuchar,54
19,0,29221,Webb Simpson,54
19,0,31560,Brian Stuard,54
22,0,51766,Wyndham Clark,53
22,0,34099,Harris English,53
22,0,28237,Rory McIlroy,53
22,0,45486,Joaquin Niemann,53
26,0,29535,Brice Garnett,52
26,0,26300,Matt Jones,52
26,0,47993,Denny McCarthy,52
26,0,48081,Xander Schauffele,52
30,0,34021,Bud Cauley,51
30,0,36689,Brooks Koepka,51
30,0,34466,Peter Malnati,51
33,0,45526,Abraham Ancer,50
33,0,19803,Ryan Armour,50
33,0,39997,Corey Conners,50
33,0,33448,Justin Thomas,50
33,0,37189,Harold Varner III,50
38,0,35450,Patrick Cantlay,49
38,0,29970,Dylan Frittelli,49
38,0,46970,Jon Rahm,49
38,0,27214,Kevin Streelman,49
42,0,25364,Paul Casey,48
42,0,32102,Rickie Fowler,48
42,0,37455,Si Woo Kim,48
42,0,27936,Martin Laird,48
42,0,33667,Carlos Ortiz,48
42,0,39324,J.J. Spaun,48
42,0,33418,Shawn Stefani,48
49,0,47959,Bryson DeChambeau,47
49,0,45609,Tyler Duncan,47
49,0,35461,Beau Hossler,47
49,0,48822,Sebastián Muñoz,47
49,0,32333,Kevin Tway,47
49,0,47128,Richy Werenski,47
49,0,31323,Gary Woodland,47
56,0,33948,Byeong Hun An,46
56,0,32200,Roberto Castro,46
56,0,35421,Brandon Harkins,46
56,0,27644,Brian Harman,46
56,0,30925,Dustin Johnson,46
56,0,34256,Andrew Putnam,46
56,0,27095,Nick Watney,46
63,0,33141,Keegan Bradley,45
63,0,29479,Scott Brown,45
63,0,19846,Brian Gay,45
63,0,35532,Tom Hoge,45
