RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
178,0,21407,Arjun Atwal,.9
178,0,20585,Niclas Fasth,.9
178,0,08339,Spike McRoy,.9
178,0,25396,Kevin Na,.9
178,0,23320,Ryan Palmer,.9
178,0,06078,Esteban Toledo,.9
178,0,08385,Omar Uresti,.9
178,0,02245,Grant Waite,.9
186,0,21646,David Branshaw,.8
186,0,08123,Jeff Brehaut,.8
186,0,20378,Mathias Grönberg,.8
186,0,08537,J.P. Hayes,.8
186,0,21893,Brian Kortan,.8
186,0,01771,Blaine McCallister,.8
192,0,12705,Cliff Kresge,.7
192,0,20580,Andre Stolz,.7
192,0,26287,Roland Thatcher,.7
195,0,01132,Mark Brooks,.6
195,0,10213,Dicky Pride,.6
