RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,06527,Steve Stricker,90.02,1192,1073
2,0,21731,Freddie Jacobson,89.95,1095,985
3,0,01457,Jay Haas,89.88,1107,995
4,0,08793,Tiger Woods,89.62,954,855
5,0,20548,Hidemichi Tanaka,89.58,1401,1255
6,0,12660,Jesper Parnevik,89.57,1294,1159
7,0,01473,Todd Hamilton,89.49,1265,1132
8,0,02010,Loren Roberts,89.41,1199,1072
9,0,26420,Richard Johnson,89.39,1621,1449
10,0,19846,Brian Gay,89.35,1550,1385
11,0,10201,Matt Gogel,89.34,1220,1090
12,0,12680,Shigeki Maruyama,89.30,1374,1227
13,0,20157,Retief Goosen,89.18,721,643
14,0,07223,Brian Bateman,89.14,1298,1157
15,0,23353,J.J. Henry,89.13,1646,1467
16,0,24024,Zach Johnson,89.09,1567,1396
17,0,01329,Brad Faxon,89.08,1218,1085
18,0,23541,Ben Crane,89.07,1427,1271
19,0,12760,Danny Ellis,89.06,1197,1066
20,0,23983,Luke Donald,89.02,1102,981
21,0,06004,Stephen Ames,88.94,1428,1270
22,0,22046,Geoff Ogilvy,88.83,1334,1185
23,0,06809,Bob Burns,88.79,1391,1235
24,0,20382,Stephen Leaney,88.70,1044,926
25,0,12394,Tom Carter,88.64,1717,1522
26,0,21805,Harrison Frazar,88.63,1267,1123
27,0,07363,Craig Bowden,88.62,1336,1184
28,0,01361,Dan Forsman,88.61,1176,1042
28,0,12645,Brent Geiberger,88.61,1492,1322
28,0,08075,Jerry Kelly,88.61,1571,1392
28,0,01938,David Peoples,88.61,1334,1182
32,0,20229,Stewart Cink,88.60,1412,1251
33,0,22913,John Rollins,88.56,1294,1146
34,0,24502,Adam Scott,88.54,707,626
35,0,21893,Brian Kortan,88.52,1019,902
36,0,08537,J.P. Hayes,88.50,1148,1016
37,0,06522,Ernie Els,88.47,746,660
38,0,20378,Mathias Grönberg,88.45,1351,1195
39,0,20121,Todd Fischer,88.42,1658,1466
40,0,01761,Len Mattiace,88.41,1251,1106
41,0,06197,Michael Allen,88.40,1397,1235
41,0,06575,Dudley Hart,88.40,819,724
43,0,10585,Scott McCarron,88.33,1362,1203
43,0,12602,Dean Wilson,88.33,1620,1431
45,0,12782,Tim Herron,88.29,1213,1071
46,0,20572,Rod Pampling,88.28,1399,1235
47,0,01249,John Daly,88.21,1213,1070
48,0,22371,Aaron Baddeley,88.19,1363,1202
