RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,22548,Patrick Sheehan,10.04,448,45
2,0,25345,Carl Pettersson,9.54,325,31
3,0,20663,Brenden Pappas,8.88,428,38
4,0,01887,Mark O'Meara,8.85,192,17
5,0,20572,Rod Pampling,8.67,346,30
6,0,20472,Alex Cejka,8.61,244,21
7,0,12753,David Morland IV,8.52,270,23
8,0,23613,Rich Barcelo,8.14,258,21
9,0,01527,Scott Hoch,8.06,186,15
10,0,01948,Tim Petrovic,7.97,364,29
11,0,01203,Russ Cochran,7.96,226,18
12,0,24925,Jonathan Byrd,7.88,292,23
13,0,22046,Geoff Ogilvy,7.84,319,25
14,0,01226,Fred Couples,7.81,192,15
15,0,01329,Brad Faxon,7.80,282,22
16,0,08931,Glen Day,7.76,361,28
16,0,22405,Justin Rose,7.76,219,17
18,0,24781,Hunter Mahan,7.75,374,29
19,0,20229,Stewart Cink,7.67,313,24
20,0,01968,Nick Price,7.64,144,11
21,0,01127,Danny Briggs,7.62,341,26
21,0,21805,Harrison Frazar,7.62,315,24
21,0,11032,Frank Lickliter II,7.62,341,26
24,0,06004,Stephen Ames,7.61,381,29
24,0,25237,Kevin Muncrief,7.61,184,14
26,0,20127,Chris Riley,7.59,237,18
27,0,21878,Mark Wilson,7.50,280,21
28,0,20593,Greg Chalmers,7.46,268,20
29,0,01677,Tom Lehman,7.42,256,19
29,0,08793,Tiger Woods,7.42,256,19
31,0,12652,Cameron Beckman,7.27,385,28
32,0,02206,David Toms,7.23,249,18
33,0,08881,Tripp Isenhour,7.21,208,15
34,0,22371,Aaron Baddeley,7.16,335,24
35,0,06809,Bob Burns,7.12,309,22
36,0,20850,Daniel Chopra,7.11,422,30
37,0,20433,Mark Hensby,7.08,325,23
37,0,20548,Hidemichi Tanaka,7.08,353,25
39,0,01249,John Daly,7.02,285,20
40,0,06527,Steve Stricker,6.97,287,20
41,0,23325,Vaughn Taylor,6.96,316,22
42,0,10107,Deane Pappas,6.92,260,18
43,0,01553,John Huston,6.91,188,13
43,0,23497,Tag Ridings,6.91,188,13
43,0,02049,Gene Sauers,6.91,333,23
46,0,02246,Duffy Waldorf,6.87,291,20
47,0,20634,Peter Lonard,6.86,204,14
48,0,01320,Bob Estes,6.84,190,13
48,0,02104,Jeff Sluman,6.84,351,24
50,0,01707,Steve Lowery,6.80,309,21
51,0,12510,Chad Campbell,6.76,355,24
51,0,11123,Chris Couch,6.76,222,15
53,0,01142,Bart Bryant,6.74,282,19
53,0,02223,Bob Tway,6.74,267,18
55,0,07749,Brett Quigley,6.73,431,29
56,0,01666,Bernhard Langer,6.70,179,12
57,0,01920,Craig Parry,6.67,150,10
58,0,10423,Mike Weir,6.64,211,14
59,0,19881,Robert Damron,6.61,333,22
60,0,02010,Loren Roberts,6.60,303,20
61,0,06214,Guy Boros,6.54,260,17
62,0,07457,Steve Flesch,6.50,354,23
63,0,23338,David Gossett,6.48,216,14
63,0,23063,Scott Hend,6.48,324,21
63,0,23552,Hank Kuehne,6.48,355,23
66,0,22621,Ben Curtis,6.47,170,11
67,0,23135,Tim Clark,6.42,265,17
67,0,20094,Jonathan Kaye,6.42,296,19
69,0,21731,Freddie Jacobson,6.41,281,18
69,0,23108,Matt Kuchar,6.41,359,23
71,0,01378,David Frost,6.39,360,23
71,0,01945,Kenny Perry,6.39,266,17
73,0,21633,Steve Allan,6.38,376,24
74,0,21959,Ted Purdy,6.36,456,29
75,0,20498,Briny Baird,6.35,394,25
76,0,23541,Ben Crane,6.34,363,23
76,0,01685,J.L. Lewis,6.34,363,23
76,0,10425,Jay Williamson,6.34,363,23
79,0,24024,Zach Johnson,6.31,396,25
80,0,01926,Steve Pate,6.27,319,20
81,0,10201,Matt Gogel,6.23,289,18
82,0,21949,Joe Ogilvie,6.21,322,20
83,0,02214,Kirk Triplett,6.20,258,16
84,0,23621,Rory Sabbatini,6.19,323,20
85,0,12682,Hirofumi Miyase,6.18,259,16
86,0,01219,John Cook,6.11,229,14
87,0,06515,Shaun Micheel,6.10,344,21
88,0,19846,Brian Gay,6.08,329,20
89,0,06332,Neal Lancaster,6.05,430,26
90,0,12394,Tom Carter,6.03,464,28
91,0,20628,Arron Oberholser,6.02,266,16
92,0,06197,Michael Allen,6.01,333,20
93,0,07721,Pat Bates,5.99,434,26
93,0,06522,Ernie Els,5.99,167,10
93,0,12645,Brent Geiberger,5.99,434,26
93,0,01928,Corey Pavin,5.99,284,17
97,0,01361,Dan Forsman,5.97,318,19
97,0,24361,Pat Perez,5.97,352,21
99,0,20585,Niclas Fasth,5.96,218,13
100,0,10885,Robert Allenby,5.92,355,21
101,0,19972,José Coceres,5.91,237,14
101,0,01313,Steve Elkington,5.91,254,15
103,0,22913,John Rollins,5.86,273,16
104,0,01797,Rocco Mediate,5.84,137,8
105,0,07223,Brian Bateman,5.81,344,20
106,0,25686,Jason Dufner,5.79,328,19
107,0,10585,Scott McCarron,5.76,330,19
108,0,02101,Joey Sindelar,5.74,401,23
109,0,20098,Stuart Appleby,5.70,263,15
110,0,06251,Chris DiMarco,5.69,299,17
111,0,12680,Shigeki Maruyama,5.66,318,18
112,0,24502,Adam Scott,5.65,177,10
113,0,01941,Tom Pernice Jr.,5.63,391,22
114,0,23983,Luke Donald,5.61,321,18
115,0,07939,Dan Olsen,5.57,305,17
116,0,01024,Billy Andrade,5.54,397,22
116,0,23307,Roger Tambellini,5.54,325,18
118,0,01035,Tommy Armour III,5.49,364,20
118,0,06621,Joe Durant,5.49,328,18
120,0,07867,Woody Austin,5.45,312,17
121,0,24507,Jason Bohn,5.44,386,21
121,0,01161,Mark Calcavecchia,5.44,239,13
123,0,23614,Rich Beem,5.43,258,14
124,0,01724,Jeff Maggert,5.41,222,12
125,0,21407,Arjun Atwal,5.36,317,17
125,0,06613,Tommy Tolles,5.36,261,14
127,0,02239,Scott Verplank,5.34,281,15
128,0,01139,Olin Browne,5.20,327,17
129,0,23623,Bo Van Pelt,5.19,385,20
130,0,01619,Skip Kendall,5.18,328,17
131,0,02106,Chris Smith,5.11,470,24
131,0,06078,Esteban Toledo,5.11,333,17
133,0,01261,Jay Delsing,5.02,299,15
134,0,06373,José María Olazábal,5.00,180,9
135,0,20645,John Senden,4.99,441,22
136,0,08385,Omar Uresti,4.89,307,15
137,0,01157,Tom Byrum,4.88,287,14
138,0,21646,David Branshaw,4.85,309,15
138,0,19825,Darren Clarke,4.85,165,8
138,0,01388,Robert Gamez,4.85,330,16
138,0,01771,Blaine McCallister,4.85,268,13
142,0,20104,Ken Duke,4.84,351,17
143,0,25900,Lucas Glover,4.80,354,17
143,0,10733,Kent Jones,4.80,396,19
145,0,24290,D.J. Brigman,4.79,313,15
145,0,08075,Jerry Kelly,4.79,376,18
145,0,01938,David Peoples,4.79,334,16
148,0,21961,Charles Howell III,4.78,335,16
149,0,08537,J.P. Hayes,4.76,252,12
150,0,20121,Todd Fischer,4.75,400,19
151,0,01766,Billy Mayfair,4.73,444,21
152,0,23353,J.J. Henry,4.71,446,21
153,0,24357,K.J. Choi,4.69,277,13
154,0,20157,Retief Goosen,4.68,171,8
154,0,01706,Davis Love III,4.68,235,11
156,0,02002,John Riegger,4.65,215,10
157,0,06575,Dudley Hart,4.62,195,9
158,0,22293,Heath Slocum,4.60,348,16
159,0,26420,Richard Johnson,4.59,392,18
160,0,25396,Kevin Na,4.55,352,16
161,0,12760,Danny Ellis,4.44,293,13
162,0,01042,Paul Azinger,4.40,273,12
163,0,07363,Craig Bowden,4.35,322,14
164,0,12602,Dean Wilson,4.34,392,17
165,0,01577,Lee Janzen,4.31,325,14
166,0,12823,Carlos Franco,4.28,397,17
167,0,01927,Dennis Paulson,4.26,282,12
168,0,01473,Todd Hamilton,4.22,308,13
169,0,20029,Notah Begay III,4.20,286,12
170,0,02099,Scott Simpson,4.18,239,10
171,0,12705,Cliff Kresge,4.17,312,13
172,0,02245,Grant Waite,4.12,340,14
173,0,08123,Jeff Brehaut,4.08,417,17
174,0,19824,Craig Barlow,4.03,298,12
175,0,12660,Jesper Parnevik,3.95,329,13
176,0,01381,Fred Funk,3.93,356,14
176,0,01761,Len Mattiace,3.93,331,13
178,0,06567,Vijay Singh,3.92,383,15
179,0,08835,Kris Cox,3.91,256,10
180,0,01132,Mark Brooks,3.79,211,8
181,0,12782,Tim Herron,3.77,292,11
182,0,26287,Roland Thatcher,3.75,267,10
183,0,10912,Craig Perks,3.74,294,11
184,0,06595,Kevin Sutherland,3.69,271,10
185,0,20382,Stephen Leaney,3.56,281,10
186,0,08337,Mike Heinen,3.48,230,8
187,0,08339,Spike McRoy,3.45,348,12
188,0,10860,Justin Leonard,3.42,263,9
189,0,21893,Brian Kortan,3.35,269,9
190,0,20378,Mathias Grönberg,3.31,332,11
191,0,23320,Ryan Palmer,3.27,398,13
192,0,01810,Phil Mickelson,3.11,225,7
193,0,01457,Jay Haas,3.10,258,8
194,0,21209,Sergio Garcia,2.99,234,7
195,0,10213,Dicky Pride,2.79,251,7
196,0,20580,Andre Stolz,2.42,207,5
