RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY PER EVENT,TOTAL MONEY
191,0,01941,Tom Pernice Jr.,$5767,173011
192,0,02007,Larry Rinker,$5705,188280
193,0,01334,Keith Fergus,$5650,96054
194,0,08537,J.P. Hayes,$5542,160722
195,0,06503,Randy Wylie,$5467,5467
196,0,01035,Tommy Armour III,$5455,163664
197,0,02239,Scott Verplank,$5393,113253
198,0,07235,John Morse,$5378,161362
199,0,20094,Jonathan Kaye,$5346,10692
200,0,10815,Tom Kalinowski,$5330,5330
201,0,10962,Bradley Hughes,$5288,142793
202,0,10211,Perry Parker,$5275,5275
202,0,07771,Greg Towne,$5275,5275
204,0,06332,Neal Lancaster,$5272,179273
205,0,10207,Jimmy Johnston,$5264,163202
206,0,01553,John Huston,$5235,151839
207,0,20992,Kazuhiko Hosokawa,$5201,20804
208,0,12652,Cameron Beckman,$5185,5185
209,0,19965,Peter Mitchell,$5157,10314
210,0,02099,Scott Simpson,$5137,128447
211,0,02257,Brian Watts,$5133,15400
212,0,01333,Jack Ferenz,$5110,5110
213,0,07749,Brett Quigley,$5059,172023
214,0,22622,Slade Adams,$5000,5000
215,0,02241,Bobby Wadkins,$4964,29789
216,0,01385,Jim Gallagher Jr.,$4916,137654
217,0,01690,Bruce Lietzke,$4764,42880
218,0,01593,Philip Jonas,$4749,9498
219,0,01771,Blaine McCallister,$4698,140966
220,0,12461,Paul McGinley,$4565,9131
221,0,01928,Corey Pavin,$4513,99304
222,0,06090,Jim McGovern,$4398,140755
223,0,06012,Greg Kraft,$4345,152109
224,0,10215,Charlie Rymer,$4319,69110
225,0,08545,Glen Hnatiuk,$4312,8625
226,0,02148,Ray Stewart,$4290,4290
227,0,07101,Dave Stockton Jr.,$4254,136158
228,0,20051,Joe Acosta Jr.,$4218,4218
229,0,20473,Ignacio Garrido,$4187,8375
230,0,07465,Hideki Kase,$4015,120477
231,0,02115,Taylor Smith,$3962,110946
232,0,07003,David Berganio Jr.,$3942,118289
233,0,06124,Patrick Burke,$3874,89117
234,0,12781,Scott Medlin,$3800,3800
235,0,02207,Sam Torrance,$3797,18985
236,0,06036,Scott Dunlap,$3764,120466
237,0,06577,John Wilson,$3761,112835
238,0,01307,Joel Edwards,$3705,114856
239,0,01261,Jay Delsing,$3664,102592
240,0,01200,Keith Clearwater,$3645,51042
241,0,07721,Pat Bates,$3582,3582
242,0,01409,Rick Gibson,$3456,6912
243,0,12826,Paul Claxton,$3439,79117
244,0,01717,Sandy Lyle,$3421,71860
245,0,10109,Chris Stutts,$3420,3420
246,0,02215,Paul Trittler,$3390,3390
247,0,06290,Stuart Hendley,$3345,3345
248,0,01949,Mark Pfeil,$3304,9912
249,0,08541,Steve Ford,$3301,3301
250,0,10944,Thomas Bjørn,$3279,13117
251,0,06014,Eric Booker,$3255,3255
252,0,06034,Marco Dawson,$3229,100110
253,0,01443,Hubert Green,$3195,3195
254,0,05466,Jack O'Keefe,$3156,85220
255,0,08547,John Maginnes,$3147,110166
256,0,21851,Stephane Talbot,$3105,3105
257,0,01624,Darrell Kestner,$3096,18580
258,0,01192,T.C. Chen,$3094,3094
259,0,01468,Gary Hallberg,$3087,40131
260,0,01011,Rafael Alarcon,$3074,79928
261,0,08265,Eric Johnson,$3069,92091
262,0,10837,Kevin Burton,$3020,78534
263,0,01444,Ken Green,$2980,59602
264,0,20101,Joe Cioe,$2954,2954
265,0,02167,Mike Sullivan,$2874,43121
266,0,22393,Michael Fergin,$2835,2835
267,0,12657,Kevin DeNike,$2794,2794
268,0,19905,Andrew Coltart,$2733,5467
269,0,02201,Jim Thorpe,$2723,32679
270,0,01414,Bob Gilder,$2718,13590
271,0,22520,Christian Chernock,$2613,2613
272,0,01040,Emlyn Aubrey,$2606,70383
273,0,01355,Raymond Floyd,$2603,7811
274,0,01514,Eduardo Herrera,$2592,7777
275,0,01571,Barry Jaeckel,$2581,12906
276,0,01346,Ed Fiori,$2564,53855
277,0,01560,David Ishii,$2520,2520
278,0,02224,Greg Twiggs,$2503,10015
279,0,01235,Ben Crenshaw,$2500,42512
280,0,08339,Spike McRoy,$2454,66273
281,0,10505,Shane Bertsch,$2449,73479
282,0,01487,Jeff Hart,$2422,67829
283,0,21645,Scott Trethewey,$2412,2412
284,0,01958,Dan Pohl,$2409,12047
285,0,08191,Paul Broadhurst,$2379,7138
286,0,07267,Allen Doyle,$2376,66555
287,0,02111,Mike Smith,$2353,7059
288,0,01288,Ed Dougherty,$2341,65551
289,0,01156,Curt Byrum,$2335,39704
289,0,21808,Bill Hoefle,$2335,2335
291,0,02292,Bob Wolcott,$2320,62652
292,0,20259,Hisayuki Sasaki,$2313,11566
293,0,20437,Ben Peters,$2254,2254
294,0,07867,Woody Austin,$2147,75150
295,0,01198,Howard Clark,$2145,4290
296,0,10649,Tom Scherrer,$2124,6372
296,0,02226,Tray Tyner,$2124,57355
298,0,01557,John Inman,$2100,2100
299,0,12393,Rodney Butcher,$2090,6270
300,0,01197,Bobby Clampett,$2018,10091
301,0,10963,Jimmy Green,$1972,61153
302,0,08553,Lee Porter,$1941,62135
303,0,10423,Mike Weir,$1927,7709
304,0,07363,Craig Bowden,$1910,40118
305,0,01068,Andy Bean,$1881,28219
306,0,06132,Sonny Skinner,$1853,46328
307,0,20158,Anthony Rodriguez,$1812,45318
308,0,01938,David Peoples,$1717,13740
309,0,10425,Jay Williamson,$1704,3408
310,0,08717,Kawika Cotner,$1696,3392
311,0,06064,Jeff Gallagher,$1688,3376
312,0,02090,Tom Sieckmann,$1612,3224
313,0,10875,Todd Demsey,$1547,41773
314,0,02190,Doug Tewell,$1537,15373
315,0,02166,Chip Sullivan,$1519,41019
316,0,02225,Howard Twitty,$1515,25765
317,0,02095,Larry Silveira,$1514,36356
318,0,01489,Steve Hart,$1508,37714
319,0,10213,Dicky Pride,$1432,45830
320,0,08451,Patrick Boyd,$1421,2842
321,0,01060,Dave Barr,$1350,5400
322,0,02077,Nobuo Serizawa,$1344,2688
323,0,02100,Tim Simpson,$1326,33165
324,0,20719,Adam Mednick,$1322,23801
325,0,22428,Chris Borgen,$1288,2576
326,0,06144,John Dowdall,$1141,27389
327,0,07547,Craig Kanada,$1092,25125
328,0,07569,Mark Carnevale,$1054,3162
329,0,06657,Steve Rintoul,$1020,6123
330,0,01783,Mark McCumber,$967,3870
331,0,20050,Brad Sutterfield,$932,18649
332,0,01435,Wayne Grady,$925,9255
333,0,12629,Kelly Manos,$914,2744
334,0,01924,Alan Pate,$910,3640
335,0,01522,Lon Hinkle,$899,5398
336,0,01984,Sam Randolph,$828,2484
337,0,01779,Gary McCord,$720,2880
338,0,07087,Hugh Royer III,$708,23376
339,0,01150,George Burns,$702,5617
340,0,06515,Shaun Micheel,$691,14518
341,0,01162,Rex Caldwell,$630,1890
342,0,01284,Mike Donald,$520,4684
343,0,01305,Danny Edwards,$448,2688
344,0,01072,Chip Beck,$332,10653
345,0,01884,Mac O'Grady,$307,3078
346,0,08337,Mike Heinen,$300,3000
347,0,06050,Tony Mollica,$296,6225
348,0,01725,John Mahaffey,$135,2850
