RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
1,0,08793,Tiger Woods,4.83,2066831,42753964
2,0,01876,Greg Norman,4.07,1345855,33053964
3,0,01313,Steve Elkington,3.65,1320410,36153964
4,0,09011,David Duval,3.50,1885305,53903964
5,0,01527,Scott Hoch,3.35,1393785,41600000
6,0,01706,Davis Love III,3.34,1635950,49053964
7,0,06522,Ernie Els,3.18,1243007,39053964
8,0,10809,Jim Furyk,3.17,1619477,51153964
9,0,12660,Jesper Parnevik,3.09,1217585,39353964
10,0,01968,Nick Price,3.06,1053843,34453964
11,0,01418,Bill Glasson,2.97,926551,31200000
12,0,10860,Justin Leonard,2.91,1587529,54603964
13,0,01810,Phil Mickelson,2.87,1225387,42653964
14,0,08635,Colin Montgomerie,2.86,578989,20253964
15,0,19825,Darren Clarke,2.84,282816,9953964
16,0,01329,Brad Faxon,2.71,1233503,45553964
17,0,01886,Peter O'Malley,2.67,68137,2553964
18,0,01887,Mark O'Meara,2.52,1124559,44553964
19,0,06567,Vijay Singh,2.47,1059235,42953964
20,0,02010,Loren Roberts,2.36,1089137,46203964
21,0,01677,Tom Lehman,2.28,960582,42053964
22,0,10457,Frank Nobilo,2.26,891313,39453964
23,0,20098,Stuart Appleby,2.20,1003353,45503964
24,0,01161,Mark Calcavecchia,2.19,1117363,51053964
25,0,06004,Stephen Ames,2.14,110460,5153964
26,0,01599,Steve Jones,2.06,959105,46453964
27,0,01577,Lee Janzen,1.73,877829,50603964
27,0,10585,Scott McCarron,1.73,852459,49403964
29,0,06613,Tommy Tolles,1.70,825789,48453964
30,0,08375,Paul Stankowski,1.69,929404,54953964
31,0,01724,Jeff Maggert,1.65,835881,50553964
32,0,12823,Carlos Franco,1.56,74950,4800000
33,0,01219,John Cook,1.53,815899,53303964
34,0,01633,Tom Kite,1.52,631249,41403964
35,0,02256,Tom Watson,1.51,479142,31753964
36,0,01226,Fred Couples,1.50,448383,29803964
37,0,20043,Edward Fryatt,1.49,65573,4400000
38,0,20229,Stewart Cink,1.48,809578,54550000
38,0,02020,Eduardo Romero,1.48,76512,5153964
40,0,01723,Andrew Magee,1.45,752002,51853964
40,0,22732,Brian Rowell,1.45,36250,2500000
42,0,01326,Nick Faldo,1.42,431324,30453964
43,0,02133,Craig Stadler,1.39,525302,37853964
44,0,01024,Billy Andrade,1.37,665600,48503964
44,0,01096,Phil Blackmar,1.37,642398,46753964
46,0,20766,Padraig Harrington,1.35,104718,7753964
47,0,02146,Payne Stewart,1.31,538286,41203964
48,0,06373,José María Olazábal,1.29,173587,13453964
49,0,12782,Tim Herron,1.26,640995,51050000
49,0,02104,Jeff Sluman,1.26,634200,50500000
49,0,02106,Chris Smith,1.26,120767,9550000
52,0,01157,Tom Byrum,1.25,525159,42050000
53,0,01891,David Ogrin,1.24,593680,47800000
53,0,02214,Kirk Triplett,1.24,541022,43750000
55,0,20396,Lee Westwood,1.23,155644,12653964
56,0,01320,Bob Estes,1.19,340056,28600000
57,0,01920,Craig Parry,1.08,387601,35953964
57,0,02223,Bob Tway,1.08,507520,46853964
59,0,06595,Kevin Sutherland,1.05,455859,43250000
60,0,01457,Jay Haas,1.04,437890,42303964
61,0,01378,David Frost,1.03,458699,44403964
61,0,01960,Don Pooley,1.03,312658,30400000
63,0,06425,Rick Todd,1.02,30627,3000000
64,0,02246,Duffy Waldorf,1.01,458072,45550000
65,0,02206,David Toms,1.00,460353,45900000
66,0,01381,Fred Funk,.98,544417,55450000
67,0,01604,Steve Jurgensen,.97,50258,5200000
67,0,01707,Steve Lowery,.97,480464,49350000
69,0,01203,Russ Cochran,.96,470926,49200000
69,0,01361,Dan Forsman,.96,443033,46150000
71,0,01572,Mark James,.95,24294,2553964
72,0,20569,Richard Green,.94,47450,5053964
73,0,01666,Bernhard Langer,.93,158507,16953964
74,0,01116,Michael Bradley,.92,465885,50903964
74,0,12702,Costantino Rocca,.92,118025,12853964
74,0,02170,Hal Sutton,.92,453926,49250000
77,0,12680,Shigeki Maruyama,.88,111780,12753964
78,0,12645,Brent Geiberger,.87,395469,45350000
79,0,01331,Rick Fehr,.86,327203,38000000
79,0,20568,Anthony Painter,.86,31548,3650000
81,0,19881,Robert Damron,.85,455603,53303964
81,0,21007,Gabriel Hjertstedt,.85,279623,33050000
83,0,01943,Chris Perry,.84,460982,54803964
84,0,06575,Dudley Hart,.82,410187,50153964
85,0,01306,David Edwards,.80,292095,36450000
85,0,02008,Lee Rinker,.80,415439,52200000
87,0,01098,Jay Don Blake,.79,378483,47950000
87,0,01185,Brandel Chamblee,.79,334663,42400000
87,0,01323,Brad Fabel,.79,375119,47400000
87,0,06643,Paul Goydos,.79,396237,49950000
87,0,06617,Brian Henninger,.79,329863,41800000
92,0,01996,Mike Reid,.78,325550,41650000
93,0,01748,Doug Martin,.77,383591,49950000
94,0,01143,Brad Bryant,.76,295364,38800000
95,0,10569,Mike Brisky,.73,367111,50000000
95,0,10375,Sean McCarty,.73,9912,1350000
95,0,02135,Mike Standly,.73,318937,43800000
98,0,02245,Grant Waite,.72,362319,50300000
99,0,01042,Paul Azinger,.71,262043,37153964
99,0,08633,Per-Ulrik Johansson,.71,66151,9353964
101,0,01569,Peter Jacobsen,.70,294929,42150000
102,0,01133,Billy Ray Brown,.69,268709,38850000
102,0,01619,Skip Kendall,.69,320796,46800000
104,0,20817,David Russell,.68,17362,2553964
104,0,06581,David Sutherland,.68,288661,42300000
106,0,01014,Fulton Allem,.67,237050,35200000
106,0,02322,Richard Zokol,.67,53704,8050000
108,0,01823,Larry Mize,.65,246769,38150000
109,0,02279,Mark Wiebe,.64,285137,44303964
110,0,01353,Bruce Fleisher,.63,151901,24150000
110,0,01475,Donnie Hammond,.63,224797,35850000
110,0,01549,Mike Hulbert,.63,317244,50750000
110,0,06140,Sean Murphy,.63,24700,3900000
114,0,01388,Robert Gamez,.62,283433,45550000
114,0,01766,Billy Mayfair,.62,304081,49000000
116,0,01682,Wayne Levi,.61,195818,32000000
116,0,01864,Larry Nelson,.61,196981,32300000
116,0,01926,Steve Pate,.61,261434,42950000
116,0,02076,Peter Senior,.61,29214,4753964
