RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
1,0,36699,Patrick Rodgers,72.9,1530,21
2,0,46402,Talor Gooch,85.2,1278,15
3,0,39971,Sungjae Im,88.0,1584,18
3,0,46442,Maverick McNealy,88.0,1584,18
3,0,22056,Cameron Percy,88.0,792,9
6,0,27064,Jhonattan Vegas,99.0,1386,14
7,0,36799,Stephan Jaeger,102.0,1530,15
8,0,31323,Gary Woodland,103.5,1242,12
9,0,45157,Cam Davis,105.4,1476,14
10,0,36326,David Lipsky,105.6,1584,15
11,0,30926,Chris Kirk,108.0,1512,14
11,0,28237,Rory McIlroy,108.0,1080,10
13,0,26300,Matt Jones,109.8,1098,10
14,0,23621,Rory Sabbatini,110.0,990,9
15,0,48084,Wesley Bryan,110.3,882,8
16,0,36801,Mark Hubbard,111.3,1224,11
17,0,48699,Callum Tarren,112.9,1242,11
18,0,39977,Max Homa,113.5,1476,13
18,0,46601,Trey Mullinax,113.5,1476,13
20,0,33448,Justin Thomas,114.0,1368,12
21,0,25818,Scott Piercy,115.5,1386,12
22,0,33204,Shane Lowry,116.0,1044,9
23,0,55708,Hayden Buckley,117.0,1638,14
24,0,48081,Xander Schauffele,117.8,1296,11
25,0,27129,Luke List,120.0,1440,12
26,0,34046,Jordan Spieth,121.1,1332,11
27,0,22405,Justin Rose,121.5,972,8
28,0,37275,Sam Ryder,121.8,1584,13
29,0,35891,Cameron Smith,124.0,1116,9
30,0,28252,Seamus Power,127.6,1404,11
31,0,32662,Michael Gligic,127.8,1278,10
32,0,34264,Hudson Swafford,128.0,1152,9
33,0,49964,Aaron Wise,129.0,1548,12
34,0,26851,Marc Leishman,129.6,1296,10
34,0,24502,Adam Scott,129.6,1296,10
36,0,45486,Joaquin Niemann,130.9,1440,11
37,0,47988,Nick Hardy,132.8,1062,8
37,0,29221,Webb Simpson,132.8,1062,8
39,0,29926,Danny Lee,133.7,936,7
40,0,47856,Seth Reeves,134.0,1206,9
41,0,45609,Tyler Duncan,134.2,1476,11
41,0,57366,Cameron Young,134.2,1476,11
43,0,51766,Wyndham Clark,134.3,1746,13
44,0,35450,Patrick Cantlay,136.0,1224,9
45,0,30944,Jason Kokrak,137.3,1098,8
45,0,33667,Carlos Ortiz,137.3,1098,8
47,0,54628,Lee Hodges,139.5,1674,12
