RANK,MOVEMENT,PLAYER_ID,PLAYER,%
1,0,22056,Cameron Percy,31.86
2,0,45157,Cam Davis,31.82
3,0,34363,Tyrrell Hatton,30.98
4,0,28237,Rory McIlroy,28.47
5,0,30927,Brendon Todd,28.29
6,0,32839,Hideki Matsuyama,27.98
7,0,24502,Adam Scott,27.84
8,0,49964,Aaron Wise,27.78
9,0,27064,Jhonattan Vegas,27.72
10,0,39971,Sungjae Im,27.62
11,0,45486,Joaquin Niemann,26.77
12,0,40115,Adam Svensson,26.69
13,0,45526,Abraham Ancer,26.47
13,0,35449,Adam Long,26.47
15,0,34264,Hudson Swafford,26.04
16,0,36884,Ben Kohles,25.99
17,0,40250,Taylor Pendrith,25.86
18,0,47483,Will Zalatoris,25.82
19,0,27349,Alex Noren,25.69
20,0,35891,Cameron Smith,25.50
21,0,32757,Patton Kizzire,25.40
22,0,48081,Xander Schauffele,25.33
23,0,34466,Peter Malnati,25.27
23,0,46046,Scottie Scheffler,25.27
25,0,46970,Jon Rahm,25.15
26,0,46414,Aaron Rai,25.11
27,0,29725,Tony Finau,25.00
27,0,26851,Marc Leishman,25.00
27,0,57366,Cameron Young,25.00
30,0,51894,Vince Whaley,24.89
31,0,23983,Luke Donald,24.73
32,0,46442,Maverick McNealy,24.68
33,0,20229,Stewart Cink,24.55
34,0,52374,Brandon Wu,24.50
35,0,28775,Nate Lashley,24.47
36,0,49298,Kramer Hickok,24.32
37,0,39997,Corey Conners,24.27
38,0,12716,Charley Hoffman,24.24
39,0,47995,Davis Riley,24.10
40,0,27974,Sung Kang,24.05
41,0,32662,Michael Gligic,23.83
42,0,47128,Richy Werenski,23.70
43,0,34046,Jordan Spieth,23.63
44,0,49771,J.T. Poston,23.61
45,0,30692,Scott Stallings,23.55
46,0,24138,Ian Poulter,23.48
47,0,30163,Henrik Norlander,23.47
48,0,24361,Pat Perez,23.35
49,0,55708,Hayden Buckley,23.21
49,0,29926,Danny Lee,23.21
51,0,32102,Rickie Fowler,23.19
52,0,30978,Kiradech Aphibarnrat,23.18
52,0,35617,Martin Trainer,23.18
54,0,26300,Matt Jones,23.12
55,0,37455,Si Woo Kim,23.11
56,0,45609,Tyler Duncan,23.08
56,0,49947,Taylor Moore,23.08
58,0,27214,Kevin Streelman,23.00
59,0,25818,Scott Piercy,22.97
60,0,28089,Jason Day,22.93
61,0,24980,Scott Gutschewski,22.86
61,0,32816,Satoshi Kodaira,22.86
63,0,33419,Cameron Tringale,22.67
64,0,40162,Justin Lower,22.66
65,0,39058,Lucas Herbert,22.64
66,0,47856,Seth Reeves,22.60
67,0,35450,Patrick Cantlay,22.58
68,0,28252,Seamus Power,22.53
69,0,48699,Callum Tarren,22.50
70,0,23108,Matt Kuchar,22.45
71,0,40098,Matt Fitzpatrick,22.30
72,0,39546,Keith Mitchell,22.27
73,0,51997,Andrew Novak,22.22
73,0,33486,Roger Sloan,22.22
75,0,37189,Harold Varner III,22.16
76,0,31646,Emiliano Grillo,22.07
77,0,25900,Lucas Glover,22.05
78,0,27139,David Skinns,22.01
79,0,32640,Troy Merritt,21.95
80,0,35461,Beau Hossler,21.94
81,0,48084,Wesley Bryan,21.85
81,0,36801,Mark Hubbard,21.85
83,0,21961,Charles Howell III,21.80
84,0,46601,Trey Mullinax,21.78
85,0,29970,Dylan Frittelli,21.56
85,0,30926,Chris Kirk,21.56
87,0,36689,Brooks Koepka,21.53
88,0,33204,Shane Lowry,21.43
89,0,34563,Chesson Hadley,21.40
89,0,39977,Max Homa,21.40
91,0,33122,Russell Knox,21.23
92,0,24924,Bill Haas,21.21
93,0,32139,Danny Willett,21.18
