RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 5 BIRDIES OR BETTER,PAR 5 HOLES
1,0,35450,Patrick Cantlay,58.17,121,208
2,0,35891,Cameron Smith,57.61,106,184
3,0,46046,Scottie Scheffler,55.91,142,254
4,0,28237,Rory McIlroy,55.11,97,176
5,0,33448,Justin Thomas,54.27,127,234
6,0,46402,Talor Gooch,54.02,121,224
7,0,39546,Keith Mitchell,52.73,135,256
8,0,29725,Tony Finau,52.69,137,260
9,0,47504,Sam Burns,51.64,126,244
10,0,57366,Cameron Young,51.63,127,246
11,0,27064,Jhonattan Vegas,51.59,130,252
12,0,39977,Max Homa,51.57,131,254
13,0,34046,Jordan Spieth,51.32,117,228
14,0,45157,Cam Davis,51.18,130,254
15,0,48081,Xander Schauffele,50.91,112,220
16,0,49964,Aaron Wise,50.76,133,262
17,0,37455,Si Woo Kim,50.64,159,314
18,0,40098,Matt Fitzpatrick,50.49,104,206
19,0,39971,Sungjae Im,50.36,138,274
20,0,46442,Maverick McNealy,50.35,142,282
21,0,32839,Hideki Matsuyama,50.22,113,225
22,0,46717,Viktor Hovland,50.00,108,216
22,0,21961,Charles Howell III,50.00,87,174
22,0,36689,Brooks Koepka,50.00,71,142
22,0,46601,Trey Mullinax,50.00,134,268
22,0,40250,Taylor Pendrith,50.00,116,232
22,0,22056,Cameron Percy,50.00,74,148
22,0,49771,J.T. Poston,50.00,128,256
22,0,28252,Seamus Power,50.00,120,240
22,0,46970,Jon Rahm,50.00,112,224
22,0,29221,Webb Simpson,50.00,86,172
22,0,51894,Vince Whaley,50.00,140,280
33,0,37189,Harold Varner III,49.77,106,213
34,0,52372,Cameron Champ,49.50,99,200
35,0,40006,Erik van Rooyen,49.34,75,152
36,0,32816,Satoshi Kodaira,49.04,77,157
37,0,33204,Shane Lowry,48.84,84,172
38,0,29926,Danny Lee,48.80,81,166
39,0,52374,Brandon Wu,48.77,119,244
40,0,32333,Kevin Tway,48.76,118,242
41,0,51634,Sahith Theegala,48.63,178,366
42,0,28089,Jason Day,48.44,93,192
43,0,32662,Michael Gligic,48.31,114,236
44,0,37275,Sam Ryder,48.20,134,278
45,0,24502,Adam Scott,48.17,105,218
46,0,34255,Joseph Bramlett,48.11,127,264
46,0,36801,Mark Hubbard,48.11,102,212
