RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
1,0,36699,Patrick Rodgers,18,278,4
2,0,46442,Maverick McNealy,17,282,3
3,0,39971,Sungjae Im,16,274,6
4,0,46402,Talor Gooch,15,224,3
5,0,36326,David Lipsky,14,290,4
6,0,54628,Lee Hodges,12,290,4
6,0,36799,Stephan Jaeger,12,266,5
6,0,30926,Chris Kirk,12,264,1
6,0,33448,Justin Thomas,12,234,1
6,0,27064,Jhonattan Vegas,12,252,2
11,0,51766,Wyndham Clark,11,316,1
11,0,46601,Trey Mullinax,11,268,2
11,0,28252,Seamus Power,11,240,2
11,0,47995,Davis Riley,11,288,3
11,0,37275,Sam Ryder,11,278,5
11,0,51634,Sahith Theegala,11,366,2
11,0,33419,Cameron Tringale,11,300,2
11,0,49964,Aaron Wise,11,262,1
11,0,31323,Gary Woodland,11,222,0
20,0,55708,Hayden Buckley,10,294,1
20,0,45157,Cam Davis,10,254,2
20,0,45609,Tyler Duncan,10,269,3
20,0,49298,Kramer Hickok,10,286,1
20,0,53165,Doc Redman,10,266,1
20,0,24502,Adam Scott,10,218,1
20,0,34046,Jordan Spieth,10,228,4
27,0,35450,Patrick Cantlay,9,208,2
27,0,31646,Emiliano Grillo,9,272,2
27,0,34098,Russell Henley,9,232,3
27,0,39977,Max Homa,9,254,2
27,0,32757,Patton Kizzire,9,292,1
27,0,32791,K.H. Lee,9,288,3
27,0,32839,Hideki Matsuyama,9,225,0
27,0,28237,Rory McIlroy,9,176,2
27,0,32640,Troy Merritt,9,286,2
27,0,48822,Sebastián Muñoz,9,256,0
27,0,45486,Joaquin Niemann,9,240,3
27,0,25818,Scott Piercy,9,246,2
27,0,49771,J.T. Poston,9,256,1
27,0,34256,Andrew Putnam,9,286,2
27,0,46046,Scottie Scheffler,9,254,3
27,0,30692,Scott Stallings,9,306,2
27,0,48699,Callum Tarren,9,217,0
44,0,33141,Keegan Bradley,8,248,2
44,0,29970,Dylan Frittelli,8,290,4
44,0,32662,Michael Gligic,8,236,1
44,0,33122,Russell Knox,8,274,4
44,0,46414,Aaron Rai,8,274,0
44,0,47856,Seth Reeves,8,232,0
44,0,23621,Rory Sabbatini,8,164,2
44,0,46340,Alex Smalley,8,296,4
44,0,34431,Robert Streb,8,258,2
44,0,34264,Hudson Swafford,8,218,0
44,0,51894,Vince Whaley,8,280,2
55,0,48084,Wesley Bryan,7,162,4
55,0,52372,Cameron Champ,7,200,2
55,0,39997,Corey Conners,7,260,2
55,0,40098,Matt Fitzpatrick,7,206,0
55,0,52375,Doug Ghim,7,270,1
55,0,32448,James Hahn,7,224,1
55,0,27644,Brian Harman,7,256,1
55,0,34363,Tyrrell Hatton,7,188,1
55,0,33597,Harry Higgs,7,250,2
55,0,35532,Tom Hoge,7,304,2
55,0,29420,Billy Horschel,7,202,1
55,0,26300,Matt Jones,7,200,2
55,0,47993,Denny McCarthy,7,302,1
55,0,40250,Taylor Pendrith,7,232,1
55,0,22056,Cameron Percy,7,148,1
55,0,47529,Mito Pereira,7,276,3
55,0,46970,Jon Rahm,7,224,0
55,0,26476,Chez Reavie,7,266,2
55,0,48081,Xander Schauffele,7,220,2
55,0,29221,Webb Simpson,7,172,3
55,0,35891,Cameron Smith,7,184,1
55,0,40115,Adam Svensson,7,320,2
55,0,37189,Harold Varner III,7,213,1
78,0,37212,Paul Barjon,6,234,1
78,0,45522,Christiaan Bezuidenhout,6,240,1
78,0,47504,Sam Burns,6,244,1
78,0,29725,Tony Finau,6,260,2
78,0,24980,Scott Gutschewski,6,194,2
78,0,47988,Nick Hardy,6,188,1
78,0,36801,Mark Hubbard,6,212,2
78,0,35506,Mackenzie Hughes,6,248,0
78,0,29478,Kevin Kisner,6,204,2
78,0,30944,Jason Kokrak,6,190,0
78,0,29926,Danny Lee,6,166,1
78,0,26851,Marc Leishman,6,226,0
78,0,27129,Luke List,6,252,1
78,0,33204,Shane Lowry,6,172,0
