RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
1,0,51894,Vince Whaley,18.70,66,353
2,0,36799,Stephan Jaeger,18.31,65,355
3,0,25198,Francesco Molinari,18.18,38,209
4,0,23983,Luke Donald,17.92,50,279
5,0,47483,Will Zalatoris,17.88,54,302
6,0,34098,Russell Henley,17.86,55,308
7,0,46402,Talor Gooch,17.39,48,276
8,0,28237,Rory McIlroy,17.37,41,236
9,0,46046,Scottie Scheffler,17.16,58,338
10,0,26851,Marc Leishman,17.13,49,286
10,0,53165,Doc Redman,17.13,56,327
12,0,46442,Maverick McNealy,16.99,62,365
13,0,35891,Cameron Smith,16.94,42,248
14,0,32150,Michael Thompson,16.91,58,343
15,0,46717,Viktor Hovland,16.79,46,274
16,0,33486,Roger Sloan,16.45,50,304
17,0,32640,Troy Merritt,16.18,61,377
18,0,50525,Collin Morikawa,16.12,39,242
19,0,54421,Garrick Higgo,15.93,36,226
20,0,37189,Harold Varner III,15.88,44,277
21,0,28775,Nate Lashley,15.87,50,315
22,0,39546,Keith Mitchell,15.86,56,353
23,0,29908,C.T. Pan,15.79,54,342
24,0,33141,Keegan Bradley,15.74,51,324
24,0,40115,Adam Svensson,15.74,65,413
26,0,47995,Davis Riley,15.68,61,389
27,0,33667,Carlos Ortiz,15.63,40,256
28,0,49964,Aaron Wise,15.61,54,346
29,0,35532,Tom Hoge,15.60,61,391
29,0,32839,Hideki Matsuyama,15.60,44,282
31,0,48822,Sebastián Muñoz,15.59,53,340
32,0,28114,Dawie van der Walt,15.56,40,257
33,0,39977,Max Homa,15.55,51,328
33,0,48117,Kurt Kitayama,15.55,44,283
35,0,35450,Patrick Cantlay,15.47,41,265
36,0,34466,Peter Malnati,15.46,66,427
37,0,27139,David Skinns,15.38,42,273
38,0,40250,Taylor Pendrith,15.33,44,287
39,0,23621,Rory Sabbatini,15.32,34,222
40,0,36801,Mark Hubbard,15.30,43,281
41,0,36326,David Lipsky,15.26,56,367
42,0,45486,Joaquin Niemann,15.22,49,322
43,0,22405,Justin Rose,15.11,34,225
44,0,36884,Ben Kohles,15.06,39,259
45,0,34076,Joel Dahmen,14.99,52,347
46,0,27974,Sung Kang,14.97,50,334
47,0,45609,Tyler Duncan,14.96,51,341
48,0,32816,Satoshi Kodaira,14.95,32,214
49,0,30692,Scott Stallings,14.94,59,395
50,0,33448,Justin Thomas,14.90,45,302
51,0,31560,Brian Stuard,14.82,55,371
52,0,40162,Justin Lower,14.81,44,297
53,0,31646,Emiliano Grillo,14.74,51,346
54,0,54628,Lee Hodges,14.73,57,387
54,0,24024,Zach Johnson,14.73,38,258
56,0,29926,Danny Lee,14.68,32,218
57,0,35506,Mackenzie Hughes,14.66,50,341
58,0,35461,Beau Hossler,14.59,41,281
59,0,48081,Xander Schauffele,14.58,42,288
59,0,48887,Matt Wallace,14.58,35,240
61,0,34360,Patrick Reed,14.49,40,276
62,0,12716,Charley Hoffman,14.48,42,290
63,0,26476,Chez Reavie,14.45,51,353
64,0,27936,Martin Laird,14.44,39,270
64,0,24502,Adam Scott,14.44,41,284
66,0,34256,Andrew Putnam,14.40,56,389
67,0,46435,Austin Cook,14.39,41,285
68,0,34264,Hudson Swafford,14.23,37,260
69,0,47988,Nick Hardy,14.11,34,241
70,0,33204,Shane Lowry,14.10,33,234
71,0,47128,Richy Werenski,14.07,37,263
72,0,56278,Matthew Wolff,14.06,27,192
73,0,28089,Jason Day,14.04,33,235
73,0,30911,Tommy Fleetwood,14.04,32,228
75,0,27649,Brandt Snedeker,13.99,34,243
76,0,29221,Webb Simpson,13.98,33,236
77,0,27214,Kevin Streelman,13.97,51,365
78,0,47993,Denny McCarthy,13.94,57,409
79,0,49960,Sepp Straka,13.89,55,396
80,0,31420,Anirban Lahiri,13.85,41,296
81,0,20229,Stewart Cink,13.83,43,311
81,0,30927,Brendon Todd,13.83,48,347
83,0,27349,Alex Noren,13.81,37,268
84,0,37212,Paul Barjon,13.80,41,297
85,0,29970,Dylan Frittelli,13.79,52,377
86,0,23108,Matt Kuchar,13.65,40,293
87,0,21961,Charles Howell III,13.64,30,220
88,0,25818,Scott Piercy,13.62,44,323
89,0,10381,Curtis Thompson,13.58,36,265
90,0,45157,Cam Davis,13.50,44,326
90,0,27129,Luke List,13.50,44,326
92,0,37455,Si Woo Kim,13.47,52,386
93,0,54783,Dylan Wu,13.45,37,275
94,0,50095,Austin Smotherman,13.40,43,321
95,0,33419,Cameron Tringale,13.39,51,381
96,0,57366,Cameron Young,13.35,43,322
97,0,48084,Wesley Bryan,13.33,28,210
98,0,46340,Alex Smalley,13.30,52,391
99,0,39971,Sungjae Im,13.29,46,346
100,0,45540,Jared Wolfe,13.28,32,241
101,0,45526,Abraham Ancer,13.27,30,226
102,0,34174,John Huh,13.23,41,310
103,0,32366,Kevin Chappell,13.12,29,221
104,0,30978,Kiradech Aphibarnrat,13.00,29,223
104,0,45522,Christiaan Bezuidenhout,13.00,42,323
104,0,29535,Brice Garnett,13.00,42,323
107,0,37275,Sam Ryder,12.98,47,362
108,0,31323,Gary Woodland,12.94,37,286
109,0,49771,J.T. Poston,12.92,46,356
110,0,33597,Harry Higgs,12.87,43,334
110,0,51890,Greyson Sigg,12.87,48,373
112,0,26300,Matt Jones,12.85,32,249
113,0,34255,Joseph Bramlett,12.84,43,335
113,0,29478,Kevin Kisner,12.84,33,257
115,0,49947,Taylor Moore,12.83,44,343
116,0,23320,Ryan Palmer,12.81,36,281
117,0,36852,Jim Knous,12.80,27,211
118,0,24138,Ian Poulter,12.79,22,172
119,0,52375,Doug Ghim,12.78,45,352
120,0,24925,Jonathan Byrd,12.77,30,235
121,0,33399,Adam Hadwin,12.74,47,369
122,0,23325,Vaughn Taylor,12.73,28,220
123,0,47983,Chad Ramey,12.71,38,299
124,0,35449,Adam Long,12.70,47,370
125,0,32102,Rickie Fowler,12.67,37,292
126,0,39324,J.J. Spaun,12.66,50,395
127,0,29725,Tony Finau,12.57,43,342
127,0,49298,Kramer Hickok,12.57,48,382
129,0,30944,Jason Kokrak,12.50,30,240
130,0,27895,Jonas Blixt,12.44,26,209
131,0,25900,Lucas Glover,12.40,46,371
131,0,25493,Nick Taylor,12.40,46,371
133,0,51634,Sahith Theegala,12.36,57,461
134,0,47504,Sam Burns,12.35,40,324
135,0,46970,Jon Rahm,12.32,34,276
136,0,34363,Tyrrell Hatton,12.31,32,260
136,0,32791,K.H. Lee,12.31,48,390
136,0,46601,Trey Mullinax,12.31,41,333
139,0,49766,Hank Lebioda,12.28,41,334
140,0,36871,Matthew NeSmith,12.27,47,383
141,0,31557,Jim Herman,12.26,26,212
142,0,36699,Patrick Rodgers,12.25,43,351
143,0,24980,Scott Gutschewski,12.23,28,229
144,0,29420,Billy Horschel,12.22,33,270
144,0,34431,Robert Streb,12.22,43,352
146,0,33122,Russell Knox,12.20,45,369
147,0,39058,Lucas Herbert,12.14,25,206
148,0,52372,Cameron Champ,12.12,28,231
148,0,40006,Erik van Rooyen,12.12,24,198
150,0,28252,Seamus Power,12.05,37,307
151,0,35879,Kelly Kraft,12.03,35,291
152,0,30163,Henrik Norlander,12.00,36,300
152,0,47856,Seth Reeves,12.00,33,275
154,0,51997,Andrew Novak,11.99,38,317
155,0,24924,Bill Haas,11.94,45,377
156,0,51766,Wyndham Clark,11.91,48,403
157,0,34563,Chesson Hadley,11.85,39,329
