RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 4 HOLES,TOTAL HOLE OUTS
1,0,27129,Luke List,6,862,4
2,0,45157,Cam Davis,4,896,1
2,0,36801,Mark Hubbard,4,731,1
2,0,48117,Kurt Kitayama,4,755,2
2,0,48081,Xander Schauffele,4,788,3
2,0,57366,Cameron Young,4,908,2
7,0,55708,Hayden Buckley,3,971,2
7,0,28089,Jason Day,3,599,3
7,0,35310,Lanto Griffin,3,815,3
7,0,34563,Chesson Hadley,3,845,3
7,0,27644,Brian Harman,3,1015,3
7,0,39977,Max Homa,3,894,3
7,0,36799,Stephan Jaeger,3,909,1
7,0,26300,Matt Jones,3,649,3
7,0,32791,K.H. Lee,3,1086,2
7,0,26851,Marc Leishman,3,784,1
7,0,34466,Peter Malnati,3,1093,2
7,0,51997,Andrew Novak,3,801,3
7,0,24361,Pat Perez,3,632,2
7,0,25818,Scott Piercy,3,817,3
7,0,32333,Kevin Tway,3,829,2
22,0,20229,Stewart Cink,2,849,1
22,0,51766,Wyndham Clark,2,1027,0
22,0,30911,Tommy Fleetwood,2,608,2
22,0,32102,Rickie Fowler,2,776,1
22,0,29970,Dylan Frittelli,2,1007,0
22,0,29535,Brice Garnett,2,795,1
22,0,32662,Michael Gligic,2,753,1
22,0,46550,Brandon Hagy,2,806,2
22,0,32448,James Hahn,2,760,2
22,0,47988,Nick Hardy,2,633,0
22,0,35461,Beau Hossler,2,763,2
22,0,46717,Viktor Hovland,2,770,1
22,0,21961,Charles Howell III,2,578,1
22,0,39971,Sungjae Im,2,964,2
22,0,27974,Sung Kang,2,835,1
22,0,30944,Jason Kokrak,2,668,1
22,0,31420,Anirban Lahiri,2,772,2
22,0,27936,Martin Laird,2,712,1
22,0,40162,Justin Lower,2,763,1
22,0,33204,Shane Lowry,2,638,0
22,0,47993,Denny McCarthy,2,1089,2
22,0,32640,Troy Merritt,2,975,2
22,0,39546,Keith Mitchell,2,939,1
22,0,46601,Trey Mullinax,2,875,1
22,0,45486,Joaquin Niemann,2,878,1
22,0,33667,Carlos Ortiz,2,634,0
22,0,40250,Taylor Pendrith,2,759,2
22,0,22056,Cameron Percy,2,461,2
22,0,47983,Chad Ramey,2,781,1
22,0,36699,Patrick Rodgers,2,901,2
22,0,22405,Justin Rose,2,581,2
22,0,51890,Greyson Sigg,2,949,0
22,0,27139,David Skinns,2,695,2
22,0,46340,Alex Smalley,2,987,1
22,0,35891,Cameron Smith,2,684,2
22,0,39324,J.J. Spaun,2,1005,2
22,0,30692,Scott Stallings,2,1027,1
22,0,29518,Brendan Steele,2,788,1
22,0,31560,Brian Stuard,2,943,2
22,0,40115,Adam Svensson,2,1067,2
22,0,48699,Callum Tarren,2,738,2
22,0,25493,Nick Taylor,2,931,2
22,0,51634,Sahith Theegala,2,1207,1
22,0,27064,Jhonattan Vegas,2,806,2
22,0,27770,Camilo Villegas,2,733,2
22,0,52374,Brandon Wu,2,783,2
22,0,47483,Will Zalatoris,2,822,2
69,0,19803,Ryan Armour,1,535,1
69,0,37212,Paul Barjon,1,747,0
69,0,34255,Joseph Bramlett,1,859,1
69,0,48084,Wesley Bryan,1,510,1
69,0,24925,Jonathan Byrd,1,601,1
69,0,39997,Corey Conners,1,958,1
69,0,34076,Joel Dahmen,1,927,0
69,0,23983,Luke Donald,1,721,1
69,0,45609,Tyler Duncan,1,866,0
69,0,29725,Tony Finau,1,946,0
69,0,25900,Lucas Glover,1,1015,1
69,0,29974,Branden Grace,1,550,1
69,0,24924,Bill Haas,1,951,1
69,0,54421,Garrick Higgo,1,642,0
69,0,33597,Harry Higgs,1,856,1
69,0,33490,Bo Hoag,1,521,1
69,0,29420,Billy Horschel,1,788,1
69,0,35506,Mackenzie Hughes,1,887,1
69,0,37455,Si Woo Kim,1,1064,1
69,0,30926,Chris Kirk,1,905,0
69,0,29478,Kevin Kisner,1,727,1
69,0,32757,Patton Kizzire,1,964,1
69,0,36689,Brooks Koepka,1,504,1
69,0,36884,Ben Kohles,1,667,0
69,0,35879,Kelly Kraft,1,729,1
69,0,28775,Nate Lashley,1,793,1
69,0,49766,Hank Lebioda,1,846,1
69,0,29926,Danny Lee,1,552,1
69,0,36326,David Lipsky,1,927,0
69,0,35449,Adam Long,1,934,0
69,0,28237,Rory McIlroy,1,668,0
69,0,49947,Taylor Moore,1,897,1
69,0,50525,Collin Morikawa,1,660,1
69,0,48822,Sebastián Muñoz,1,898,1
69,0,36871,Matthew NeSmith,1,993,1
69,0,29289,S.Y. Noh,1,642,1
69,0,47529,Mito Pereira,1,963,1
69,0,49771,J.T. Poston,1,972,1
69,0,24138,Ian Poulter,1,484,0
69,0,46970,Jon Rahm,1,760,0
69,0,46414,Aaron Rai,1,961,0
69,0,34360,Patrick Reed,1,760,1
69,0,47856,Seth Reeves,1,699,1
69,0,37275,Sam Ryder,1,944,1
69,0,34610,Matthias Schwab,1,755,1
69,0,29221,Webb Simpson,1,654,1
69,0,34046,Jordan Spieth,1,815,1
69,0,34431,Robert Streb,1,884,1
69,0,34264,Hudson Swafford,1,674,1
69,0,10381,Curtis Thompson,1,669,1
69,0,32150,Michael Thompson,1,899,1
69,0,30927,Brendon Todd,1,889,1
69,0,35617,Martin Trainer,1,827,1
69,0,51894,Vince Whaley,1,897,1
69,0,32139,Danny Willett,1,668,0
69,0,49964,Aaron Wise,1,940,0
69,0,31323,Gary Woodland,1,734,0
