RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,36699,Patrick Rodgers,21
2,0,39971,Sungjae Im,18
2,0,46442,Maverick McNealy,18
4,0,46402,Talor Gooch,15
4,0,36799,Stephan Jaeger,15
4,0,36326,David Lipsky,15
7,0,55708,Hayden Buckley,14
7,0,45157,Cam Davis,14
7,0,30926,Chris Kirk,14
7,0,27064,Jhonattan Vegas,14
11,0,51766,Wyndham Clark,13
11,0,39977,Max Homa,13
11,0,46601,Trey Mullinax,13
11,0,37275,Sam Ryder,13
11,0,51634,Sahith Theegala,13
16,0,54628,Lee Hodges,12
16,0,32791,K.H. Lee,12
16,0,27129,Luke List,12
16,0,25818,Scott Piercy,12
16,0,33448,Justin Thomas,12
16,0,49964,Aaron Wise,12
16,0,31323,Gary Woodland,12
23,0,45609,Tyler Duncan,11
23,0,36801,Mark Hubbard,11
23,0,32757,Patton Kizzire,11
23,0,32640,Troy Merritt,11
23,0,45486,Joaquin Niemann,11
23,0,28252,Seamus Power,11
23,0,47995,Davis Riley,11
23,0,48081,Xander Schauffele,11
23,0,34046,Jordan Spieth,11
23,0,30692,Scott Stallings,11
23,0,48699,Callum Tarren,11
23,0,33419,Cameron Tringale,11
23,0,57366,Cameron Young,11
36,0,29970,Dylan Frittelli,10
36,0,32662,Michael Gligic,10
36,0,27644,Brian Harman,10
36,0,49298,Kramer Hickok,10
36,0,26300,Matt Jones,10
36,0,26851,Marc Leishman,10
36,0,28237,Rory McIlroy,10
36,0,48822,Sebastián Muñoz,10
36,0,49771,J.T. Poston,10
36,0,53165,Doc Redman,10
36,0,24502,Adam Scott,10
36,0,46340,Alex Smalley,10
48,0,35450,Patrick Cantlay,9
48,0,39997,Corey Conners,9
48,0,31646,Emiliano Grillo,9
48,0,32448,James Hahn,9
48,0,34098,Russell Henley,9
48,0,33597,Harry Higgs,9
48,0,48117,Kurt Kitayama,9
48,0,33204,Shane Lowry,9
48,0,32839,Hideki Matsuyama,9
48,0,47993,Denny McCarthy,9
48,0,40250,Taylor Pendrith,9
48,0,22056,Cameron Percy,9
48,0,34256,Andrew Putnam,9
48,0,46414,Aaron Rai,9
48,0,47856,Seth Reeves,9
48,0,23621,Rory Sabbatini,9
48,0,46046,Scottie Scheffler,9
48,0,35891,Cameron Smith,9
48,0,34431,Robert Streb,9
48,0,40115,Adam Svensson,9
48,0,34264,Hudson Swafford,9
48,0,51894,Vince Whaley,9
70,0,33141,Keegan Bradley,8
70,0,48084,Wesley Bryan,8
70,0,20229,Stewart Cink,8
70,0,47988,Nick Hardy,8
70,0,29420,Billy Horschel,8
70,0,46717,Viktor Hovland,8
70,0,33122,Russell Knox,8
70,0,30944,Jason Kokrak,8
70,0,39546,Keith Mitchell,8
70,0,51997,Andrew Novak,8
70,0,33667,Carlos Ortiz,8
70,0,47529,Mito Pereira,8
70,0,46970,Jon Rahm,8
70,0,22405,Justin Rose,8
70,0,29221,Webb Simpson,8
70,0,27139,David Skinns,8
70,0,32333,Kevin Tway,8
70,0,52374,Brandon Wu,8
88,0,37212,Paul Barjon,7
88,0,52372,Cameron Champ,7
88,0,29725,Tony Finau,7
88,0,40098,Matt Fitzpatrick,7
88,0,52375,Doug Ghim,7
88,0,24980,Scott Gutschewski,7
88,0,46550,Brandon Hagy,7
88,0,34363,Tyrrell Hatton,7
88,0,35532,Tom Hoge,7
88,0,35461,Beau Hossler,7
88,0,35506,Mackenzie Hughes,7
88,0,27974,Sung Kang,7
88,0,37455,Si Woo Kim,7
88,0,29478,Kevin Kisner,7
88,0,27936,Martin Laird,7
88,0,29926,Danny Lee,7
88,0,40162,Justin Lower,7
88,0,34466,Peter Malnati,7
88,0,50525,Collin Morikawa,7
88,0,26476,Chez Reavie,7
88,0,39324,J.J. Spaun,7
88,0,10381,Curtis Thompson,7
88,0,32150,Michael Thompson,7
88,0,35617,Martin Trainer,7
88,0,37189,Harold Varner III,7
88,0,47483,Will Zalatoris,7
114,0,45522,Christiaan Bezuidenhout,6
114,0,47504,Sam Burns,6
114,0,28089,Jason Day,6
114,0,32102,Rickie Fowler,6
114,0,29974,Branden Grace,6
114,0,35310,Lanto Griffin,6
114,0,34563,Chesson Hadley,6
114,0,33490,Bo Hoag,6
114,0,34174,John Huh,6
114,0,36884,Ben Kohles,6
114,0,31420,Anirban Lahiri,6
114,0,28775,Nate Lashley,6
114,0,23320,Ryan Palmer,6
114,0,47983,Chad Ramey,6
114,0,34610,Matthias Schwab,6
114,0,50095,Austin Smotherman,6
114,0,29518,Brendan Steele,6
114,0,27214,Kevin Streelman,6
114,0,25493,Nick Taylor,6
114,0,27095,Nick Watney,6
114,0,45540,Jared Wolfe,6
135,0,45526,Abraham Ancer,5
135,0,30978,Kiradech Aphibarnrat,5
135,0,34255,Joseph Bramlett,5
135,0,32366,Kevin Chappell,5
135,0,46435,Austin Cook,5
135,0,30911,Tommy Fleetwood,5
135,0,25900,Lucas Glover,5
135,0,24924,Bill Haas,5
135,0,33399,Adam Hadwin,5
135,0,32816,Satoshi Kodaira,5
135,0,36689,Brooks Koepka,5
135,0,35879,Kelly Kraft,5
135,0,35449,Adam Long,5
135,0,36871,Matthew NeSmith,5
135,0,30163,Henrik Norlander,5
135,0,24361,Pat Perez,5
135,0,51890,Greyson Sigg,5
135,0,27649,Brandt Snedeker,5
135,0,28114,Dawie van der Walt,5
135,0,27770,Camilo Villegas,5
135,0,47128,Richy Werenski,5
135,0,54783,Dylan Wu,5
157,0,24925,Jonathan Byrd,4
157,0,34076,Joel Dahmen,4
157,0,29535,Brice Garnett,4
157,0,36852,Jim Knous,4
157,0,23108,Matt Kuchar,4
