RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,30711,Colt Knost,46.00,69,150,-0.16
2,0,22548,Patrick Sheehan,45.19,47,104,+0.06
3,0,10860,Justin Leonard,44.52,65,146,-0.05
4,0,22621,Ben Curtis,44.23,46,104,-0.04
5,0,23983,Luke Donald,43.75,42,96,-0.10
6,0,22348,Nick O'Hern,43.24,64,148,+0.06
7,0,24024,Zach Johnson,42.95,67,156,-0.04
8,0,06251,Chris DiMarco,41.14,65,158,-0.03
9,0,25457,Alexandre Rocha,41.07,46,112,+0.11
10,0,21350,Ryuji Imada,40.79,62,152,+0.10
11,0,10213,Dicky Pride,40.74,44,108,-0.11
12,0,21753,Brian Davis,40.59,69,170,+0.07
13,0,06004,Stephen Ames,40.22,37,92,+0.14
14,0,22293,Heath Slocum,40.00,68,170,+0.03
15,0,23800,Bryce Molder,38.96,60,154,-0.05
16,0,01941,Tom Pernice Jr.,38.79,45,116,+0.04
17,0,23542,Tommy Biershenk,38.64,51,132,+0.16
18,0,19846,Brian Gay,38.51,67,174,-0.13
19,0,02206,David Toms,38.04,35,92,-0.26
20,0,20593,Greg Chalmers,37.97,60,158,-0.03
21,0,26476,Chez Reavie,37.67,55,146,+0.05
22,0,10809,Jim Furyk,37.50,51,136,-0.02
22,0,08075,Jerry Kelly,37.50,60,160,-0.07
24,0,21878,Mark Wilson,37.14,52,140,-0.10
25,0,20623,Gavin Coles,37.12,49,132,-0.08
26,0,22961,David Mathis,36.67,55,150,+0.09
27,0,27556,Ted Potter Jr.,36.57,49,134,+0.04
28,0,20104,Ken Duke,36.46,70,192,-0.09
29,0,35139,Richard Lee,36.15,47,130,-0.02
30,0,23135,Tim Clark,36.00,36,100,-0.11
30,0,27466,Spencer Levin,36.00,54,150,-0.04
32,0,30927,Brendon Todd,35.00,49,140,E
33,0,24507,Jason Bohn,33.80,48,142,E
34,0,01320,Bob Estes,33.57,47,140,-0.06
34,0,27060,John Mallinger,33.57,47,140,-0.06
36,0,32150,Michael Thompson,33.33,48,144,-0.06
37,0,01724,Jeff Maggert,33.13,55,166,-0.05
38,0,12652,Cameron Beckman,33.12,51,154,+0.06
39,0,23108,Matt Kuchar,33.09,45,136,-0.07
40,0,23204,Gary Christian,32.94,56,170,+0.11
41,0,28087,Kris Blanks,32.81,42,128,+0.12
42,0,33122,Russell Knox,32.58,43,132,+0.05
43,0,24663,Y.E. Yang,32.00,32,100,+0.06
44,0,20098,Stuart Appleby,31.69,45,142,-0.20
45,0,25572,Graeme McDowell,31.58,24,76,E
46,0,06036,Scott Dunlap,31.37,32,102,+0.06
47,0,23325,Vaughn Taylor,31.33,47,150,-0.04
48,0,10885,Robert Allenby,31.25,45,144,+0.18
48,0,20160,Charlie Wi,31.25,50,160,+0.12
50,0,25396,Kevin Na,31.16,43,138,+0.12
51,0,29222,Billy Hurley III,31.06,41,132,+0.10
52,0,27963,Chris Stroud,30.95,52,168,-0.02
53,0,21407,Arjun Atwal,30.82,45,146,+0.27
54,0,28307,Matt Every,30.56,44,144,-0.09
55,0,08725,Tom Gillis,30.00,45,150,+0.04
56,0,01766,Billy Mayfair,29.65,51,172,-0.14
57,0,29478,Kevin Kisner,29.51,36,122,+0.08
58,0,24357,K.J. Choi,29.46,33,112,+0.06
59,0,23638,Brendon de Jonge,29.44,63,214,-0.10
60,0,23718,Nathan Green,29.23,38,130,+0.05
61,0,25892,Steve Wheatcroft,29.00,29,100,E
62,0,20572,Rod Pampling,28.95,44,152,+0.05
63,0,29476,Kyle Reifers,28.66,47,164,+0.04
64,0,26758,David Hearn,28.42,54,190,+0.07
65,0,27974,Sung Kang,28.17,40,142,+0.05
66,0,01797,Rocco Mediate,28.13,36,128,+0.14
67,0,20229,Stewart Cink,28.07,32,114,+0.22
68,0,26951,Johnson Wagner,28.05,46,164,-0.20
69,0,23541,Ben Crane,28.03,37,132,+0.08
70,0,28259,Sangmoon Bae,27.78,35,126,+0.34
70,0,06034,Marco Dawson,27.78,30,108,E
70,0,23353,J.J. Henry,27.78,45,162,-0.02
70,0,31202,William McGirt,27.78,50,180,-0.08
74,0,30852,Ryo Ishikawa,27.63,21,76,+0.29
75,0,26287,Roland Thatcher,27.55,27,98,E
76,0,28475,Jeff Overton,27.37,52,190,+0.06
77,0,12782,Tim Herron,27.33,47,172,+0.11
78,0,25834,Daniel Summerhays,27.27,42,154,E
79,0,27649,Brandt Snedeker,27.21,37,136,-0.08
80,0,27895,Jonas Blixt,27.14,38,140,+0.13
81,0,01116,Michael Bradley,27.12,32,118,E
82,0,21528,Henrik Stenson,26.74,23,86,-0.13
83,0,23548,Bill Lunde,26.71,39,146,+0.05
84,0,24138,Ian Poulter,26.25,21,80,+0.05
85,0,20574,Mathew Goggin,26.23,32,122,+0.25
86,0,29518,Brendan Steele,26.06,37,142,-0.03
87,0,29221,Webb Simpson,25.76,34,132,-0.06
88,0,12510,Chad Campbell,25.63,41,160,-0.05
89,0,29479,Scott Brown,25.42,30,118,+0.40
90,0,32200,Roberto Castro,25.00,42,168,E
90,0,21731,Freddie Jacobson,25.00,22,88,+0.14
90,0,27797,Derek Lamely,25.00,31,124,+0.26
90,0,25240,D.A. Points,25.00,42,168,-0.07
94,0,34174,John Huh,24.19,45,186,+0.04
95,0,30926,Chris Kirk,24.16,43,178,+0.05
96,0,22046,Geoff Ogilvy,24.14,28,116,E
97,0,22405,Justin Rose,24.07,26,108,-0.08
98,0,29910,Blake Adams,23.68,45,190,+0.13
99,0,24781,Hunter Mahan,23.53,32,136,+0.09
100,0,24490,George McNeill,23.38,36,154,+0.17
100,0,27770,Camilo Villegas,23.38,36,154,+0.14
102,0,27644,Brian Harman,23.23,46,198,+0.04
103,0,24604,Hunter Haas,22.95,28,122,E
104,0,20070,Matt Bettencourt,22.86,32,140,+0.06
105,0,25686,Jason Dufner,22.73,30,132,-0.03
106,0,22913,John Rollins,22.67,34,150,+0.15
107,0,23621,Rory Sabbatini,22.50,36,160,+0.03
108,0,23788,D.J. Trahan,22.46,31,138,+0.03
109,0,28093,Miguel Angel Carballo,22.31,29,130,+0.21
110,0,22582,Kyle Thompson,22.22,20,90,-0.05
111,0,22378,Trevor Immelman,21.88,28,128,+0.18
112,0,29420,Billy Horschel,21.82,24,110,-0.13
113,0,26851,Marc Leishman,21.79,34,156,+0.32
114,0,34021,Bud Cauley,21.65,42,194,+0.12
115,0,31558,J.J. Killeen,21.51,40,186,+0.20
116,0,06527,Steve Stricker,21.30,23,108,-0.30
117,0,28455,Will Claxton,21.05,40,190,+0.05
118,0,23903,Stephen Gangluff,20.59,21,102,-0.05
119,0,26300,Matt Jones,20.41,20,98,+0.05
120,0,20691,Greg Owen,20.35,35,172,+0.11
121,0,19970,Robert Karlsson,20.24,17,84,+0.06
122,0,23409,James Driscoll,20.13,31,154,-0.03
123,0,26596,Ryan Moore,20.11,35,174,+0.06
124,0,22371,Aaron Baddeley,19.83,23,116,+0.17
125,0,12716,Charley Hoffman,19.77,34,172,+0.32
126,0,29926,Danny Lee,19.70,26,132,+0.04
127,0,33120,Mark Anderson,19.57,27,138,-0.15
128,0,26679,Kevin Stadler,19.48,30,154,-0.03
129,0,33419,Cameron Tringale,19.05,32,168,+0.16
130,0,26289,Boo Weekley,18.94,25,132,+0.04
131,0,27302,Garth Mulroy,18.87,20,106,-0.15
132,0,24361,Pat Perez,18.67,28,150,+0.14
133,0,32102,Rickie Fowler,18.12,25,138,-0.04
134,0,20766,Padraig Harrington,18.09,17,94,+0.12
135,0,25562,Andres Romero,17.86,20,112,+0.20
136,0,11123,Chris Couch,17.80,21,118,+0.10
136,0,27936,Martin Laird,17.80,21,118,+0.19
138,0,32366,Kevin Chappell,17.72,28,158,+0.25
139,0,24940,Edward Loar,17.65,18,102,+0.17
140,0,28308,Troy Kelly,17.50,21,120,+0.48
140,0,26331,Charl Schwartzel,17.50,14,80,+0.36
142,0,27214,Kevin Streelman,17.47,29,166,+0.17
143,0,27330,Josh Teater,17.20,32,186,+0.41
144,0,24924,Bill Haas,17.19,22,128,E
