RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
104,0,26951,Johnson Wagner,5.44,58,1066,-0.293
105,0,22378,Trevor Immelman,5.40,43,797,-0.209
105,0,27770,Camilo Villegas,5.40,55,1018,-0.164
107,0,21731,Freddie Jacobson,5.36,33,616,-0.061
108,0,28455,Will Claxton,5.33,64,1200,-0.219
109,0,27214,Kevin Streelman,5.31,57,1073,-0.316
110,0,20070,Matt Bettencourt,5.26,44,837,-0.273
111,0,23409,James Driscoll,5.24,51,973,-0.235
112,0,20229,Stewart Cink,5.05,38,752,-0.263
113,0,22046,Geoff Ogilvy,4.96,38,766,-0.132
114,0,29478,Kevin Kisner,4.86,36,740,-0.167
115,0,25396,Kevin Na,4.85,44,908,-0.364
116,0,26596,Ryan Moore,4.69,53,1130,-0.132
117,0,32200,Roberto Castro,4.68,49,1048,-0.245
118,0,28093,Miguel Angel Carballo,4.65,37,796,-0.027
119,0,34174,John Huh,4.63,55,1188,-0.345
120,0,08725,Tom Gillis,4.58,44,961,-0.068
121,0,12510,Chad Campbell,4.51,46,1019,-0.174
122,0,29420,Billy Horschel,4.46,30,672,-0.167
123,0,02206,David Toms,4.40,27,614,-0.074
124,0,20572,Rod Pampling,4.36,42,963,-0.310
125,0,27556,Ted Potter Jr.,4.34,37,852,-0.108
126,0,23542,Tommy Biershenk,4.32,35,810,-0.200
126,0,24663,Y.E. Yang,4.32,29,672,-0.103
128,0,29910,Blake Adams,4.23,52,1228,-0.231
129,0,27649,Brandt Snedeker,4.20,38,904,-0.211
130,0,10885,Robert Allenby,4.13,38,920,-0.105
131,0,23108,Matt Kuchar,4.03,37,918,-0.108
132,0,01766,Billy Mayfair,3.95,43,1089,-0.256
133,0,24138,Ian Poulter,3.76,20,532,-0.150
134,0,23638,Brendon de Jonge,3.72,53,1424,-0.264
135,0,23718,Nathan Green,3.63,29,798,-0.483
136,0,21407,Arjun Atwal,3.59,33,919,-0.242
137,0,27895,Jonas Blixt,3.58,32,895,-0.313
137,0,28307,Matt Every,3.58,32,894,-0.406
137,0,01724,Jeff Maggert,3.58,39,1088,-0.154
140,0,20160,Charlie Wi,3.54,36,1016,-0.333
141,0,31202,William McGirt,3.45,38,1100,-0.263
142,0,24490,George McNeill,3.44,34,988,-0.441
143,0,01320,Bob Estes,3.42,31,906,-0.065
144,0,25572,Graeme McDowell,3.38,18,532,-0.333
145,0,10809,Jim Furyk,3.31,30,906,-0.233
146,0,27963,Chris Stroud,3.24,34,1049,-0.265
147,0,23800,Bryce Molder,3.22,32,993,-0.313
148,0,10213,Dicky Pride,3.21,22,686,-0.182
149,0,33122,Russell Knox,3.19,25,783,-0.560
150,0,26758,David Hearn,3.17,39,1229,-0.410
151,0,12652,Cameron Beckman,3.12,30,963,-0.167
152,0,35139,Richard Lee,3.01,24,797,-0.125
153,0,21878,Mark Wilson,2.95,28,950,-0.036
154,0,26476,Chez Reavie,2.94,27,918,-0.148
155,0,25892,Steve Wheatcroft,2.89,17,588,-0.059
156,0,28087,Kris Blanks,2.87,24,835,-0.292
156,0,20593,Greg Chalmers,2.87,30,1045,-0.367
158,0,27466,Spencer Levin,2.82,26,922,-0.154
159,0,06036,Scott Dunlap,2.80,18,644,E
160,0,23325,Vaughn Taylor,2.79,25,895,-0.240
161,0,27974,Sung Kang,2.78,24,863,-0.458
162,0,32150,Michael Thompson,2.77,25,904,-0.280
163,0,20098,Stuart Appleby,2.65,24,907,-0.125
164,0,30927,Brendon Todd,2.51,22,878,E
165,0,06004,Stephen Ames,2.40,13,542,-0.308
166,0,01797,Rocco Mediate,2.35,19,809,-0.211
167,0,23204,Gary Christian,2.29,24,1046,-0.208
167,0,23135,Tim Clark,2.29,16,698,-0.375
169,0,24024,Zach Johnson,2.23,23,1030,-0.217
170,0,24507,Jason Bohn,2.07,19,918,-0.316
170,0,20104,Ken Duke,2.07,26,1254,-0.269
172,0,06034,Marco Dawson,2.02,13,642,-0.308
173,0,23983,Luke Donald,1.95,13,668,E
174,0,22582,Kyle Thompson,1.93,10,517,-0.300
175,0,25457,Alexandre Rocha,1.86,13,700,-0.154
176,0,22548,Patrick Sheehan,1.79,11,616,+0.091
177,0,21350,Ryuji Imada,1.56,15,963,-0.533
178,0,01941,Tom Pernice Jr.,1.52,11,725,+0.091
179,0,21753,Brian Davis,1.45,16,1101,-0.125
180,0,27060,John Mallinger,1.37,12,876,-0.333
181,0,19846,Brian Gay,1.29,14,1086,+0.143
182,0,22293,Heath Slocum,1.15,12,1048,+0.167
183,0,10860,Justin Leonard,1.06,10,946,E
184,0,22621,Ben Curtis,1.04,7,672,+0.143
185,0,22961,David Mathis,.93,9,963,-0.333
186,0,06251,Chris DiMarco,.90,9,1002,-0.222
187,0,08075,Jerry Kelly,.79,8,1017,E
188,0,29222,Billy Hurley III,.75,6,798,-0.333
189,0,22348,Nick O'Hern,.63,6,948,+0.333
190,0,30711,Colt Knost,.43,4,936,+0.250
191,0,20623,Gavin Coles,.38,3,797,E
