RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
39,0,12716,Charley Hoffman,23.23,246,1059,-0.098
40,0,31323,Gary Woodland,22.91,170,742,-0.135
41,0,27095,Nick Watney,22.74,242,1064,-0.174
42,0,33120,Mark Anderson,22.48,192,854,-0.057
42,0,24494,Erik Compton,22.48,201,894,-0.080
44,0,25345,Carl Pettersson,22.04,246,1116,-0.130
45,0,11123,Chris Couch,21.97,165,751,-0.055
46,0,25686,Jason Dufner,21.91,195,890,-0.215
47,0,22913,John Rollins,21.82,216,990,-0.111
48,0,20691,Greg Owen,21.79,234,1074,-0.179
49,0,30750,Tommy Gainey,21.64,272,1257,-0.059
50,0,21209,Sergio Garcia,21.57,132,612,-0.189
51,0,27302,Garth Mulroy,21.43,138,644,-0.109
52,0,23623,Bo Van Pelt,21.35,193,904,-0.145
53,0,27214,Kevin Streelman,21.34,229,1073,-0.118
54,0,06522,Ernie Els,21.19,192,906,-0.120
55,0,32102,Rickie Fowler,21.10,195,924,-0.092
56,0,19970,Robert Karlsson,21.08,121,574,-0.050
57,0,32366,Kevin Chappell,21.06,211,1002,-0.152
58,0,30852,Ryo Ishikawa,20.93,108,516,-0.065
59,0,28475,Jeff Overton,20.90,268,1282,-0.172
60,0,29479,Scott Brown,20.82,148,711,-0.155
61,0,20645,John Senden,20.65,178,862,-0.146
62,0,29420,Billy Horschel,20.54,138,672,-0.174
63,0,25562,Andres Romero,20.35,153,752,-0.144
64,0,25632,Jimmy Walker,20.27,257,1268,-0.101
65,0,26300,Matt Jones,20.20,124,614,-0.113
66,0,22371,Aaron Baddeley,20.16,156,774,-0.135
67,0,26331,Charl Schwartzel,20.07,112,558,-0.143
68,0,24924,Bill Haas,19.98,171,856,-0.216
69,0,25834,Daniel Summerhays,19.75,188,952,-0.064
70,0,27770,Camilo Villegas,19.65,200,1018,-0.200
71,0,24781,Hunter Mahan,19.31,173,896,-0.087
72,0,23788,D.J. Trahan,19.08,165,865,-0.121
73,0,20229,Stewart Cink,18.88,142,752,-0.049
74,0,34021,Bud Cauley,18.85,239,1268,-0.184
75,0,30926,Chris Kirk,18.71,223,1192,-0.179
76,0,26851,Marc Leishman,18.68,198,1060,-0.172
77,0,26679,Kevin Stadler,18.57,182,980,-0.132
78,0,23548,Bill Lunde,18.54,173,933,-0.121
79,0,28259,Sangmoon Bae,18.31,145,792,-0.138
80,0,29221,Webb Simpson,18.29,169,924,-0.272
81,0,32200,Roberto Castro,18.23,191,1048,-0.141
82,0,28093,Miguel Angel Carballo,17.96,143,796,-0.077
83,0,24925,Jonathan Byrd,17.86,140,784,-0.157
83,0,12510,Chad Campbell,17.86,182,1019,-0.082
85,0,27644,Brian Harman,17.83,219,1228,-0.151
86,0,23621,Rory Sabbatini,17.79,179,1006,-0.184
87,0,23409,James Driscoll,17.68,172,973,-0.122
88,0,28455,Will Claxton,17.67,212,1200,-0.165
89,0,31558,J.J. Killeen,17.65,207,1173,-0.203
90,0,22378,Trevor Immelman,17.57,140,797,-0.107
91,0,26287,Roland Thatcher,17.53,108,616,-0.065
92,0,27933,John Merrick,17.51,176,1005,-0.165
93,0,22405,Justin Rose,17.48,129,738,-0.186
94,0,22046,Geoff Ogilvy,17.36,133,766,-0.165
95,0,06573,Brandt Jobe,17.33,109,629,-0.028
96,0,33419,Cameron Tringale,17.16,184,1072,-0.217
97,0,24361,Pat Perez,16.98,163,960,-0.221
98,0,21731,Freddie Jacobson,16.72,103,616,-0.107
99,0,21528,Henrik Stenson,16.67,98,588,-0.173
100,0,23638,Brendon de Jonge,16.57,236,1424,-0.144
101,0,29926,Danny Lee,16.50,136,824,-0.096
101,0,29476,Kyle Reifers,16.50,170,1030,-0.088
103,0,23542,Tommy Biershenk,16.42,133,810,-0.165
104,0,27797,Derek Lamely,16.39,128,781,+0.016
105,0,29910,Blake Adams,16.37,201,1228,-0.194
106,0,29478,Kevin Kisner,16.35,121,740,-0.116
107,0,24490,George McNeill,16.30,161,988,-0.224
108,0,29518,Brendan Steele,16.26,146,898,-0.199
109,0,34174,John Huh,16.16,192,1188,-0.182
110,0,08725,Tom Gillis,16.13,155,961,-0.116
111,0,20574,Mathew Goggin,16.12,124,769,-0.169
112,0,23903,Stephen Gangluff,15.97,96,601,-0.010
113,0,27466,Spencer Levin,15.94,147,922,-0.156
114,0,06527,Steve Stricker,15.92,121,760,-0.165
115,0,01766,Billy Mayfair,15.70,171,1089,-0.117
116,0,28307,Matt Every,15.66,140,894,-0.164
117,0,12782,Tim Herron,15.65,166,1061,-0.181
118,0,20572,Rod Pampling,15.26,147,963,-0.129
119,0,27895,Jonas Blixt,14.97,134,895,-0.351
120,0,20070,Matt Bettencourt,14.93,125,837,-0.048
121,0,26951,Johnson Wagner,14.92,159,1066,-0.145
122,0,25892,Steve Wheatcroft,14.63,86,588,-0.081
123,0,27649,Brandt Snedeker,14.60,132,904,-0.189
124,0,24846,Ricky Barnes,14.49,166,1146,-0.096
125,0,26758,David Hearn,14.40,177,1229,-0.203
126,0,23353,J.J. Henry,14.36,142,989,-0.085
127,0,24138,Ian Poulter,14.29,76,532,-0.145
128,0,20766,Padraig Harrington,14.22,89,626,-0.112
129,0,24357,K.J. Choi,14.03,110,784,-0.118
130,0,10885,Robert Allenby,14.02,129,920,-0.093
131,0,35139,Richard Lee,13.80,110,797,-0.109
132,0,28087,Kris Blanks,13.65,114,835,-0.193
133,0,12652,Cameron Beckman,13.50,130,963,-0.031
134,0,26596,Ryan Moore,13.45,152,1130,-0.178
135,0,25457,Alexandre Rocha,13.29,93,700,-0.172
136,0,33122,Russell Knox,13.28,104,783,-0.135
137,0,24663,Y.E. Yang,13.10,88,672,-0.170
138,0,31202,William McGirt,13.09,144,1100,-0.146
139,0,24604,Hunter Haas,13.07,95,727,-0.063
139,0,23108,Matt Kuchar,13.07,120,918,-0.025
141,0,27963,Chris Stroud,13.06,137,1049,-0.153
142,0,01724,Jeff Maggert,13.05,142,1088,-0.190
143,0,27556,Ted Potter Jr.,13.03,111,852,-0.036
144,0,06034,Marco Dawson,12.93,83,642,-0.133
145,0,23541,Ben Crane,12.87,112,870,-0.205
146,0,26476,Chez Reavie,12.85,118,918,-0.136
147,0,23325,Vaughn Taylor,12.74,114,895,-0.175
148,0,20160,Charlie Wi,12.70,129,1016,-0.132
149,0,25572,Graeme McDowell,12.41,66,532,-0.212
150,0,21407,Arjun Atwal,12.40,114,919,-0.105
151,0,23718,Nathan Green,12.28,98,798,-0.143
152,0,30927,Brendon Todd,12.07,106,878,-0.132
153,0,25240,D.A. Points,12.05,135,1120,-0.178
154,0,20098,Stuart Appleby,11.80,107,907,-0.150
155,0,22582,Kyle Thompson,11.61,60,517,+0.117
156,0,27974,Sung Kang,11.36,98,863,-0.041
157,0,01116,Michael Bradley,11.18,86,769,-0.058
158,0,01320,Bob Estes,11.15,101,906,-0.109
159,0,23204,Gary Christian,10.90,114,1046,-0.079
160,0,20104,Ken Duke,10.53,132,1254,-0.235
161,0,06036,Scott Dunlap,10.40,67,644,-0.090
161,0,32150,Michael Thompson,10.40,94,904,-0.138
163,0,01797,Rocco Mediate,10.26,83,809,-0.157
164,0,10860,Justin Leonard,10.15,96,946,-0.125
165,0,25396,Kevin Na,10.13,92,908,-0.228
166,0,24024,Zach Johnson,10.10,104,1030,-0.163
167,0,22548,Patrick Sheehan,10.06,62,616,-0.048
168,0,06004,Stephen Ames,9.96,54,542,-0.148
169,0,10213,Dicky Pride,9.91,68,686,-0.221
170,0,24507,Jason Bohn,9.80,90,918,-0.122
171,0,22961,David Mathis,9.45,91,963,-0.165
172,0,20593,Greg Chalmers,9.28,97,1045,-0.155
172,0,23983,Luke Donald,9.28,62,668,-0.210
174,0,23135,Tim Clark,9.17,64,698,-0.031
175,0,22293,Heath Slocum,8.97,94,1048,-0.170
176,0,10809,Jim Furyk,8.94,81,906,-0.259
177,0,21350,Ryuji Imada,8.93,86,963,-0.047
178,0,27060,John Mallinger,8.68,76,876,-0.171
179,0,21753,Brian Davis,8.45,93,1101,-0.161
180,0,19846,Brian Gay,8.38,91,1086,-0.121
181,0,02206,David Toms,7.82,48,614,-0.125
182,0,22621,Ben Curtis,7.74,52,672,-0.154
183,0,23800,Bryce Molder,7.65,76,993,-0.197
184,0,29222,Billy Hurley III,7.14,57,798,-0.123
185,0,21878,Mark Wilson,6.74,64,950,-0.313
186,0,30711,Colt Knost,6.52,61,936,-0.082
187,0,01941,Tom Pernice Jr.,6.34,46,725,-0.217
188,0,08075,Jerry Kelly,6.10,62,1017,-0.194
189,0,06251,Chris DiMarco,5.69,57,1002,-0.281
190,0,22348,Nick O'Hern,5.59,53,948,-0.094
191,0,20623,Gavin Coles,5.40,43,797,-0.116
