RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,30110,Kyle Stanley,46.62,69,148,+3.91
2,0,28089,Jason Day,40.63,39,96,+3.90
3,0,27120,Troy Matteson,40.00,72,180,+3.68
4,0,32698,Bobby Gates,39.16,65,166,+3.66
5,0,28237,Rory McIlroy,38.75,31,80,+3.61
6,0,27436,Graham DeLaet,38.67,58,150,+3.45
7,0,30692,Scott Stallings,38.19,55,144,+3.91
8,0,30944,Jason Kokrak,37.33,56,150,+3.77
9,0,08793,Tiger Woods,37.25,38,102,+3.84
10,0,24502,Adam Scott,36.90,31,84,+3.84
11,0,24358,Robert Garrigus,36.42,59,162,+3.66
12,0,24140,Sean O'Hair,36.25,58,160,+3.71
13,0,23623,Bo Van Pelt,36.23,50,138,+3.90
14,0,26329,Louis Oosthuizen,35.71,35,98,+3.89
15,0,34099,Harris English,35.64,67,188,+3.78
16,0,25804,Bubba Watson,35.58,37,104,+3.89
17,0,23320,Ryan Palmer,34.42,53,154,+3.85
18,0,21961,Charles Howell III,34.30,59,172,+3.61
19,0,06567,Vijay Singh,34.12,58,170,+3.79
20,0,25632,Jimmy Walker,34.02,66,194,+3.94
21,0,32334,Charlie Beljan,33.96,36,106,+3.69
22,0,31323,Gary Woodland,33.93,38,112,+3.50
23,0,24494,Erik Compton,33.56,49,146,+3.73
24,0,33120,Mark Anderson,33.33,46,138,+3.41
24,0,30925,Dustin Johnson,33.33,38,114,+3.95
24,0,29289,S.Y. Noh,33.33,62,186,+4.00
27,0,25818,Scott Piercy,33.15,59,178,+3.58
28,0,01706,Davis Love III,33.04,37,112,+3.68
29,0,20850,Daniel Chopra,32.65,32,98,+3.94
30,0,33141,Keegan Bradley,32.64,47,144,+3.74
31,0,26289,Boo Weekley,32.58,43,132,+3.74
32,0,27141,J.B. Holmes,32.32,53,164,+3.81
33,0,27330,Josh Teater,32.26,60,186,+3.57
34,0,27936,Martin Laird,32.20,38,118,+3.42
35,0,27302,Garth Mulroy,32.08,34,106,+3.76
36,0,21805,Harrison Frazar,31.73,33,104,+3.45
37,0,25345,Carl Pettersson,31.71,52,164,+3.83
38,0,12716,Charley Hoffman,31.40,54,172,+3.63
39,0,27064,Jhonattan Vegas,31.33,47,150,+3.57
40,0,22378,Trevor Immelman,31.25,40,128,+3.48
41,0,32366,Kevin Chappell,31.01,49,158,+3.65
42,0,06522,Ernie Els,30.30,40,132,+3.78
43,0,20848,Ángel Cabrera,30.26,23,76,+3.96
44,0,28500,Martin Flores,30.22,55,182,+4.00
45,0,06573,Brandt Jobe,30.19,32,106,+4.16
46,0,29420,Billy Horschel,30.00,33,110,+3.76
46,0,26331,Charl Schwartzel,30.00,24,80,+3.71
48,0,26300,Matt Jones,29.59,29,98,+3.62
49,0,21209,Sergio Garcia,29.55,26,88,+3.85
50,0,01810,Phil Mickelson,29.23,38,130,+3.74
51,0,27797,Derek Lamely,29.03,36,124,+3.75
52,0,11123,Chris Couch,28.81,34,118,+4.03
53,0,25686,Jason Dufner,28.79,38,132,+3.63
54,0,27214,Kevin Streelman,28.31,47,166,+3.72
55,0,27095,Nick Watney,28.13,45,160,+3.38
56,0,22913,John Rollins,28.00,42,150,+3.52
57,0,20396,Lee Westwood,27.50,22,80,+3.50
58,0,34021,Bud Cauley,27.32,53,194,+3.60
59,0,27770,Camilo Villegas,27.27,42,154,+3.62
60,0,23788,D.J. Trahan,26.81,37,138,+3.49
61,0,29518,Brendan Steele,26.76,38,142,+2.97
62,0,30750,Tommy Gainey,26.56,51,192,+3.78
62,0,20645,John Senden,26.56,34,128,+3.74
64,0,30852,Ryo Ishikawa,26.32,20,76,+3.80
65,0,19970,Robert Karlsson,26.19,22,84,+3.23
66,0,32102,Rickie Fowler,26.09,36,138,+3.72
67,0,28308,Troy Kelly,25.83,31,120,+3.52
68,0,24940,Edward Loar,25.49,26,102,+3.96
69,0,25834,Daniel Summerhays,25.32,39,154,+3.87
70,0,22371,Aaron Baddeley,25.00,29,116,+3.69
70,0,20691,Greg Owen,25.00,43,172,+3.12
72,0,28093,Miguel Angel Carballo,24.62,32,130,+3.59
73,0,20229,Stewart Cink,24.56,28,114,+3.57
74,0,24781,Hunter Mahan,24.26,33,136,+3.79
75,0,29221,Webb Simpson,24.24,32,132,+3.53
76,0,24924,Bill Haas,24.22,31,128,+3.16
77,0,27933,John Merrick,24.05,38,158,+3.21
78,0,24846,Ricky Barnes,23.86,42,176,+3.14
79,0,29479,Scott Brown,23.73,28,118,+3.32
80,0,01249,John Daly,23.68,18,76,+3.67
81,0,23409,James Driscoll,23.38,36,154,+3.64
82,0,21528,Henrik Stenson,23.26,20,86,+3.20
83,0,29476,Kyle Reifers,23.17,38,164,+3.47
84,0,28307,Matt Every,22.92,33,144,+3.55
85,0,34174,John Huh,22.58,42,186,+3.57
86,0,30926,Chris Kirk,22.47,40,178,+3.30
87,0,22046,Geoff Ogilvy,22.41,26,116,+3.38
88,0,28259,Sangmoon Bae,22.22,28,126,+3.57
89,0,29910,Blake Adams,22.11,42,190,+3.21
90,0,26679,Kevin Stadler,22.08,34,154,+3.74
91,0,24361,Pat Perez,22.00,33,150,+3.55
91,0,25892,Steve Wheatcroft,22.00,22,100,+3.59
93,0,28455,Will Claxton,21.58,41,190,+3.39
94,0,25562,Andres Romero,21.43,24,112,+3.21
95,0,22405,Justin Rose,21.30,23,108,+3.43
95,0,06527,Steve Stricker,21.30,23,108,+3.30
97,0,12510,Chad Campbell,21.25,34,160,+3.38
98,0,23542,Tommy Biershenk,21.21,28,132,+3.39
98,0,27644,Brian Harman,21.21,42,198,+3.38
100,0,32200,Roberto Castro,20.83,35,168,+3.11
100,0,33419,Cameron Tringale,20.83,35,168,+3.40
102,0,24490,George McNeill,20.78,32,154,+3.31
103,0,35139,Richard Lee,20.77,27,130,+3.56
104,0,20070,Matt Bettencourt,20.71,29,140,+3.62
105,0,23903,Stephen Gangluff,20.59,21,102,+3.76
106,0,23548,Bill Lunde,20.55,30,146,+3.33
107,0,24925,Jonathan Byrd,20.54,23,112,+3.35
108,0,26851,Marc Leishman,20.51,32,156,+2.88
109,0,20574,Mathew Goggin,20.49,25,122,+3.40
110,0,26287,Roland Thatcher,20.41,20,98,+3.20
111,0,23353,J.J. Henry,20.37,33,162,+3.45
112,0,23638,Brendon de Jonge,20.09,43,214,+3.21
113,0,24663,Y.E. Yang,20.00,20,100,+3.40
114,0,27649,Brandt Snedeker,19.85,27,136,+3.48
115,0,29926,Danny Lee,19.70,26,132,+3.31
116,0,12652,Cameron Beckman,19.48,30,154,+3.13
