RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
172,0,01941,Tom Pernice Jr.,2.59,3,116,+0.33
173,0,31202,William McGirt,2.22,4,180,-0.50
174,0,24507,Jason Bohn,2.11,3,142,E
175,0,28307,Matt Every,2.08,3,144,-0.67
176,0,06034,Marco Dawson,1.85,2,108,-0.50
177,0,19846,Brian Gay,1.72,3,174,+0.67
178,0,10860,Justin Leonard,1.37,2,146,+0.50
179,0,22961,David Mathis,1.33,2,150,-1.00
180,0,21350,Ryuji Imada,1.32,2,152,-1.00
181,0,23800,Bryce Molder,1.30,2,154,-0.50
182,0,22621,Ben Curtis,.96,1,104,E
183,0,20623,Gavin Coles,.76,1,132,E
184,0,27060,John Mallinger,.71,1,140,E
185,0,06251,Chris DiMarco,.63,1,158,E
185,0,08075,Jerry Kelly,.63,1,160,-1.00
187,0,21753,Brian Davis,.59,1,170,E
188,0,30711,Colt Knost,.00,0,150,E
188,0,22348,Nick O'Hern,.00,0,148,E
188,0,22548,Patrick Sheehan,.00,0,104,E
188,0,22293,Heath Slocum,.00,0,170,E
