RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,22621,Ben Curtis,43.07,398,924,-0.028
2,0,08385,Omar Uresti,42.33,359,848,-0.006
3,0,06643,Paul Goydos,42.07,387,920,-0.021
4,0,01797,Rocco Mediate,41.09,348,847,-0.040
5,0,01941,Tom Pernice Jr.,40.49,328,810,-0.034
6,0,29285,Brent Delahoussaye,40.37,264,654,E
7,0,01619,Skip Kendall,40.35,276,684,+0.014
8,0,23983,Luke Donald,40.33,296,734,-0.084
9,0,19846,Brian Gay,40.05,459,1146,-0.102
10,0,27649,Brandt Snedeker,39.92,416,1042,-0.019
11,0,12602,Dean Wilson,39.76,260,654,-0.073
12,0,06514,Kevin Johnson,39.09,267,683,+0.127
13,0,06012,Greg Kraft,38.86,211,543,-0.005
14,0,12705,Cliff Kresge,38.82,243,626,-0.021
15,0,20472,Alex Cejka,38.62,365,945,-0.036
16,0,22293,Heath Slocum,38.55,394,1022,-0.036
17,0,26420,Richard Johnson,38.31,390,1018,+0.010
18,0,23135,Tim Clark,38.16,361,946,-0.061
19,0,24507,Jason Bohn,38.11,391,1026,-0.023
20,0,23541,Ben Crane,37.42,345,922,-0.058
21,0,20593,Greg Chalmers,37.33,451,1208,-0.080
22,0,07457,Steve Flesch,37.07,334,901,+0.003
23,0,20127,Chris Riley,37.02,325,878,-0.086
24,0,02239,Scott Verplank,37.00,289,781,-0.059
25,0,21350,Ryuji Imada,36.77,431,1172,-0.026
26,0,01724,Jeff Maggert,36.72,322,877,-0.022
27,0,12652,Cameron Beckman,36.70,302,823,-0.003
28,0,25240,D.A. Points,36.67,403,1099,-0.002
29,0,25190,Jeff Quinney,36.58,406,1110,-0.032
30,0,21753,Brian Davis,36.48,452,1239,+0.009
31,0,01161,Mark Calcavecchia,36.44,168,461,+0.137
32,0,10860,Justin Leonard,36.39,365,1003,-0.101
33,0,24024,Zach Johnson,36.16,380,1051,-0.026
34,0,23673,Michael Connell,36.15,389,1076,-0.062
35,0,25720,Chad Collins,35.92,375,1044,+0.011
36,0,20436,Garrett Willis,35.79,354,989,-0.056
37,0,02206,David Toms,35.73,348,974,-0.072
38,0,23800,Bryce Molder,35.43,360,1016,-0.025
39,0,08075,Jerry Kelly,35.34,405,1146,-0.072
40,0,07749,Brett Quigley,35.29,432,1224,-0.016
41,0,08537,J.P. Hayes,35.20,333,946,-0.033
42,0,07867,Woody Austin,35.15,406,1155,-0.007
43,0,07363,Craig Bowden,35.07,235,670,+0.060
44,0,28620,Aron Price,34.99,303,866,+0.023
45,0,20498,Briny Baird,34.94,384,1099,+0.029
46,0,26951,Johnson Wagner,34.92,360,1031,-0.025
47,0,01329,Brad Faxon,34.78,232,667,+0.056
48,0,06515,Shaun Micheel,34.77,258,742,+0.027
49,0,24227,Justin Bolli,34.70,203,585,+0.123
50,0,21878,Mark Wilson,34.60,382,1104,+0.037
51,0,26882,Michael Sim,34.59,256,740,-0.027
52,0,10423,Mike Weir,34.53,192,556,-0.010
53,0,25686,Jason Dufner,34.38,330,960,-0.006
54,0,06251,Chris DiMarco,34.10,369,1082,+0.008
55,0,20160,Charlie Wi,34.09,422,1238,-0.026
56,0,01948,Tim Petrovic,34.02,446,1311,-0.045
57,0,06621,Joe Durant,33.96,269,792,-0.078
58,0,23325,Vaughn Taylor,33.76,372,1102,-0.038
59,0,25345,Carl Pettersson,33.33,384,1152,-0.073
60,0,32617,Jerod Turner,33.27,185,556,+0.092
61,0,25396,Kevin Na,33.18,350,1055,-0.057
62,0,01766,Billy Mayfair,33.00,299,906,-0.003
63,0,27060,John Mallinger,32.97,299,907,-0.007
64,0,10425,Jay Williamson,32.86,279,849,E
65,0,12510,Chad Campbell,32.77,370,1129,-0.030
66,0,26301,James Nitties,32.71,368,1125,-0.005
67,0,29221,Webb Simpson,32.47,415,1278,-0.012
68,0,31560,Brian Stuard,32.19,318,988,+0.041
69,0,23108,Matt Kuchar,32.06,336,1048,-0.143
70,0,06004,Stephen Ames,32.02,308,962,-0.010
71,0,27466,Spencer Levin,31.74,433,1364,-0.030
72,0,01320,Bob Estes,31.37,309,985,-0.049
73,0,12755,Vance Veazey,31.14,208,668,+0.178
74,0,20572,Rod Pampling,31.11,303,974,-0.023
75,0,10809,Jim Furyk,31.10,260,836,-0.096
76,0,06595,Kevin Sutherland,31.05,336,1082,-0.027
77,0,08725,Tom Gillis,30.86,387,1254,+0.003
78,0,23613,Rich Barcelo,30.78,249,809,+0.076
79,0,21731,Freddie Jacobson,30.76,331,1076,-0.076
80,0,12714,Chris Tidland,30.70,292,951,+0.045
81,0,06527,Steve Stricker,30.61,240,784,-0.142
82,0,24357,K.J. Choi,30.59,260,850,-0.062
82,0,24138,Ian Poulter,30.59,145,474,+0.014
84,0,23718,Nathan Green,30.27,342,1130,+0.041
85,0,24663,Y.E. Yang,30.15,246,816,-0.053
86,0,01577,Lee Janzen,30.01,292,973,+0.021
87,0,20574,Mathew Goggin,29.65,314,1059,+0.057
88,0,32640,Troy Merritt,29.48,316,1072,+0.016
89,0,22378,Trevor Immelman,29.41,175,595,-0.011
90,0,06522,Ernie Els,29.35,226,770,-0.106
91,0,23638,Brendon de Jonge,29.27,370,1264,E
92,0,24846,Ricky Barnes,28.91,333,1152,-0.060
93,0,10885,Robert Allenby,28.81,246,854,-0.020
94,0,24490,George McNeill,28.79,281,976,+0.071
95,0,01707,Steve Lowery,28.70,223,777,+0.126
96,0,26695,Michael Letzig,28.55,318,1114,+0.047
97,0,24361,Pat Perez,28.45,330,1160,-0.018
98,0,28087,Kris Blanks,28.42,293,1031,+0.017
99,0,27963,Chris Stroud,28.17,282,1001,-0.025
100,0,26287,Roland Thatcher,28.01,265,946,+0.026
101,0,26679,Kevin Stadler,27.89,280,1004,-0.004
102,0,22946,Henrik Bjornstad,27.86,229,822,+0.079
103,0,08375,Paul Stankowski,27.84,206,740,-0.039
104,0,21959,Ted Purdy,27.71,289,1043,+0.114
105,0,25892,Steve Wheatcroft,27.67,223,806,+0.067
106,0,27933,John Merrick,27.37,352,1286,+0.028
107,0,20686,Jeev Milkha Singh,27.29,197,722,+0.015
108,0,20105,Jeff Gove,27.24,167,613,+0.048
109,0,22122,Andrew McLardy,27.20,167,614,+0.096
110,0,28780,Nicholas Thompson,26.98,289,1071,+0.055
111,0,10585,Scott McCarron,26.97,311,1153,+0.032
112,0,22405,Justin Rose,26.87,262,975,+0.038
113,0,22046,Geoff Ogilvy,26.86,188,700,+0.016
114,0,24912,Will MacKenzie,26.77,254,949,+0.012
115,0,26300,Matt Jones,26.71,297,1112,+0.007
116,0,09011,David Duval,26.45,205,775,+0.029
117,0,20663,Brenden Pappas,26.44,202,764,+0.025
118,0,01313,Steve Elkington,26.35,215,816,-0.009
119,0,24140,Sean O'Hair,26.26,239,910,+0.013
120,0,29910,Blake Adams,26.08,272,1043,-0.029
121,0,23409,James Driscoll,26.02,268,1030,+0.090
122,0,20766,Padraig Harrington,25.82,158,612,-0.051
123,0,21209,Sergio Garcia,25.80,129,500,+0.031
124,0,23353,J.J. Henry,25.75,283,1099,E
125,0,26392,Chris Wilson,25.69,186,724,+0.075
126,0,23548,Bill Lunde,25.59,238,930,+0.088
126,0,21949,Joe Ogilvie,25.59,306,1196,+0.016
128,0,25364,Paul Casey,25.57,158,618,-0.013
129,0,20378,Mathias Grönberg,25.21,176,698,+0.028
129,0,23621,Rory Sabbatini,25.21,237,940,+0.059
131,0,12782,Tim Herron,25.16,242,962,+0.021
132,0,24925,Jonathan Byrd,24.96,285,1142,+0.039
133,0,28307,Matt Every,24.89,176,707,-0.057
134,0,24924,Bill Haas,24.86,259,1042,+0.008
135,0,20691,Greg Owen,24.80,214,863,+0.056
136,0,20645,John Senden,24.75,300,1212,-0.060
137,0,24781,Hunter Mahan,24.73,231,934,+0.087
138,0,01116,Michael Bradley,24.68,235,952,+0.043
139,0,20098,Stuart Appleby,24.63,302,1226,+0.017
140,0,01945,Kenny Perry,24.62,193,784,+0.026
141,0,25562,Andres Romero,24.58,247,1005,+0.065
142,0,26289,Boo Weekley,24.49,253,1033,+0.047
143,0,11123,Chris Couch,24.30,200,823,-0.005
143,0,26881,Jarrod Lyle,24.30,156,642,+0.045
145,0,26596,Ryan Moore,24.15,206,853,+0.024
146,0,25900,Lucas Glover,24.09,199,826,-0.025
147,0,27613,David Lutterus,24.07,188,781,+0.069
148,0,23307,Roger Tambellini,24.01,207,862,+0.116
149,0,27214,Kevin Streelman,23.84,266,1116,+0.041
150,0,20850,Daniel Chopra,23.79,221,929,+0.109
151,0,23623,Bo Van Pelt,23.52,286,1216,-0.017
152,0,22913,John Rollins,23.50,247,1051,-0.053
153,0,25632,Jimmy Walker,23.38,227,971,+0.040
154,0,22056,Cameron Percy,23.33,192,823,+0.057
155,0,27330,Josh Teater,23.20,297,1280,+0.074
156,0,28158,Steve Marino,23.13,204,882,-0.044
157,0,33419,Cameron Tringale,23.09,145,628,+0.048
158,0,06567,Vijay Singh,22.93,183,798,E
159,0,20229,Stewart Cink,22.92,209,912,-0.110
160,0,32102,Rickie Fowler,22.64,262,1157,-0.015
161,0,27770,Camilo Villegas,22.56,176,780,-0.045
162,0,27302,Garth Mulroy,22.39,131,585,+0.115
163,0,20070,Matt Bettencourt,22.12,215,972,+0.107
164,0,01706,Davis Love III,22.08,204,924,+0.005
165,0,26851,Marc Leishman,21.53,217,1008,+0.046
166,0,23320,Ryan Palmer,21.46,212,988,+0.042
167,0,24502,Adam Scott,21.13,153,724,+0.013
168,0,21961,Charles Howell III,20.80,260,1250,+0.046
169,0,20157,Retief Goosen,20.73,153,738,-0.092
170,0,25818,Scott Piercy,20.42,231,1131,+0.052
171,0,23788,D.J. Trahan,20.24,232,1146,+0.009
172,0,22371,Aaron Baddeley,19.92,244,1225,+0.029
173,0,27797,Derek Lamely,19.89,177,890,+0.119
