RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRVS - OVERALL,RELATIVE TO PAR
89,0,20105,Jeff Gove,28.43,29,102,+0.10
90,0,23613,Rich Barcelo,28.23,35,124,-0.09
91,0,12652,Cameron Beckman,28.13,36,128,-0.11
92,0,26695,Michael Letzig,27.98,47,168,+0.11
93,0,10425,Jay Williamson,27.94,38,136,-0.05
94,0,24361,Pat Perez,27.78,50,180,+0.04
95,0,24781,Hunter Mahan,27.70,41,148,+0.12
96,0,06522,Ernie Els,27.50,33,120,-0.12
97,0,21949,Joe Ogilvie,27.42,51,186,-0.12
98,0,27214,Kevin Streelman,27.33,47,172,-0.04
99,0,24140,Sean O'Hair,27.14,38,140,+0.03
100,0,24912,Will MacKenzie,27.08,39,144,+0.18
100,0,22122,Andrew McLardy,27.08,26,96,+0.31
102,0,22405,Justin Rose,26.97,41,152,+0.10
103,0,01116,Michael Bradley,26.71,39,146,+0.03
104,0,08537,J.P. Hayes,26.67,40,150,-0.03
104,0,23548,Bill Lunde,26.67,40,150,+0.05
106,0,22946,Henrik Bjornstad,26.52,35,132,-0.11
107,0,20098,Stuart Appleby,26.32,50,190,+0.20
108,0,27933,John Merrick,26.26,52,198,-0.10
109,0,10585,Scott McCarron,26.11,47,180,-0.06
110,0,27770,Camilo Villegas,25.83,31,120,-0.10
111,0,27963,Chris Stroud,25.64,40,156,-0.08
112,0,23353,J.J. Henry,25.61,42,164,+0.10
113,0,20574,Mathew Goggin,25.30,42,166,-0.07
114,0,26300,Matt Jones,25.28,45,178,-0.16
115,0,01766,Billy Mayfair,25.00,35,140,+0.06
115,0,22046,Geoff Ogilvy,25.00,26,104,-0.08
115,0,12755,Vance Veazey,25.00,26,104,+0.19
118,0,09011,David Duval,24.59,30,122,+0.10
119,0,22378,Trevor Immelman,24.44,22,90,-0.18
120,0,26679,Kevin Stadler,24.36,38,156,-0.13
121,0,06567,Vijay Singh,24.22,31,128,-0.06
122,0,20645,John Senden,24.21,46,190,-0.15
123,0,26851,Marc Leishman,24.05,38,158,+0.11
124,0,20686,Jeev Milkha Singh,24.04,25,104,+0.16
125,0,12782,Tim Herron,23.97,35,146,+0.06
126,0,23623,Bo Van Pelt,23.96,46,192,+0.02
127,0,23409,James Driscoll,23.72,37,156,+0.05
128,0,33419,Cameron Tringale,23.47,23,98,+0.22
129,0,20691,Greg Owen,23.19,32,138,-0.03
130,0,21959,Ted Purdy,23.17,38,164,E
131,0,24490,George McNeill,22.73,35,154,+0.06
132,0,23307,Roger Tambellini,22.46,31,138,-0.10
133,0,24924,Bill Haas,22.22,36,162,-0.06
133,0,28475,Jeff Overton,22.22,36,162,-0.06
135,0,20070,Matt Bettencourt,22.15,35,158,-0.06
136,0,20229,Stewart Cink,22.14,31,140,-0.16
137,0,20157,Retief Goosen,22.03,26,118,+0.08
138,0,28780,Nicholas Thompson,22.02,37,168,-0.16
139,0,26289,Boo Weekley,21.88,35,160,+0.03
140,0,25632,Jimmy Walker,21.79,34,156,+0.03
141,0,25900,Lucas Glover,21.77,27,124,+0.15
142,0,28158,Steve Marino,21.74,30,138,+0.03
142,0,26596,Ryan Moore,21.74,30,138,+0.07
144,0,20850,Daniel Chopra,21.62,32,148,-0.13
145,0,28307,Matt Every,21.55,25,116,+0.20
146,0,23621,Rory Sabbatini,21.53,31,144,+0.13
147,0,32640,Troy Merritt,21.43,36,168,-0.25
148,0,27936,Martin Laird,21.35,38,178,-0.24
149,0,25562,Andres Romero,21.23,31,146,+0.10
150,0,24925,Jonathan Byrd,21.18,36,170,E
151,0,25892,Steve Wheatcroft,20.97,26,124,+0.23
152,0,23320,Ryan Palmer,20.73,34,164,E
153,0,24502,Adam Scott,20.69,24,116,-0.04
154,0,27797,Derek Lamely,20.55,30,146,-0.07
154,0,01706,Davis Love III,20.55,30,146,+0.07
156,0,32102,Rickie Fowler,20.21,38,188,-0.21
157,0,20663,Brenden Pappas,20.16,25,124,-0.12
158,0,29910,Blake Adams,20.12,33,164,+0.06
159,0,21209,Sergio Garcia,20.00,16,80,+0.06
160,0,27613,David Lutterus,19.84,25,126,+0.04
161,0,20766,Padraig Harrington,19.79,19,96,-0.21
162,0,11123,Chris Couch,19.70,26,132,-0.08
163,0,26881,Jarrod Lyle,19.57,18,92,+0.06
164,0,22913,John Rollins,19.48,30,154,E
165,0,08375,Paul Stankowski,19.44,21,108,+0.10
166,0,27095,Nick Watney,19.08,29,152,-0.21
167,0,27330,Josh Teater,18.69,37,198,-0.08
168,0,01945,Kenny Perry,18.10,21,116,-0.05
169,0,20378,Mathias Grönberg,16.98,18,106,+0.17
170,0,25364,Paul Casey,16.67,16,96,E
171,0,25818,Scott Piercy,16.48,29,176,+0.07
172,0,21961,Charles Howell III,16.16,32,198,-0.13
173,0,22056,Cameron Percy,15.91,21,132,+0.14
174,0,27302,Garth Mulroy,15.31,15,98,E
175,0,30946,Alex Prugh,14.53,25,172,+0.28
176,0,27120,Troy Matteson,14.29,24,168,-0.17
177,0,01810,Phil Mickelson,14.06,18,128,-0.22
178,0,12716,Charley Hoffman,13.25,22,166,+0.05
179,0,28089,Jason Day,12.82,20,156,-0.15
180,0,01249,John Daly,12.75,13,102,-0.08
181,0,22371,Aaron Baddeley,11.96,22,184,-0.14
182,0,20848,Ángel Cabrera,11.32,12,106,E
183,0,27436,Graham DeLaet,10.98,18,164,+0.39
184,0,27141,J.B. Holmes,10.94,21,192,-0.24
185,0,23788,D.J. Trahan,10.87,20,184,-0.15
186,0,28237,Rory McIlroy,10.23,9,88,+0.33
187,0,30925,Dustin Johnson,10.00,14,140,-0.29
188,0,28500,Martin Flores,9.86,14,142,+0.07
189,0,23349,Charles Warren,8.93,10,112,E
190,0,25804,Bubba Watson,8.00,12,150,+0.08
191,0,23322,Brett Wetterich,4.63,5,108,-0.20
192,0,24358,Robert Garrigus,3.85,5,130,-0.80
