RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE,TOTAL DRIVES
1,0,24358,Robert Garrigus,315.5,41009,130
2,0,25804,Bubba Watson,309.8,47703,154
3,0,30925,Dustin Johnson,308.5,50588,164
4,0,23322,Brett Wetterich,307.3,33187,108
5,0,27141,J.B. Holmes,307.2,61437,200
6,0,01249,John Daly,305.7,33623,110
6,0,27436,Graham DeLaet,305.7,50142,164
8,0,20848,Ángel Cabrera,304.5,38362,126
9,0,23349,Charles Warren,302.5,35089,116
10,0,23788,D.J. Trahan,301.1,55411,184
11,0,28500,Martin Flores,300.7,42705,142
12,0,28237,Rory McIlroy,300.0,31201,104
13,0,01810,Phil Mickelson,299.1,45459,152
14,0,22371,Aaron Baddeley,298.9,56202,188
15,0,28089,Jason Day,298.2,48901,164
15,0,12716,Charley Hoffman,298.2,49509,166
17,0,01706,Davis Love III,297.7,47042,158
18,0,28475,Jeff Overton,297.3,50543,170
19,0,25818,Scott Piercy,296.8,52242,176
20,0,27936,Martin Laird,296.5,53669,181
20,0,27095,Nick Watney,296.5,51883,175
22,0,27120,Troy Matteson,296.3,49774,168
23,0,26881,Jarrod Lyle,296.2,27253,92
24,0,25562,Andres Romero,296.0,43223,146
25,0,20850,Daniel Chopra,295.9,43800,148
26,0,23320,Ryan Palmer,295.8,49702,168
27,0,25900,Lucas Glover,295.7,43764,148
27,0,30946,Alex Prugh,295.7,50856,172
29,0,27302,Garth Mulroy,295.6,28967,98
30,0,22913,John Rollins,295.5,47863,162
31,0,26851,Marc Leishman,295.0,51331,174
32,0,33419,Cameron Tringale,294.5,28864,98
33,0,24502,Adam Scott,294.4,40045,136
34,0,21961,Charles Howell III,294.3,58274,198
35,0,25364,Paul Casey,294.2,34125,116
36,0,20070,Matt Bettencourt,294.0,48798,166
36,0,27797,Derek Lamely,294.0,44101,150
36,0,22056,Cameron Percy,294.0,39980,136
39,0,23409,James Driscoll,293.9,45843,156
40,0,20378,Mathias Grönberg,293.7,32311,110
41,0,24490,George McNeill,293.4,46352,158
42,0,24924,Bill Haas,293.3,51026,174
42,0,26300,Matt Jones,293.3,52199,178
44,0,27330,Josh Teater,293.1,58031,198
45,0,25632,Jimmy Walker,292.9,45686,156
46,0,23353,J.J. Henry,292.8,49190,168
47,0,32102,Rickie Fowler,292.7,57363,196
47,0,21209,Sergio Garcia,292.7,30438,104
49,0,20229,Stewart Cink,292.4,46786,160
49,0,11123,Chris Couch,292.4,38592,132
51,0,06567,Vijay Singh,292.3,43267,148
52,0,20766,Padraig Harrington,292.1,32715,112
53,0,23307,Roger Tambellini,292.0,40293,138
53,0,23623,Bo Van Pelt,292.0,60731,208
55,0,27613,David Lutterus,291.9,36781,126
55,0,26289,Boo Weekley,291.9,46700,160
57,0,24781,Hunter Mahan,291.8,49029,168
58,0,12782,Tim Herron,291.7,42591,146
58,0,26392,Chris Wilson,291.7,34421,118
60,0,20157,Retief Goosen,291.4,41383,142
60,0,27933,John Merrick,291.4,58862,202
60,0,20691,Greg Owen,291.4,40218,138
63,0,29910,Blake Adams,291.3,47781,164
64,0,24925,Jonathan Byrd,290.9,49461,170
64,0,28307,Matt Every,290.9,33750,116
66,0,24912,Will MacKenzie,290.8,41868,144
66,0,21959,Ted Purdy,290.8,47685,164
68,0,28158,Steve Marino,290.6,47079,162
