RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,36699,Patrick Rodgers,12' 4",1786.750,145
1,0,27963,Chris Stroud,12' 4",1862.583,151
3,0,34046,Jordan Spieth,12' 1",2942.500,244
4,0,28259,Sangmoon Bae,12' 0",1459.667,122
4,0,35461,Beau Hossler,12' 0",2730.667,227
6,0,37380,Curtis Luck,11' 11",1721.000,144
6,0,26951,Johnson Wagner,11' 11",1959.833,165
8,0,32102,Rickie Fowler,11' 9",2440.167,207
8,0,29484,Peter Uihlein,11' 9",2230.583,190
10,0,47993,Denny McCarthy,11' 8",2933.583,252
10,0,47128,Richy Werenski,11' 8",2526.500,217
12,0,32200,Roberto Castro,11' 7",2359.333,204
12,0,25396,Kevin Na,11' 7",1611.500,139
12,0,24361,Pat Perez,11' 7",1473.167,127
12,0,27556,Ted Potter Jr.,11' 7",2298.167,198
12,0,30786,Brady Schnell,11' 7",1363.417,118
17,0,36852,Jim Knous,11' 6",1295.500,113
18,0,34306,John Chin,11' 5",1282.583,112
18,0,29535,Brice Garnett,11' 5",2241.417,197
18,0,21731,Freddie Jacobson,11' 5",1363.250,119
18,0,32150,Michael Thompson,11' 5",2460.000,215
22,0,29268,Bronson Burgoon,11' 4",1629.167,144
22,0,35376,Roberto Díaz,11' 4",1935.583,171
22,0,06522,Ernie Els,11' 4",847.583,75
22,0,29420,Billy Horschel,11' 4",2554.667,226
22,0,24502,Adam Scott,11' 4",1885.583,166
27,0,46402,Talor Gooch,11' 3",1789.083,159
27,0,32757,Patton Kizzire,11' 3",1891.333,168
27,0,48081,Xander Schauffele,11' 3",1894.417,169
27,0,37340,Chase Wright,11' 3",2099.250,186
31,0,19803,Ryan Armour,11' 2",2759.750,247
31,0,34076,Joel Dahmen,11' 2",2681.500,241
31,0,12716,Charley Hoffman,11' 2",1835.333,164
31,0,35879,Kelly Kraft,11' 2",2163.000,193
31,0,27064,Jhonattan Vegas,11' 2",2193.917,196
36,0,25900,Lucas Glover,11' 1",2917.417,264
36,0,34563,Chesson Hadley,11' 1",1969.500,178
36,0,21961,Charles Howell III,11' 1",2705.250,244
36,0,25572,Graeme McDowell,11' 1",1649.417,149
36,0,37275,Sam Ryder,11' 1",2281.500,206
36,0,23325,Vaughn Taylor,11' 1",3344.417,302
42,0,27895,Jonas Blixt,11' 0",2100.917,191
42,0,52372,Cameron Champ,11' 0",2416.750,219
42,0,39954,Cody Gribble,11' 0",1831.583,167
42,0,23353,J.J. Henry,11' 0",932.833,85
42,0,29478,Kevin Kisner,11' 0",2352.417,214
42,0,29926,Danny Lee,11' 0",2644.083,241
42,0,25818,Scott Piercy,11' 0",2527.667,230
42,0,39327,Ben Silverman,11' 0",1882.583,171
42,0,49960,Sepp Straka,11' 0",2289.417,208
51,0,46435,Austin Cook,10' 11",1847.833,169
51,0,34256,Andrew Putnam,10' 11",2387.250,219
51,0,33418,Shawn Stefani,10' 11",2296.417,210
54,0,40009,Dominic Bozzelli,10' 10",1877.917,174
54,0,33667,Carlos Ortiz,10' 10",2269.667,209
54,0,29908,C.T. Pan,10' 10",1633.333,151
54,0,30946,Alex Prugh,10' 10",1753.917,162
58,0,28089,Jason Day,10' 9",1686.167,157
58,0,49298,Kramer Hickok,10' 9",1775.667,165
58,0,27349,Alex Noren,10' 9",1301.417,121
58,0,39324,J.J. Spaun,10' 9",2117.417,197
58,0,29518,Brendan Steele,10' 9",1497.083,139
58,0,31560,Brian Stuard,10' 9",2691.500,250
58,0,37189,Harold Varner III,10' 9",2411.500,224
65,0,29479,Scott Brown,10' 8",2204.833,207
65,0,25686,Jason Dufner,10' 8",1859.667,174
65,0,34099,Harris English,10' 8",2571.917,242
65,0,26300,Matt Jones,10' 8",2214.750,207
65,0,32791,K.H. Lee,10' 8",2105.583,198
65,0,48822,Sebastián Muñoz,10' 8",2344.250,219
65,0,23621,Rory Sabbatini,10' 8",2824.333,264
72,0,33141,Keegan Bradley,10' 7",2155.917,204
72,0,27936,Martin Laird,10' 7",2347.667,222
72,0,45486,Joaquin Niemann,10' 7",2832.500,268
72,0,28252,Seamus Power,10' 7",1783.167,169
72,0,29221,Webb Simpson,10' 7",2535.833,240
77,0,47504,Sam Burns,10' 6",2234.167,212
77,0,19846,Brian Gay,10' 6",2188.250,209
77,0,34363,Tyrrell Hatton,10' 6",1332.333,127
77,0,39977,Max Homa,10' 6",2136.667,204
77,0,35506,Mackenzie Hughes,10' 6",2070.833,198
77,0,27974,Sung Kang,10' 6",2276.917,216
77,0,39975,Michael Kim,10' 6",1167.250,111
77,0,31420,Anirban Lahiri,10' 6",1938.167,185
77,0,24781,Hunter Mahan,10' 6",1546.083,147
77,0,46970,Jon Rahm,10' 6",2028.000,193
77,0,34264,Hudson Swafford,10' 6",1507.250,144
77,0,32333,Kevin Tway,10' 6",2080.000,198
89,0,39971,Sungjae Im,10' 5",3670.583,353
89,0,37454,Whee Kim,10' 5",1551.833,149
89,0,33122,Russell Knox,10' 5",1899.250,182
89,0,46601,Trey Mullinax,10' 5",2068.833,198
89,0,22405,Justin Rose,10' 5",1861.167,178
89,0,33486,Roger Sloan,10' 5",2461.083,236
89,0,31323,Gary Woodland,10' 5",2300.583,221
96,0,20472,Alex Cejka,10' 4",1114.250,108
96,0,29725,Tony Finau,10' 4",2102.417,203
96,0,49771,J.T. Poston,10' 4",3112.000,302
96,0,47347,Adam Schenk,10' 4",2919.833,283
96,0,27649,Brandt Snedeker,10' 4",2766.583,268
96,0,27330,Josh Teater,10' 4",1804.750,175
96,0,27095,Nick Watney,10' 4",2248.000,218
103,0,39997,Corey Conners,10' 3",2477.750,241
103,0,47959,Bryson DeChambeau,10' 3",2484.750,242
103,0,40098,Matt Fitzpatrick,10' 3",1214.250,118
103,0,46523,Joey Garber,10' 3",1290.667,126
103,0,33399,Adam Hadwin,10' 3",2195.333,214
103,0,34098,Russell Henley,10' 3",1960.667,192
103,0,24024,Zach Johnson,10' 3",1594.000,155
103,0,32839,Hideki Matsuyama,10' 3",2679.667,261
103,0,01810,Phil Mickelson,10' 3",1635.833,159
103,0,25493,Nick Taylor,10' 3",3026.417,295
103,0,33419,Cameron Tringale,10' 3",1953.667,191
114,0,45526,Abraham Ancer,10' 2",2378.167,234
114,0,22371,Aaron Baddeley,10' 2",1417.833,140
114,0,27958,Ryan Blaum,10' 2",2370.333,234
114,0,45157,Cam Davis,10' 2",1926.333,189
114,0,29970,Dylan Frittelli,10' 2",2161.917,213
114,0,31646,Emiliano Grillo,10' 2",1755.500,172
114,0,30944,Jason Kokrak,10' 2",2657.667,261
114,0,27129,Luke List,10' 2",1707.667,168
114,0,26476,Chez Reavie,10' 2",2430.000,239
114,0,34431,Robert Streb,10' 2",1668.750,164
114,0,27214,Kevin Streelman,10' 2",2304.667,227
114,0,40115,Adam Svensson,10' 2",1893.167,186
126,0,40026,Daniel Berger,10' 1",1798.833,178
126,0,45609,Tyler Duncan,10' 1",1831.500,181
126,0,30911,Tommy Fleetwood,10' 1",1457.583,145
126,0,30925,Dustin Johnson,10' 1",2034.667,201
126,0,34261,Scott Langley,10' 1",1973.167,195
126,0,28775,Nate Lashley,10' 1",1984.000,197
126,0,35891,Cameron Smith,10' 1",1669.000,165
126,0,49964,Aaron Wise,10' 1",1884.583,187
134,0,49303,Anders Albertson,10' 0",1582.333,158
134,0,47990,Kyle Jones,10' 0",1512.917,151
134,0,49766,Hank Lebioda,10' 0",2079.333,208
137,0,30191,Julián Etulain,9' 11",1433.000,145
137,0,24924,Bill Haas,9' 11",1701.333,172
137,0,26758,David Hearn,9' 11",1044.917,105
137,0,35532,Tom Hoge,9' 11",2136.917,215
137,0,32816,Satoshi Kodaira,9' 11",1551.833,157
137,0,34466,Peter Malnati,9' 11",2544.667,256
143,0,26499,Rafa Cabrera Bello,9' 10",1502.333,153
143,0,28679,Fabián Gómez,9' 10",1568.667,160
143,0,27644,Brian Harman,9' 10",2023.083,206
143,0,35449,Adam Long,9' 10",1831.500,187
143,0,24138,Ian Poulter,9' 10",1617.250,165
143,0,46501,Ollie Schniederjans,9' 10",1872.750,190
143,0,32139,Danny Willett,9' 10",1453.333,148
150,0,33948,Byeong Hun An,9' 9",1867.250,192
150,0,30978,Kiradech Aphibarnrat,9' 9",1342.000,138
150,0,31557,Jim Herman,9' 9",1101.917,113
150,0,36799,Stephan Jaeger,9' 9",1699.333,174
150,0,26596,Ryan Moore,9' 9",2266.167,233
150,0,30110,Kyle Stanley,9' 9",1633.750,168
150,0,25804,Bubba Watson,9' 9",1505.417,155
157,0,25364,Paul Casey,9' 8",1934.667,200
157,0,51766,Wyndham Clark,9' 8",2515.750,261
157,0,10809,Jim Furyk,9' 8",1650.500,171
157,0,36689,Brooks Koepka,9' 8",2011.750,208
157,0,23108,Matt Kuchar,9' 8",2239.833,231
157,0,20572,Rod Pampling,9' 8",1093.167,113
157,0,30692,Scott Stallings,9' 8",2166.750,225
164,0,29974,Branden Grace,9' 7",1300.500,136
