RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS,TOTAL DISTANCE (FEET)
1,0,06522,Ernie Els,1' 11",306,579.583
1,0,26300,Matt Jones,1' 11",698,1335.000
1,0,20572,Rod Pampling,1' 11",464,904.667
4,0,19803,Ryan Armour,2' 0",775,1559.500
4,0,33141,Keegan Bradley,2' 0",753,1492.833
4,0,29725,Tony Finau,2' 0",704,1406.917
4,0,21209,Sergio Garcia,2' 0",400,792.417
4,0,39954,Cody Gribble,2' 0",629,1259.000
4,0,27644,Brian Harman,2' 0",760,1513.833
4,0,24024,Zach Johnson,2' 0",540,1077.833
4,0,23108,Matt Kuchar,2' 0",694,1398.417
4,0,27349,Alex Noren,2' 0",484,977.833
4,0,24502,Adam Scott,2' 0",451,906.583
4,0,35891,Cameron Smith,2' 0",535,1062.417
4,0,23325,Vaughn Taylor,2' 0",817,1618.000
4,0,32333,Kevin Tway,2' 0",725,1444.000
17,0,33948,Byeong Hun An,2' 1",653,1366.750
17,0,34021,Bud Cauley,2' 1",758,1608.000
17,0,20472,Alex Cejka,2' 1",439,926.083
17,0,39997,Corey Conners,2' 1",797,1641.250
17,0,28089,Jason Day,2' 1",517,1098.500
17,0,10809,Jim Furyk,2' 1",615,1261.083
17,0,29535,Brice Garnett,2' 1",730,1532.750
17,0,19846,Brian Gay,2' 1",764,1561.333
17,0,24924,Bill Haas,2' 1",669,1373.500
17,0,33399,Adam Hadwin,2' 1",645,1344.500
17,0,35421,Brandon Harkins,2' 1",735,1512.500
17,0,23353,J.J. Henry,2' 1",495,1017.000
17,0,12716,Charley Hoffman,2' 1",507,1058.250
17,0,27141,J.B. Holmes,2' 1",508,1073.250
17,0,35506,Mackenzie Hughes,2' 1",703,1486.250
17,0,30944,Jason Kokrak,2' 1",790,1666.917
17,0,33410,Andrew Landry,2' 1",685,1418.083
17,0,26596,Ryan Moore,2' 1",651,1382.083
17,0,25396,Kevin Na,2' 1",459,950.833
17,0,49771,J.T. Poston,2' 1",906,1897.250
17,0,26476,Chez Reavie,2' 1",728,1500.333
17,0,34360,Patrick Reed,2' 1",744,1568.750
17,0,36699,Patrick Rodgers,2' 1",482,996.750
17,0,30786,Brady Schnell,2' 1",419,867.417
17,0,34046,Jordan Spieth,2' 1",627,1332.250
17,0,27214,Kevin Streelman,2' 1",757,1556.167
17,0,31560,Brian Stuard,2' 1",785,1612.667
17,0,34264,Hudson Swafford,2' 1",526,1094.833
17,0,29484,Peter Uihlein,2' 1",592,1211.833
17,0,27064,Jhonattan Vegas,2' 1",680,1414.333
47,0,45526,Abraham Ancer,2' 2",750,1620.167
47,0,27895,Jonas Blixt,2' 2",685,1483.917
47,0,40009,Dominic Bozzelli,2' 2",506,1076.000
47,0,29479,Scott Brown,2' 2",730,1554.417
47,0,26499,Rafa Cabrera Bello,2' 2",484,1065.667
47,0,25364,Paul Casey,2' 2",598,1277.833
47,0,45609,Tyler Duncan,2' 2",736,1581.917
47,0,34099,Harris English,2' 2",838,1846.917
47,0,30911,Tommy Fleetwood,2' 2",528,1135.000
47,0,32102,Rickie Fowler,2' 2",661,1442.583
47,0,25900,Lucas Glover,2' 2",854,1861.333
47,0,46402,Talor Gooch,2' 2",518,1120.250
