RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
1,0,01960,Don Pooley,1.718,1459,849,3.31
2,0,01577,Lee Janzen,1.726,2001,1159,3.26
3,0,02010,Loren Roberts,1.734,1625,937,3.16
4,0,01329,Brad Faxon,1.736,1389,800,3.31
5,0,01887,Mark O'Meara,1.742,1521,873,3.23
6,0,10809,Jim Furyk,1.743,1970,1130,3.12
7,0,10569,Mike Brisky,1.745,2009,1151,3.21
8,0,01096,Phil Blackmar,1.747,1759,1007,3.31
9,0,01196,Brian Claar,1.749,1156,661,3.16
10,0,12387,Michael Christie,1.751,1867,1066,3.23
10,0,01320,Bob Estes,1.751,1450,828,3.00
12,0,01011,Rafael Alarcon,1.754,1484,846,3.13
12,0,01510,Nolan Henke,1.754,1658,945,2.95
14,0,01024,Billy Andrade,1.755,2001,1140,3.10
14,0,12660,Jesper Parnevik,1.755,1397,796,3.25
16,0,06613,Tommy Tolles,1.756,1777,1012,3.26
17,0,08537,J.P. Hayes,1.757,1871,1065,3.00
17,0,06617,Brian Henninger,1.757,1609,916,2.98
19,0,01035,Tommy Armour III,1.759,1981,1126,2.98
20,0,09011,David Duval,1.761,2029,1152,3.34
20,0,01331,Rick Fehr,1.761,1486,844,2.99
20,0,06315,Pete Jordan,1.761,2053,1166,2.96
20,0,01682,Wayne Levi,1.761,1432,813,3.14
20,0,02206,David Toms,1.761,1752,995,3.21
25,0,06214,Guy Boros,1.762,1540,874,3.16
25,0,01891,David Ogrin,1.762,1929,1095,2.98
27,0,01876,Greg Norman,1.763,1042,591,3.16
28,0,02146,Payne Stewart,1.764,1727,979,3.01
28,0,02239,Scott Verplank,1.764,1233,699,2.90
30,0,01185,Brandel Chamblee,1.765,1634,926,2.99
30,0,01457,Jay Haas,1.765,1641,930,2.83
30,0,10860,Justin Leonard,1.765,1950,1105,3.10
30,0,06581,David Sutherland,1.765,1659,940,3.02
34,0,06012,Greg Kraft,1.766,2052,1162,3.04
35,0,01353,Bruce Fleisher,1.767,1260,713,3.03
35,0,01723,Andrew Magee,1.767,2096,1186,3.02
35,0,01810,Phil Mickelson,1.767,1546,875,3.25
35,0,01905,Joe Ozaki,1.767,1299,735,2.84
39,0,01968,Nick Price,1.768,1218,689,3.12
39,0,02131,Mike Springer,1.768,1225,693,3.09
39,0,02135,Mike Standly,1.768,1764,998,2.89
42,0,01374,Robin Freeman,1.770,1329,751,3.14
42,0,01475,Donnie Hammond,1.770,1370,774,3.04
42,0,01527,Scott Hoch,1.770,1922,1086,2.82
42,0,08375,Paul Stankowski,1.770,2057,1162,3.20
46,0,01157,Tom Byrum,1.771,2091,1181,3.07
46,0,06577,John Wilson,1.771,1764,996,2.81
48,0,01418,Bill Glasson,1.772,1526,861,3.30
48,0,01533,P.H. Horgan III,1.772,1811,1022,2.92
48,0,01943,Chris Perry,1.772,2264,1278,2.97
51,0,01116,Michael Bradley,1.773,1695,956,3.01
51,0,06522,Ernie Els,1.773,1197,675,2.92
51,0,06643,Paul Goydos,1.773,2064,1164,2.97
51,0,01748,Doug Martin,1.773,2186,1233,2.77
55,0,10585,Scott McCarron,1.774,1636,922,3.03
55,0,02294,Willie Wood,1.774,1687,951,2.82
57,0,06034,Marco Dawson,1.775,1647,928,3.08
57,0,02214,Kirk Triplett,1.775,1912,1077,3.01
57,0,02223,Bob Tway,1.775,2038,1148,2.80
60,0,08793,Tiger Woods,1.776,1732,975,3.36
61,0,01098,Jay Don Blake,1.777,1914,1077,2.96
61,0,01553,John Huston,1.777,1594,897,2.90
61,0,11032,Frank Lickliter II,1.777,1740,979,2.94
61,0,01926,Steve Pate,1.777,1727,972,2.77
61,0,01941,Tom Pernice Jr.,1.777,1702,958,2.85
61,0,02115,Taylor Smith,1.777,1528,860,3.05
61,0,07101,Dave Stockton Jr.,1.777,2033,1144,2.92
68,0,01619,Skip Kendall,1.778,2258,1270,2.76
68,0,01724,Jeff Maggert,1.778,1935,1088,2.82
68,0,08339,Spike McRoy,1.778,1346,757,2.80
68,0,06527,Steve Stricker,1.778,1079,607,3.00
68,0,02242,Lanny Wadkins,1.778,1424,801,2.96
73,0,02133,Craig Stadler,1.779,1464,823,3.01
73,0,02279,Mark Wiebe,1.779,1548,870,3.00
75,0,12782,Tim Herron,1.780,2150,1208,2.95
75,0,02159,Curtis Strange,1.780,1273,715,2.78
75,0,02256,Tom Watson,1.780,1043,586,3.09
78,0,21007,Gabriel Hjertstedt,1.781,1400,786,2.88
78,0,07547,Craig Kanada,1.781,1006,565,2.67
78,0,01707,Steve Lowery,1.781,2144,1204,3.02
78,0,02095,Larry Silveira,1.781,1099,617,3.01
78,0,12663,Phil Tataurangi,1.781,1510,848,2.94
83,0,01306,David Edwards,1.782,1420,797,2.65
84,0,01161,Mark Calcavecchia,1.783,2091,1173,3.12
84,0,01203,Russ Cochran,1.783,2287,1283,2.91
84,0,01226,Fred Couples,1.783,1168,655,3.21
84,0,01444,Ken Green,1.783,1059,594,2.98
84,0,01677,Tom Lehman,1.783,1587,890,2.80
89,0,01201,Lennie Clements,1.784,1789,1003,2.87
89,0,01761,Len Mattiace,1.784,2259,1266,2.78
89,0,02007,Larry Rinker,1.784,1929,1081,2.88
92,0,08931,Glen Day,1.785,1560,874,3.11
92,0,12645,Brent Geiberger,1.785,2031,1138,2.90
92,0,01549,Mike Hulbert,1.785,2069,1159,2.86
95,0,01261,Jay Delsing,1.786,1716,961,2.90
95,0,01385,Jim Gallagher Jr.,1.786,1781,997,2.83
95,0,02099,Scott Simpson,1.786,1690,946,2.88
95,0,02267,D.A. Weibring,1.786,1234,691,2.75
99,0,01132,Mark Brooks,1.787,1764,987,2.72
99,0,20229,Stewart Cink,1.787,2064,1155,2.90
99,0,01219,John Cook,1.787,2219,1242,2.75
99,0,08265,Eric Johnson,1.787,1653,925,2.83
99,0,01706,Davis Love III,1.787,1937,1084,2.92
99,0,08547,John Maginnes,1.787,2027,1134,2.91
99,0,06595,Kevin Sutherland,1.787,1823,1020,2.75
106,0,01175,Jim Carter,1.788,2099,1174,2.70
106,0,02225,Howard Twitty,1.788,896,501,2.99
108,0,07003,David Berganio Jr.,1.789,1764,986,2.73
108,0,01323,Brad Fabel,1.789,1984,1109,2.93
110,0,20099,Doug Barron,1.790,2187,1222,2.94
110,0,06332,Neal Lancaster,1.790,2083,1164,2.85
110,0,05466,Jack O'Keefe,1.790,1523,851,2.73
113,0,01378,David Frost,1.791,1327,741,2.77
113,0,01381,Fred Funk,1.791,2454,1370,2.79
113,0,01928,Corey Pavin,1.791,1164,650,2.69
113,0,01996,Mike Reid,1.791,1761,983,2.73
117,0,01040,Emlyn Aubrey,1.792,1448,808,2.78
117,0,06621,Joe Durant,1.792,2177,1215,2.82
119,0,06124,Patrick Burke,1.793,1354,755,2.82
119,0,01249,John Daly,1.793,1042,581,2.99
119,0,10963,Jimmy Green,1.793,1650,920,2.73
122,0,01093,Ronnie Black,1.794,1755,978,2.82
122,0,07235,John Morse,1.794,1885,1051,2.48
122,0,07749,Brett Quigley,1.794,2300,1282,3.02
