RANK,MOVEMENT,PLAYER_ID,PLAYER,BIRDIE TO BOGEY RATIO,TOTAL BIRDIES AND BETTER,TOTAL BOGEYS AND WORSE
131,0,06034,Marco Dawson,1.00,287,287
131,0,06078,Esteban Toledo,1.00,216,217
131,0,02225,Howard Twitty,1.00,296,295
135,0,01408,Kelly Gibson,.99,333,336
135,0,01435,Wayne Grady,.99,188,189
135,0,12660,Jesper Parnevik,.99,192,193
135,0,06589,Jeff Woodland,.99,273,275
139,0,01129,Bill Britton,.98,217,222
139,0,01282,Trevor Dodds,.98,251,257
139,0,01353,Bruce Fleisher,.98,237,241
139,0,01766,Billy Mayfair,.98,301,306
139,0,02095,Larry Silveira,.98,232,237
144,0,02303,Robert Wrenn,.97,169,175
145,0,01468,Gary Hallberg,.96,290,301
145,0,01890,Brett Ogle,.96,203,211
145,0,01986,Joey Rassett,.96,218,228
145,0,02067,Ted Schulz,.96,263,273
145,0,12663,Phil Tataurangi,.96,205,214
150,0,01139,Olin Browne,.94,278,295
151,0,01550,Ed Humenik,.93,292,315
151,0,02322,Richard Zokol,.93,199,215
153,0,01006,John Adams,.92,251,273
154,0,01014,Fulton Allem,.90,261,291
155,0,07569,Mark Carnevale,.89,266,300
155,0,01864,Larry Nelson,.89,168,188
155,0,02230,Stan Utley,.89,207,233
158,0,01307,Joel Edwards,.87,250,289
158,0,01725,John Mahaffey,.87,204,235
158,0,02007,Larry Rinker,.87,229,262
161,0,12661,Todd Barranger,.86,216,251
161,0,02090,Tom Sieckmann,.86,243,284
163,0,06088,Steve Gotsche,.85,158,185
163,0,06350,Bob May,.85,212,250
163,0,02245,Grant Waite,.85,204,240
166,0,01557,John Inman,.83,263,317
167,0,01748,Doug Martin,.82,223,273
167,0,10213,Dicky Pride,.82,233,285
167,0,02242,Lanny Wadkins,.82,213,260
170,0,01629,Eddie Kirby,.81,148,182
171,0,06016,Brad Lardon,.80,155,194
172,0,01648,Billy Kratzert,.79,176,223
172,0,06062,Charles Raulerson,.79,186,236
172,0,06591,Rocky Walcher,.79,185,235
175,0,01096,Phil Blackmar,.76,195,258
176,0,01392,Tom Garner,.67,135,202
176,0,02224,Greg Twiggs,.67,190,283
178,0,07781,Ty Armstrong,.66,155,235
179,0,01133,Billy Ray Brown,.61,156,256
