RANK,MOVEMENT,PLAYER_ID,PLAYER,%
1,0,01690,Bruce Lietzke,31.78
2,0,01810,Phil Mickelson,30.00
3,0,01320,Bob Estes,25.26
4,0,01457,Jay Haas,24.69
5,0,06527,Steve Stricker,24.60
6,0,01553,John Huston,24.53
7,0,01072,Chip Beck,24.37
8,0,02010,Loren Roberts,24.07
9,0,01161,Mark Calcavecchia,23.72
10,0,07101,Dave Stockton Jr.,23.59
11,0,06567,Vijay Singh,23.56
12,0,01887,Mark O'Meara,23.53
12,0,01996,Mike Reid,23.53
14,0,01677,Tom Lehman,23.46
15,0,01928,Corey Pavin,23.38
16,0,02321,Fuzzy Zoeller,23.21
17,0,01724,Jeff Maggert,23.14
18,0,01876,Greg Norman,22.95
19,0,01971,Dillard Pruitt,22.78
20,0,01418,Bill Glasson,22.67
21,0,01156,Curt Byrum,22.42
22,0,01132,Mark Brooks,22.41
23,0,02267,D.A. Weibring,22.40
24,0,02170,Hal Sutton,22.31
25,0,06657,Steve Rintoul,22.22
26,0,01927,Dennis Paulson,22.13
27,0,01527,Scott Hoch,22.03
28,0,01755,Dick Mast,21.96
29,0,06791,Mark Wurtz,21.94
30,0,02218,Ted Tryba,21.92
31,0,01968,Nick Price,21.83
31,0,02167,Mike Sullivan,21.83
33,0,08931,Glen Day,21.71
34,0,01098,Jay Don Blake,21.68
35,0,01682,Wayne Levi,21.59
36,0,01201,Lennie Clements,21.58
37,0,02159,Curtis Strange,21.53
38,0,06575,Dudley Hart,21.46
39,0,06577,John Wilson,21.27
40,0,02206,David Toms,21.23
41,0,01331,Rick Fehr,21.18
42,0,01569,Peter Jacobsen,21.12
42,0,01926,Steve Pate,21.12
44,0,01143,Brad Bryant,21.11
45,0,06617,Brian Henninger,21.05
46,0,06214,Guy Boros,21.03
47,0,06643,Paul Goydos,20.96
48,0,01468,Gary Hallberg,20.94
48,0,06140,Sean Murphy,20.94
48,0,01975,Tom Purtzer,20.94
51,0,01549,Mike Hulbert,20.85
52,0,02256,Tom Watson,20.71
53,0,01510,Nolan Henke,20.70
54,0,01200,Keith Clearwater,20.62
55,0,02033,Dave Rummells,20.55
56,0,01771,Blaine McCallister,20.30
57,0,01435,Wayne Grady,20.22
57,0,01706,Davis Love III,20.22
57,0,02133,Craig Stadler,20.22
60,0,01116,Michael Bradley,20.18
61,0,02131,Mike Springer,20.16
62,0,01559,Hale Irwin,19.90
63,0,01633,Tom Kite,19.89
64,0,01235,Ben Crenshaw,19.72
65,0,01607,Brian Kamm,19.65
65,0,01905,Joe Ozaki,19.65
67,0,01475,Donnie Hammond,19.57
67,0,01945,Kenny Perry,19.57
69,0,06251,Chris DiMarco,19.56
70,0,01408,Kelly Gibson,19.50
70,0,08375,Paul Stankowski,19.50
72,0,01385,Jim Gallagher Jr.,19.47
72,0,01707,Steve Lowery,19.47
74,0,01701,Bob Lohr,19.32
75,0,01837,Gil Morgan,19.31
76,0,02099,Scott Simpson,19.27
76,0,02225,Howard Twitty,19.27
78,0,02095,Larry Silveira,19.03
79,0,10809,Jim Furyk,18.97
80,0,01374,Robin Freeman,18.94
81,0,06315,Pete Jordan,18.90
82,0,02104,Jeff Sluman,18.87
83,0,12661,Todd Barranger,18.80
83,0,01261,Jay Delsing,18.80
85,0,02049,Gene Sauers,18.72
85,0,02190,Doug Tewell,18.72
87,0,01864,Larry Nelson,18.71
88,0,01096,Phil Blackmar,18.60
89,0,01378,David Frost,18.59
90,0,02241,Bobby Wadkins,18.52
91,0,06012,Greg Kraft,18.46
92,0,01629,Eddie Kirby,18.45
93,0,01414,Bob Gilder,18.38
94,0,02101,Joey Sindelar,18.34
95,0,01550,Ed Humenik,18.33
96,0,02246,Duffy Waldorf,18.30
97,0,06090,Jim McGovern,18.28
98,0,02146,Payne Stewart,18.22
99,0,01129,Bill Britton,18.18
99,0,06128,Steve Lamontagne,18.18
99,0,02223,Bob Tway,18.18
102,0,06332,Neal Lancaster,18.11
103,0,06088,Steve Gotsche,18.08
104,0,01203,Russ Cochran,18.07
105,0,01823,Larry Mize,17.91
106,0,01060,Dave Barr,17.90
107,0,02294,Willie Wood,17.84
108,0,01824,Yoshinori Mizumaki,17.83
109,0,01938,David Peoples,17.81
110,0,06034,Marco Dawson,17.80
111,0,01329,Brad Faxon,17.79
