RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3 PUTTS,TOTAL ROUNDS
1,0,29476,Kyle Reifers,.87,62,71
2,0,22295,Darron Stiles,.86,56,65
2,0,24457,Jaco Van Zyl,.86,44,51
4,0,23322,Brett Wetterich,.85,74,87
5,0,10885,Robert Allenby,.84,75,89
6,0,27141,J.B. Holmes,.83,59,71
7,0,20105,Jeff Gove,.81,83,103
7,0,20691,Greg Owen,.81,66,81
9,0,24140,Sean O'Hair,.80,78,98
10,0,06621,Joe Durant,.79,69,87
11,0,01024,Billy Andrade,.78,69,88
11,0,24912,Will MacKenzie,.78,78,100
11,0,02036,Jim Rutledge,.78,46,59
11,0,02214,Kirk Triplett,.78,60,77
11,0,23349,Charles Warren,.78,79,101
16,0,20574,Mathew Goggin,.77,75,97
16,0,27933,John Merrick,.77,71,92
18,0,07223,Brian Bateman,.76,42,55
18,0,23614,Rich Beem,.76,68,89
18,0,25686,Jason Dufner,.76,76,100
18,0,01707,Steve Lowery,.76,56,74
22,0,07867,Woody Austin,.74,70,95
22,0,12195,Tom Johnson,.74,55,74
22,0,27095,Nick Watney,.74,64,87
25,0,19824,Craig Barlow,.73,38,52
25,0,08123,Jeff Brehaut,.73,43,59
25,0,12510,Chad Campbell,.73,66,90
25,0,01249,John Daly,.73,43,59
25,0,06515,Shaun Micheel,.73,64,88
25,0,23788,D.J. Trahan,.73,72,99
25,0,25804,Bubba Watson,.73,58,80
32,0,11123,Chris Couch,.72,55,76
32,0,07457,Steve Flesch,.72,72,100
34,0,22892,Jason Gore,.71,61,86
34,0,01706,Davis Love III,.71,46,65
34,0,20645,John Senden,.71,69,97
34,0,25892,Steve Wheatcroft,.71,52,73
38,0,20498,Briny Baird,.70,81,115
38,0,21805,Harrison Frazar,.70,62,88
40,0,24290,D.J. Brigman,.69,46,67
40,0,28158,Steve Marino,.69,73,106
40,0,26679,Kevin Stadler,.69,66,95
43,0,25273,Andrew Buckle,.68,52,77
43,0,08075,Jerry Kelly,.68,69,101
43,0,22405,Justin Rose,.68,40,59
46,0,21646,David Branshaw,.67,56,83
46,0,10733,Kent Jones,.67,65,97
46,0,24138,Ian Poulter,.67,40,60
46,0,21660,Jason Schultz,.67,42,63
46,0,02104,Jeff Sluman,.67,40,60
46,0,26289,Boo Weekley,.67,68,101
52,0,01157,Tom Byrum,.66,33,50
52,0,01381,Fred Funk,.66,43,65
52,0,22378,Trevor Immelman,.66,45,68
52,0,27060,John Mallinger,.66,63,96
52,0,21470,Daisuke Maruyama,.66,57,86
52,0,27120,Troy Matteson,.66,57,87
58,0,24507,Jason Bohn,.65,37,57
58,0,01161,Mark Calcavecchia,.65,60,93
58,0,24358,Robert Garrigus,.65,62,95
58,0,11032,Frank Lickliter II,.65,62,95
58,0,26596,Ryan Moore,.65,60,92
58,0,01945,Kenny Perry,.65,54,83
58,0,28486,Michael Putnam,.65,62,96
65,0,20098,Stuart Appleby,.64,47,73
65,0,19972,José Coceres,.64,32,50
67,0,24980,Scott Gutschewski,.63,42,67
67,0,01766,Billy Mayfair,.63,62,98
67,0,22046,Geoff Ogilvy,.63,49,78
67,0,22913,John Rollins,.63,64,101
67,0,02101,Joey Sindelar,.63,47,75
72,0,24924,Bill Haas,.62,58,93
72,0,02246,Duffy Waldorf,.62,43,69
74,0,12652,Cameron Beckman,.61,59,96
74,0,06643,Paul Goydos,.61,36,59
74,0,20378,Mathias Grönberg,.61,58,95
74,0,23353,J.J. Henry,.61,52,85
74,0,01677,Tom Lehman,.61,38,62
74,0,20634,Peter Lonard,.61,52,85
74,0,01941,Tom Pernice Jr.,.61,63,104
74,0,21959,Ted Purdy,.61,62,102
74,0,21878,Mark Wilson,.61,53,87
83,0,23048,Eric Axley,.60,64,107
83,0,08375,Paul Stankowski,.60,31,52
83,0,27770,Camilo Villegas,.60,49,82
86,0,21633,Steve Allan,.59,37,63
86,0,26360,Bubba Dickerson,.59,30,51
86,0,06522,Ernie Els,.59,34,58
86,0,29718,Anthony Kim,.59,55,93
86,0,01948,Tim Petrovic,.59,63,106
86,0,27963,Chris Stroud,.59,39,66
86,0,10423,Mike Weir,.59,48,81
93,0,01142,Bart Bryant,.58,50,86
93,0,20472,Alex Cejka,.58,46,80
93,0,22621,Ben Curtis,.58,46,80
93,0,20766,Padraig Harrington,.58,36,62
93,0,21961,Charles Howell III,.58,50,86
93,0,10860,Justin Leonard,.58,55,95
93,0,01797,Rocco Mediate,.58,42,72
93,0,23320,Ryan Palmer,.58,53,91
93,0,20572,Rod Pampling,.58,52,90
102,0,23638,Brendon de Jonge,.57,43,76
102,0,25900,Lucas Glover,.57,55,97
102,0,27702,Matt Hendrix,.57,36,63
102,0,12782,Tim Herron,.57,56,98
102,0,01724,Jeff Maggert,.57,45,79
102,0,24781,Hunter Mahan,.57,52,91
102,0,24449,Parker McLachlin,.57,47,83
102,0,01928,Corey Pavin,.57,46,81
110,0,07363,Craig Bowden,.56,44,78
110,0,01320,Bob Estes,.56,49,88
110,0,21806,Paul Gow,.56,39,70
110,0,26881,Jarrod Lyle,.56,43,77
110,0,07749,Brett Quigley,.56,44,78
110,0,20127,Chris Riley,.56,33,59
110,0,24502,Adam Scott,.56,38,68
117,0,23983,Luke Donald,.55,37,67
117,0,28475,Jeff Overton,.55,33,60
117,0,25345,Carl Pettersson,.55,60,110
117,0,10213,Dicky Pride,.55,39,71
117,0,23325,Vaughn Taylor,.55,50,91
122,0,23613,Rich Barcelo,.54,43,80
122,0,21753,Brian Davis,.54,55,101
122,0,24361,Pat Perez,.54,45,84
125,0,06034,Marco Dawson,.53,39,73
125,0,01473,Todd Hamilton,.53,40,76
125,0,08537,J.P. Hayes,.53,47,89
125,0,12716,Charley Hoffman,.53,51,97
