RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF ROUNDS
1,0,02246,Duffy Waldorf,18
2,0,01736,Roger Maltbie,12
2,0,01920,Craig Parry,12
2,0,02245,Grant Waite,12
5,0,07235,John Morse,11
6,0,01725,John Mahaffey,10
6,0,06090,Jim McGovern,10
8,0,08931,Glen Day,9
9,0,10809,Jim Furyk,8
9,0,06641,Jeff Leonard,8
9,0,01905,Joe Ozaki,8
9,0,10215,Charlie Rymer,8
13,0,01014,Fulton Allem,7
13,0,01116,Michael Bradley,7
15,0,01418,Bill Glasson,6
15,0,08375,Paul Stankowski,6
17,0,01723,Andrew Magee,5
17,0,07001,J.B. Sneve,5
19,0,20370,Steven Bottomley,4
19,0,20400,Michael Campbell,4
19,0,19958,Miguel Angel Jiménez,4
19,0,01783,Mark McCumber,4
19,0,08635,Colin Montgomerie,4
19,0,12660,Jesper Parnevik,4
19,0,12702,Costantino Rocca,4
19,0,02207,Sam Torrance,4
19,0,20393,Philip Walton,4
28,0,01068,Andy Bean,3
28,0,01129,Bill Britton,3
28,0,01529,Mike Holland,3
28,0,08075,Jerry Kelly,3
28,0,08553,Lee Porter,3
28,0,01984,Sam Randolph,3
28,0,01986,Joey Rassett,3
28,0,07707,Mike Small,3
28,0,02279,Mark Wiebe,3
37,0,01060,Dave Barr,2
37,0,20124,Alan Bratton,2
37,0,20286,Rusty Brown,2
37,0,01200,Keith Clearwater,2
37,0,01388,Robert Gamez,2
37,0,08725,Tom Gillis,2
37,0,01425,Ernie Gonzalez,2
37,0,20358,Tico Hoffman,2
37,0,01533,P.H. Horgan III,2
37,0,01572,Mark James,2
37,0,11436,Rick Karbowski,2
37,0,20218,Shingo Katayama,2
37,0,19965,Peter Mitchell,2
37,0,02195,Leonard Thompson,2
