RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK
1,0,01143,Brad Bryant,9
1,0,01201,Lennie Clements,9
1,0,02214,Kirk Triplett,9
1,0,02239,Scott Verplank,9
5,0,01203,Russ Cochran,8
5,0,01381,Fred Funk,8
5,0,10809,Jim Furyk,8
8,0,01219,John Cook,7
8,0,01306,David Edwards,7
8,0,06522,Ernie Els,7
8,0,01320,Bob Estes,7
8,0,01569,Peter Jacobsen,7
8,0,02133,Craig Stadler,7
8,0,07101,Dave Stockton Jr.,7
8,0,02245,Grant Waite,7
16,0,01093,Ronnie Black,6
16,0,01098,Jay Don Blake,6
16,0,01142,Bart Bryant,6
16,0,01261,Jay Delsing,6
16,0,09011,David Duval,6
16,0,01444,Ken Green,6
16,0,01475,Donnie Hammond,6
16,0,08337,Mike Heinen,6
16,0,01577,Lee Janzen,6
16,0,01619,Skip Kendall,6
16,0,01766,Billy Mayfair,6
16,0,02008,Lee Rinker,6
16,0,02099,Scott Simpson,6
16,0,02104,Jeff Sluman,6
30,0,01035,Tommy Armour III,5
30,0,01132,Mark Brooks,5
30,0,06124,Patrick Burke,5
30,0,01161,Mark Calcavecchia,5
30,0,01185,Brandel Chamblee,5
30,0,06034,Marco Dawson,5
30,0,01313,Steve Elkington,5
30,0,01334,Keith Fergus,5
30,0,01385,Jim Gallagher Jr.,5
30,0,06643,Paul Goydos,5
30,0,01457,Jay Haas,5
30,0,01549,Mike Hulbert,5
30,0,06315,Pete Jordan,5
30,0,01677,Tom Lehman,5
30,0,10860,Justin Leonard,5
30,0,01706,Davis Love III,5
30,0,01736,Roger Maltbie,5
30,0,01823,Larry Mize,5
30,0,01837,Gil Morgan,5
30,0,01876,Greg Norman,5
30,0,01943,Chris Perry,5
30,0,01975,Tom Purtzer,5
30,0,06657,Steve Rintoul,5
30,0,02010,Loren Roberts,5
30,0,02111,Mike Smith,5
30,0,02170,Hal Sutton,5
30,0,02267,D.A. Weibring,5
57,0,20051,Joe Acosta Jr.,4
57,0,07867,Woody Austin,4
57,0,01042,Paul Azinger,4
57,0,01072,Chip Beck,4
