RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE
1,0,02214,Kirk Triplett,17
2,0,02099,Scott Simpson,15
3,0,10860,Justin Leonard,13
3,0,01971,Dillard Pruitt,13
5,0,01143,Brad Bryant,12
5,0,01306,David Edwards,12
5,0,02245,Grant Waite,12
5,0,02246,Duffy Waldorf,12
9,0,02008,Lee Rinker,11
10,0,01142,Bart Bryant,10
10,0,01201,Lennie Clements,10
10,0,01203,Russ Cochran,10
10,0,01549,Mike Hulbert,10
10,0,01553,John Huston,10
10,0,01599,Steve Jones,10
10,0,01723,Andrew Magee,10
10,0,01968,Nick Price,10
10,0,02104,Jeff Sluman,10
10,0,02111,Mike Smith,10
20,0,01006,John Adams,9
20,0,01035,Tommy Armour III,9
20,0,06124,Patrick Burke,9
20,0,01219,John Cook,9
20,0,08931,Glen Day,9
20,0,06522,Ernie Els,9
20,0,06575,Dudley Hart,9
20,0,01677,Tom Lehman,9
20,0,01706,Davis Love III,9
20,0,01837,Gil Morgan,9
20,0,02239,Scott Verplank,9
31,0,01060,Dave Barr,8
31,0,01096,Phil Blackmar,8
31,0,06034,Marco Dawson,8
31,0,01353,Bruce Fleisher,8
31,0,01381,Fred Funk,8
31,0,10809,Jim Furyk,8
31,0,01385,Jim Gallagher Jr.,8
31,0,01418,Bill Glasson,8
31,0,01607,Brian Kamm,8
31,0,06012,Greg Kraft,8
31,0,01864,Larry Nelson,8
31,0,01890,Brett Ogle,8
31,0,01905,Joe Ozaki,8
31,0,01945,Kenny Perry,8
31,0,02010,Loren Roberts,8
31,0,02146,Payne Stewart,8
31,0,06613,Tommy Tolles,8
31,0,02223,Bob Tway,8
31,0,02321,Fuzzy Zoeller,8
50,0,01040,Emlyn Aubrey,7
50,0,01093,Ronnie Black,7
50,0,01098,Jay Don Blake,7
50,0,01127,Danny Briggs,7
50,0,01132,Mark Brooks,7
50,0,01157,Tom Byrum,7
50,0,01161,Mark Calcavecchia,7
50,0,01185,Brandel Chamblee,7
50,0,01266,Clark Dennis,7
50,0,09011,David Duval,7
50,0,01320,Bob Estes,7
50,0,01326,Nick Faldo,7
50,0,01334,Keith Fergus,7
50,0,01361,Dan Forsman,7
50,0,01388,Robert Gamez,7
50,0,01444,Ken Green,7
50,0,01457,Jay Haas,7
50,0,01550,Ed Humenik,7
50,0,01569,Peter Jacobsen,7
50,0,01619,Skip Kendall,7
50,0,01701,Bob Lohr,7
50,0,01766,Billy Mayfair,7
50,0,10585,Scott McCarron,7
50,0,06090,Jim McGovern,7
50,0,01810,Phil Mickelson,7
50,0,01823,Larry Mize,7
50,0,01891,David Ogrin,7
50,0,01928,Corey Pavin,7
50,0,01975,Tom Purtzer,7
50,0,01996,Mike Reid,7
50,0,06567,Vijay Singh,7
50,0,02133,Craig Stadler,7
50,0,07101,Dave Stockton Jr.,7
50,0,02170,Hal Sutton,7
50,0,02190,Doug Tewell,7
50,0,06791,Mark Wurtz,7
86,0,20051,Joe Acosta Jr.,6
86,0,07867,Woody Austin,6
86,0,01042,Paul Azinger,6
86,0,01116,Michael Bradley,6
86,0,01156,Curt Byrum,6
86,0,01226,Fred Couples,6
86,0,01261,Jay Delsing,6
86,0,01331,Rick Fehr,6
86,0,01346,Ed Fiori,6
86,0,01355,Raymond Floyd,6
86,0,01378,David Frost,6
86,0,01408,Kelly Gibson,6
86,0,01414,Bob Gilder,6
86,0,06088,Steve Gotsche,6
86,0,06044,Scott Gump,6
86,0,01475,Donnie Hammond,6
86,0,08537,J.P. Hayes,6
86,0,08337,Mike Heinen,6
86,0,01510,Nolan Henke,6
86,0,06617,Brian Henninger,6
86,0,01527,Scott Hoch,6
86,0,01577,Lee Janzen,6
86,0,06315,Pete Jordan,6
86,0,06641,Jeff Leonard,6
86,0,01707,Steve Lowery,6
86,0,01736,Roger Maltbie,6
86,0,01783,Mark McCumber,6
86,0,01887,Mark O'Meara,6
86,0,01927,Dennis Paulson,6
86,0,01943,Chris Perry,6
86,0,01992,Don Reese,6
86,0,06409,Brad Sherfy,6
86,0,02101,Joey Sindelar,6
86,0,02159,Curtis Strange,6
86,0,06527,Steve Stricker,6
86,0,02226,Tray Tyner,6
86,0,02241,Bobby Wadkins,6
123,0,01072,Chip Beck,5
123,0,06214,Guy Boros,5
123,0,06809,Bob Burns,5
123,0,20229,Stewart Cink,5
123,0,01235,Ben Crenshaw,5
123,0,01288,Ed Dougherty,5
123,0,01307,Joel Edwards,5
123,0,01313,Steve Elkington,5
123,0,01329,Brad Faxon,5
123,0,01374,Robin Freeman,5
123,0,06643,Paul Goydos,5
123,0,01458,Jerry Haas,5
123,0,01610,Yoshinori Kaneko,5
123,0,20094,Jonathan Kaye,5
123,0,01633,Tom Kite,5
123,0,06332,Neal Lancaster,5
123,0,01685,J.L. Lewis,5
123,0,01690,Bruce Lietzke,5
123,0,01725,John Mahaffey,5
123,0,01771,Blaine McCallister,5
123,0,01824,Yoshinori Mizumaki,5
123,0,08635,Colin Montgomerie,5
123,0,07235,John Morse,5
123,0,01876,Greg Norman,5
123,0,01920,Craig Parry,5
123,0,01958,Dan Pohl,5
123,0,06386,Bill Porter,5
123,0,06657,Steve Rintoul,5
123,0,10215,Charlie Rymer,5
123,0,02064,John Schroeder,5
123,0,02094,Tony Sills,5
123,0,02135,Mike Standly,5
123,0,08375,Paul Stankowski,5
123,0,02218,Ted Tryba,5
123,0,02224,Greg Twiggs,5
123,0,02225,Howard Twitty,5
123,0,08563,Bruce Vaughan,5
123,0,02267,D.A. Weibring,5
161,0,06197,Michael Allen,4
161,0,10885,Robert Allenby,4
