RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,47591,Eric Cole,247,865,28.6
2,0,50188,S.H. Kim,211,761,27.7
3,0,36799,Stephan Jaeger,203,742,27.4
4,0,55789,Taylor Montgomery,201,715,28.1
5,0,40115,Adam Svensson,198,737,26.9
6,0,33948,Byeong Hun An,193,686,28.1
7,0,51766,Wyndham Clark,192,663,29.0
7,0,36801,Mark Hubbard,192,633,30.3
7,0,37455,Si Woo Kim,192,651,29.5
10,0,50493,Justin Suh,191,693,27.6
11,0,30927,Brendon Todd,190,670,28.4
12,0,37275,Sam Ryder,189,672,28.1
13,0,47347,Adam Schenk,186,677,27.5
14,0,31646,Emiliano Grillo,182,617,29.5
15,0,47983,Chad Ramey,181,659,27.5
16,0,35461,Beau Hossler,177,651,27.2
16,0,47993,Denny McCarthy,177,685,25.8
16,0,58168,Davis Thompson,177,586,30.2
19,0,35532,Tom Hoge,175,639,27.4
19,0,35449,Adam Long,175,647,27.0
21,0,54628,Lee Hodges,172,632,27.2
22,0,34256,Andrew Putnam,171,617,27.7
23,0,39977,Max Homa,170,605,28.1
23,0,39324,J.J. Spaun,170,581,29.3
23,0,51634,Sahith Theegala,170,661,25.7
26,0,54591,Ben Griffin,169,667,25.3
27,0,32757,Patton Kizzire,168,602,27.9
27,0,49947,Taylor Moore,168,593,28.3
29,0,50095,Austin Smotherman,166,587,28.3
30,0,46340,Alex Smalley,165,639,25.8
31,0,52374,Brandon Wu,164,595,27.6
32,0,39971,Sungjae Im,162,626,25.9
32,0,23108,Matt Kuchar,162,564,28.7
32,0,40162,Justin Lower,162,597,27.1
35,0,54421,Garrick Higgo,160,648,24.7
35,0,40250,Taylor Pendrith,160,516,31.0
37,0,47988,Nick Hardy,159,597,26.6
37,0,48119,Ben Taylor,159,606,26.2
39,0,34099,Harris English,158,607,26.0
39,0,30926,Chris Kirk,158,555,28.5
41,0,27644,Brian Harman,157,591,26.6
41,0,49771,J.T. Poston,157,641,24.5
43,0,57975,Harry Hall,156,573,27.2
43,0,35879,Kelly Kraft,156,541,28.8
45,0,33399,Adam Hadwin,155,591,26.2
45,0,36871,Matt NeSmith,155,560,27.7
