RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,34466,Peter Malnati,49.26%,133,270
2,0,25493,Nick Taylor,48.83%,167,342
3,0,55789,Taylor Montgomery,47.35%,179,378
4,0,35617,Martin Trainer,47.22%,85,180
5,0,46970,Jon Rahm,46.73%,143,306
6,0,33597,Harry Higgs,46.58%,109,234
7,0,46442,Maverick McNealy,45.83%,99,216
8,0,32139,Danny Willett,45.73%,107,234
9,0,36699,Patrick Rodgers,45.56%,164,360
10,0,27644,Brian Harman,45.00%,162,360
11,0,50188,S.H. Kim,44.44%,176,396
11,0,48117,Kurt Kitayama,44.44%,104,234
11,0,51491,Brandon Matthews,44.44%,56,126
11,0,48081,Xander Schauffele,44.44%,160,360
15,0,35449,Adam Long,44.17%,159,360
16,0,28089,Jason Day,44.12%,135,306
16,0,30911,Tommy Fleetwood,44.12%,135,306
18,0,22405,Justin Rose,44.05%,111,252
19,0,29420,Billy Horschel,43.94%,87,198
20,0,54591,Ben Griffin,43.78%,197,450
21,0,22371,Aaron Baddeley,43.75%,126,288
22,0,34363,Tyrrell Hatton,43.57%,149,342
23,0,49298,Kramer Hickok,43.46%,133,306
24,0,36801,Mark Hubbard,43.43%,172,396
25,0,47993,Denny McCarthy,43.18%,171,396
26,0,40098,Matt Fitzpatrick,43.06%,124,288
26,0,23108,Matt Kuchar,43.06%,155,360
28,0,47591,Eric Cole,43.00%,209,486
29,0,35450,Patrick Cantlay,42.81%,131,306
30,0,26596,Ryan Moore,42.74%,100,234
31,0,35506,Mackenzie Hughes,42.71%,123,288
32,0,32839,Hideki Matsuyama,42.69%,146,342
33,0,46435,Austin Cook,42.59%,92,216
33,0,25818,Scott Piercy,42.59%,138,324
33,0,27095,Nick Watney,42.59%,69,162
36,0,39971,Sungjae Im,42.51%,176,414
37,0,34409,David Lingmerth,42.46%,107,252
38,0,51766,Wyndham Clark,42.36%,183,432
38,0,51634,Sahith Theegala,42.36%,183,432
40,0,32816,Satoshi Kodaira,42.31%,99,234
41,0,33653,Thomas Detry,42.17%,167,396
42,0,25632,Jimmy Walker,42.06%,106,252
43,0,30927,Brendon Todd,42.03%,174,414
44,0,30926,Chris Kirk,41.98%,136,324
45,0,55182,Tom Kim,41.94%,151,360
46,0,37455,Si Woo Kim,41.92%,166,396
47,0,29725,Tony Finau,41.81%,143,342
48,0,49947,Taylor Moore,41.80%,158,378
49,0,40115,Adam Svensson,41.77%,203,486
50,0,29535,Brice Garnett,41.67%,135,324
50,0,32757,Patton Kizzire,41.67%,135,324
50,0,49766,Hank Lebioda,41.67%,60,144
50,0,27349,Alex Noren,41.67%,135,324
50,0,39335,Kevin Roy,41.67%,75,180
55,0,33948,Byeong Hun An,41.55%,172,414
56,0,37275,Sam Ryder,41.41%,164,396
57,0,39546,Keith Mitchell,41.39%,149,360
58,0,35532,Tom Hoge,41.27%,156,378
59,0,39058,Lucas Herbert,41.20%,89,216
60,0,31202,William McGirt,41.11%,74,180
60,0,34256,Andrew Putnam,41.11%,185,450
60,0,47128,Richy Werenski,41.11%,111,270
