RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,01473,Todd Hamilton,27.00,243,9
2,0,22378,Trevor Immelman,27.53,523,19
3,0,01928,Corey Pavin,27.62,359,13
4,0,02214,Kirk Triplett,27.75,333,12
5,0,07457,Steve Flesch,27.88,697,25
5,0,21949,Joe Ogilvie,27.88,474,17
7,0,20099,Doug Barron,27.90,279,10
7,0,10565,Ian Leggatt,27.90,279,10
9,0,20121,Todd Fischer,28.00,476,17
9,0,26420,Richard Johnson,28.00,504,18
11,0,01724,Jeff Maggert,28.07,393,14
12,0,23614,Rich Beem,28.13,422,15
13,0,01249,John Daly,28.14,197,7
14,0,06012,Greg Kraft,28.15,366,13
14,0,20572,Rod Pampling,28.15,563,20
16,0,08075,Jerry Kelly,28.16,535,19
17,0,07867,Woody Austin,28.18,620,22
18,0,20127,Chris Riley,28.19,451,16
19,0,20229,Stewart Cink,28.20,564,20
20,0,10505,Shane Bertsch,28.21,536,19
20,0,24925,Jonathan Byrd,28.21,395,14
20,0,02239,Scott Verplank,28.21,536,19
23,0,24361,Pat Perez,28.22,254,9
24,0,20631,David McKenzie,28.23,367,13
25,0,06034,Marco Dawson,28.35,482,17
25,0,01388,Robert Gamez,28.35,482,17
27,0,20157,Retief Goosen,28.36,397,14
28,0,24924,Bill Haas,28.37,539,19
29,0,20850,Daniel Chopra,28.38,596,21
29,0,06522,Ernie Els,28.38,454,16
29,0,25935,John Engler Jr.,28.38,227,8
29,0,20548,Hidemichi Tanaka,28.38,227,8
33,0,20098,Stuart Appleby,28.39,511,18
33,0,12660,Jesper Parnevik,28.39,511,18
35,0,21731,Freddie Jacobson,28.40,284,10
35,0,06527,Steve Stricker,28.40,426,15
37,0,23048,Eric Axley,28.41,483,17
37,0,01810,Phil Mickelson,28.41,483,17
39,0,01685,J.L. Lewis,28.42,341,12
40,0,01035,Tommy Armour III,28.45,313,11
41,0,10860,Justin Leonard,28.47,427,15
41,0,25345,Carl Pettersson,28.47,541,19
43,0,01132,Mark Brooks,28.50,285,10
43,0,01577,Lee Janzen,28.50,342,12
43,0,23325,Vaughn Taylor,28.50,513,18
46,0,21878,Mark Wilson,28.53,428,15
47,0,11123,Chris Couch,28.55,314,11
48,0,23621,Rory Sabbatini,28.56,514,18
49,0,01941,Tom Pernice Jr.,28.60,572,20
49,0,12755,Vance Veazey,28.60,286,10
51,0,24507,Jason Bohn,28.61,658,23
52,0,10809,Jim Furyk,28.62,601,21
53,0,24980,Scott Gutschewski,28.63,229,8
53,0,06567,Vijay Singh,28.63,687,24
55,0,28475,Jeff Overton,28.65,573,20
56,0,25936,Alex Aragon,28.67,172,6
57,0,10423,Mike Weir,28.68,545,19
58,0,22946,Henrik Bjornstad,28.72,517,18
58,0,23135,Tim Clark,28.72,517,18
58,0,12680,Shigeki Maruyama,28.72,517,18
61,0,01042,Paul Azinger,28.75,460,16
62,0,22548,Patrick Sheehan,28.76,489,17
63,0,07223,Brian Bateman,28.78,259,9
63,0,21805,Harrison Frazar,28.78,518,18
63,0,08537,J.P. Hayes,28.78,259,9
66,0,27770,Camilo Villegas,28.79,547,19
66,0,23349,Charles Warren,28.79,547,19
68,0,19824,Craig Barlow,28.80,432,15
69,0,01320,Bob Estes,28.82,490,17
70,0,23718,Nathan Green,28.83,663,23
70,0,27120,Troy Matteson,28.83,519,18
70,0,24138,Ian Poulter,28.83,346,12
73,0,24781,Hunter Mahan,28.86,606,21
74,0,07013,Wes Short Jr.,28.87,433,15
74,0,23788,D.J. Trahan,28.87,433,15
76,0,10885,Robert Allenby,28.89,520,18
76,0,26360,Bubba Dickerson,28.89,520,18
78,0,23320,Ryan Palmer,28.90,578,20
79,0,12602,Dean Wilson,28.91,636,22
80,0,01329,Brad Faxon,28.92,376,13
81,0,19881,Robert Damron,28.93,434,15
81,0,23983,Luke Donald,28.93,434,15
81,0,01599,Steve Jones,28.93,434,15
84,0,23541,Ben Crane,28.94,492,17
84,0,20094,Jonathan Kaye,28.94,492,17
86,0,19846,Brian Gay,28.95,637,22
86,0,21350,Ryuji Imada,28.95,608,21
88,0,21407,Arjun Atwal,29.00,464,16
88,0,20593,Greg Chalmers,29.00,203,7
88,0,23673,Michael Connell,29.00,116,4
88,0,06251,Chris DiMarco,29.00,435,15
88,0,12823,Carlos Franco,29.00,406,14
88,0,24140,Sean O'Hair,29.00,609,21
88,0,23497,Tag Ridings,29.00,522,18
88,0,21660,Jason Schultz,29.00,319,11
88,0,11011,Mike Sposa,29.00,290,10
88,0,02206,David Toms,29.00,435,15
88,0,27095,Nick Watney,29.00,551,19
99,0,24357,K.J. Choi,29.05,610,21
99,0,12716,Charley Hoffman,29.05,610,21
101,0,21470,Daisuke Maruyama,29.06,465,16
102,0,22371,Aaron Baddeley,29.07,407,14
103,0,26596,Ryan Moore,29.08,349,12
104,0,01706,Davis Love III,29.12,495,17
104,0,22293,Heath Slocum,29.12,495,17
106,0,01761,Len Mattiace,29.13,233,8
106,0,01887,Mark O'Meara,29.13,233,8
106,0,24502,Adam Scott,29.13,466,16
106,0,25804,Bubba Watson,29.13,437,15
