RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,08793,Tiger Woods,$120999166
2,0,01810,Phil Mickelson,$96685635
3,0,28237,Rory McIlroy,$90989348
4,0,30925,Dustin Johnson,$75557026
5,0,46046,Scottie Scheffler,$71793586
6,0,10809,Jim Furyk,$71507269
7,0,06567,Vijay Singh,$71281216
8,0,24502,Adam Scott,$67956165
9,0,22405,Justin Rose,$64878042
10,0,34046,Jordan Spieth,$62741970
11,0,28089,Jason Day,$61131363
12,0,23108,Matt Kuchar,$60228357
13,0,33448,Justin Thomas,$59705364
14,0,48081,Xander Schauffele,$57295643
15,0,32839,Hideki Matsuyama,$55422165
16,0,21209,Sergio Garcia,$54985969
17,0,46970,Jon Rahm,$52055684
18,0,32102,Rickie Fowler,$50695281
19,0,06522,Ernie Els,$49385600
20,0,24024,Zach Johnson,$49052873
21,0,35450,Patrick Cantlay,$48303326
22,0,25804,Bubba Watson,$48049778
23,0,33141,Keegan Bradley,$47421703
24,0,29221,Webb Simpson,$45753288
25,0,01706,Davis Love III,$44959243
26,0,06527,Steve Stricker,$44936354
27,0,20229,Stewart Cink,$43905340
28,0,36689,Brooks Koepka,$43426092
29,0,29725,Tony Finau,$43085471
30,0,21961,Charles Howell III,$42025458
31,0,02206,David Toms,$41901709
32,0,27649,Brandt Snedeker,$40926686
33,0,29420,Billy Horschel,$40219937
34,0,34360,Patrick Reed,$38590103
35,0,27644,Brian Harman,$38099680
36,0,25396,Kevin Na,$37819638
37,0,23983,Luke Donald,$37686580
38,0,25900,Lucas Glover,$37279652
39,0,25364,Paul Casey,$36620072
40,0,23621,Rory Sabbatini,$36119041
41,0,12716,Charley Hoffman,$35284543
42,0,26851,Marc Leishman,$35216825
43,0,50525,Collin Morikawa,$34859707
44,0,47959,Bryson DeChambeau,$34472287
45,0,26596,Ryan Moore,$34442506
46,0,31323,Gary Woodland,$34339037
47,0,10860,Justin Leonard,$33884793
48,0,23320,Ryan Palmer,$33657182
49,0,24357,K.J. Choi,$32803596
50,0,21528,Henrik Stenson,$32224921
51,0,30926,Chris Kirk,$32154542
52,0,01945,Kenny Perry,$32123130
53,0,34098,Russell Henley,$31993190
54,0,34099,Harris English,$31422313
55,0,46717,Viktor Hovland,$31306505
56,0,20157,Retief Goosen,$31301518
57,0,24924,Bill Haas,$31109748
58,0,24781,Hunter Mahan,$30786458
59,0,22046,Geoff Ogilvy,$30626566
60,0,39971,Sungjae Im,$29899508
61,0,20098,Stuart Appleby,$29828521
62,0,35891,Cameron Smith,$29505309
63,0,27095,Nick Watney,$29391632
64,0,29478,Kevin Kisner,$29285023
65,0,08075,Jerry Kelly,$29111709
66,0,24361,Pat Perez,$28830160
67,0,25686,Jason Dufner,$28307325
68,0,26329,Louis Oosthuizen,$28246259
69,0,24138,Ian Poulter,$28209697
70,0,10423,Mike Weir,$28043420
71,0,47504,Sam Burns,$27929623
72,0,25632,Jimmy Walker,$27710805
73,0,02239,Scott Verplank,$27500225
74,0,10885,Robert Allenby,$27492076
75,0,39977,Max Homa,$27454338
76,0,27214,Kevin Streelman,$27232694
77,0,12510,Chad Campbell,$26817362
78,0,37455,Si Woo Kim,$26713555
79,0,51766,Wyndham Clark,$26580951
80,0,20766,Padraig Harrington,$26323389
81,0,40098,Matt Fitzpatrick,$25965458
82,0,27141,J.B. Holmes,$25846355
83,0,24140,Sean O'Hair,$25383494
84,0,40026,Daniel Berger,$25263297
85,0,30911,Tommy Fleetwood,$24934431
86,0,33399,Adam Hadwin,$24265674
87,0,19846,Brian Gay,$24242019
88,0,01161,Mark Calcavecchia,$24216436
89,0,23135,Tim Clark,$23942321
90,0,22371,Aaron Baddeley,$23904834
91,0,20396,Lee Westwood,$23864250
92,0,25818,Scott Piercy,$23686573
93,0,33204,Shane Lowry,$23225759
94,0,27770,Camilo Villegas,$23019747
95,0,01226,Fred Couples,$22860334
96,0,25345,Carl Pettersson,$22688674
97,0,27936,Martin Laird,$22686466
98,0,34363,Tyrrell Hatton,$22682111
99,0,06251,Chris DiMarco,$22656443
100,0,39997,Corey Conners,$22648554
101,0,31646,Emiliano Grillo,$22442258
102,0,26476,Chez Reavie,$22028831
103,0,23541,Ben Crane,$21751932
104,0,20645,John Senden,$21654648
105,0,01320,Bob Estes,$21628540
106,0,01677,Tom Lehman,$21509830
107,0,23623,Bo Van Pelt,$21402289
108,0,01381,Fred Funk,$21310437
109,0,35532,Tom Hoge,$20979051
110,0,26331,Charl Schwartzel,$20958573
111,0,01968,Nick Price,$20576104
112,0,30944,Jason Kokrak,$20437410
113,0,24925,Jonathan Byrd,$20401627
114,0,01766,Billy Mayfair,$20303642
115,0,29518,Brendan Steele,$20223613
116,0,06004,Stephen Ames,$19718160
117,0,30927,Brendon Todd,$19496749
118,0,12782,Tim Herron,$19382388
119,0,23325,Vaughn Taylor,$19379410
120,0,01724,Jeff Maggert,$19364566
121,0,49771,J.T. Poston,$19274341
122,0,25572,Graeme McDowell,$19099776
123,0,51634,Sahith Theegala,$19084590
124,0,09011,David Duval,$18983931
125,0,47483,Will Zalatoris,$18951408
126,0,33948,Byeong Hun An,$18883345
127,0,30692,Scott Stallings,$18706161
128,0,01527,Scott Hoch,$18530156
129,0,22913,John Rollins,$18446947
130,0,25198,Francesco Molinari,$18426434
131,0,27064,Jhonattan Vegas,$18407757
132,0,07457,Steve Flesch,$18299945
133,0,21731,Freddie Jacobson,$18191698
134,0,35506,Mackenzie Hughes,$18186651
135,0,02104,Jeff Sluman,$18165266
136,0,25493,Nick Taylor,$17832566
137,0,49960,Sepp Straka,$17823037
138,0,01329,Brad Faxon,$17769249
139,0,32366,Kevin Chappell,$17635011
140,0,47993,Denny McCarthy,$17480007
141,0,33122,Russell Knox,$17448861
142,0,26300,Matt Jones,$17330501
143,0,27129,Luke List,$17319653
144,0,33419,Cameron Tringale,$17310004
145,0,30110,Kyle Stanley,$17082222
146,0,23353,J.J. Henry,$16925357
147,0,01797,Rocco Mediate,$16824617
148,0,07867,Woody Austin,$16580132
149,0,27349,Alex Noren,$16164441
150,0,24507,Jason Bohn,$16062113
151,0,01577,Lee Janzen,$16040639
152,0,20572,Rod Pampling,$16039993
153,0,01928,Corey Pavin,$16021370
154,0,57366,Cameron Young,$15970783
155,0,22293,Heath Slocum,$15948701
156,0,02223,Bob Tway,$15785815
157,0,36699,Patrick Rodgers,$15668630
158,0,06595,Kevin Sutherland,$15658171
159,0,34256,Andrew Putnam,$15575943
160,0,01313,Steve Elkington,$15505418
161,0,29926,Danny Lee,$15363106
162,0,21878,Mark Wilson,$15343537
163,0,12660,Jesper Parnevik,$15321627
164,0,02170,Hal Sutton,$15267685
165,0,45157,Cam Davis,$15266422
166,0,45526,Abraham Ancer,$15253879
167,0,45486,Joaquin Niemann,$15225082
168,0,39546,Keith Mitchell,$15215573
169,0,26289,Boo Weekley,$15167517
170,0,02010,Loren Roberts,$15154767
171,0,01707,Steve Lowery,$15128611
172,0,32640,Troy Merritt,$15080048
173,0,24358,Robert Garrigus,$14986941
174,0,01553,John Huston,$14967146
175,0,01941,Tom Pernice Jr.,$14950594
176,0,55182,Tom Kim,$14822724
177,0,20848,Ãngel Cabrera,$14583622
178,0,01876,Greg Norman,$14484458
179,0,01042,Paul Azinger,$14467496
180,0,01457,Jay Haas,$14456502
181,0,01887,Mark O'Meara,$14325371
182,0,06621,Joe Durant,$14181693
183,0,02214,Kirk Triplett,$14096656
184,0,28252,Seamus Power,$14036235
185,0,12680,Shigeki Maruyama,$13809170
186,0,22621,Ben Curtis,$13779910
187,0,32757,Patton Kizzire,$13638595
188,0,21753,Brian Davis,$13382405
189,0,27963,Chris Stroud,$13368857
190,0,34431,Robert Streb,$13296183
191,0,20498,Briny Baird,$13251178
192,0,52955,Ludvig Ãberg,$12978541
193,0,20472,Alex Cejka,$12940761
194,0,06643,Paul Goydos,$12816967
