RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,08793,Tiger Woods,$120999166
2,0,28237,Rory McIlroy,$90989348
3,0,46046,Scottie Scheffler,$71793586
4,0,10809,Jim Furyk,$71507269
5,0,06567,Vijay Singh,$71281216
6,0,24502,Adam Scott,$67956165
7,0,22405,Justin Rose,$64878042
8,0,34046,Jordan Spieth,$62741970
9,0,28089,Jason Day,$61131363
10,0,23108,Matt Kuchar,$60228357
11,0,33448,Justin Thomas,$59705364
12,0,48081,Xander Schauffele,$57295643
13,0,32839,Hideki Matsuyama,$55422165
14,0,32102,Rickie Fowler,$50695281
15,0,06522,Ernie Els,$49385600
16,0,24024,Zach Johnson,$49052873
17,0,35450,Patrick Cantlay,$48303326
18,0,33141,Keegan Bradley,$47421703
19,0,29221,Webb Simpson,$45753288
20,0,01706,Davis Love III,$44959243
21,0,06527,Steve Stricker,$44936354
22,0,20229,Stewart Cink,$43905340
23,0,29725,Tony Finau,$43085471
24,0,02206,David Toms,$41901709
25,0,27649,Brandt Snedeker,$40926686
26,0,29420,Billy Horschel,$40219937
27,0,27644,Brian Harman,$38099680
28,0,23983,Luke Donald,$37686580
29,0,25900,Lucas Glover,$37279652
30,0,23621,Rory Sabbatini,$36119041
31,0,12716,Charley Hoffman,$35284543
32,0,50525,Collin Morikawa,$34859707
33,0,26596,Ryan Moore,$34442506
34,0,31323,Gary Woodland,$34339037
35,0,10860,Justin Leonard,$33884793
36,0,23320,Ryan Palmer,$33657182
37,0,24357,K.J. Choi,$32803596
38,0,30926,Chris Kirk,$32154542
39,0,01945,Kenny Perry,$32123130
40,0,34098,Russell Henley,$31993190
41,0,34099,Harris English,$31422313
42,0,46717,Viktor Hovland,$31306505
43,0,20157,Retief Goosen,$31301518
44,0,24924,Bill Haas,$31109748
45,0,24781,Hunter Mahan,$30786458
46,0,22046,Geoff Ogilvy,$30626566
47,0,39971,Sungjae Im,$29899508
48,0,20098,Stuart Appleby,$29828521
49,0,27095,Nick Watney,$29391632
50,0,29478,Kevin Kisner,$29285023
51,0,08075,Jerry Kelly,$29111709
52,0,25686,Jason Dufner,$28307325
53,0,10423,Mike Weir,$28043420
54,0,47504,Sam Burns,$27929623
55,0,25632,Jimmy Walker,$27710805
56,0,02239,Scott Verplank,$27500225
