RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,01823,Larry Mize,.76,3,396
2,0,02223,Bob Tway,.97,4,414
3,0,01129,Bill Britton,1.11,6,540
3,0,02267,D.A. Weibring,1.11,4,360
5,0,01876,Greg Norman,1.19,3,252
6,0,01761,Len Mattiace,1.33,6,450
7,0,01042,Paul Azinger,1.39,6,432
7,0,02067,Ted Schulz,1.39,7,504
9,0,01837,Gil Morgan,1.45,6,414
10,0,02146,Payne Stewart,1.56,7,450
11,0,01235,Ben Crenshaw,1.59,6,378
12,0,01219,John Cook,1.69,7,414
12,0,02322,Richard Zokol,1.69,7,414
14,0,01677,Tom Lehman,1.71,8,468
15,0,01132,Mark Brooks,1.72,9,522
16,0,02101,Joey Sindelar,1.77,7,396
17,0,02294,Willie Wood,1.85,8,432
18,0,01577,Lee Janzen,2.00,9,450
19,0,01226,Fred Couples,2.05,7,342
20,0,01203,Russ Cochran,2.06,10,486
21,0,01457,Jay Haas,2.11,11,522
22,0,01331,Rick Fehr,2.14,10,468
22,0,01353,Bruce Fleisher,2.14,10,468
22,0,01706,Davis Love III,2.14,10,468
25,0,01849,Bill Murchison,2.16,7,324
26,0,01725,John Mahaffey,2.17,9,414
27,0,01096,Phil Blackmar,2.18,11,504
28,0,01701,Bob Lohr,2.22,10,450
29,0,01014,Fulton Allem,2.26,11,486
30,0,01361,Dan Forsman,2.31,10,432
30,0,02159,Curtis Strange,2.31,10,432
30,0,02241,Bobby Wadkins,2.31,10,432
33,0,01736,Roger Maltbie,2.34,8,342
34,0,01248,Rick Dalpos,2.35,11,468
35,0,01306,David Edwards,2.38,9,378
35,0,02010,Loren Roberts,2.38,12,504
35,0,02099,Scott Simpson,2.38,9,378
38,0,06012,Greg Kraft,2.42,10,414
39,0,01468,Gary Hallberg,2.44,11,450
40,0,01320,Bob Estes,2.47,12,486
40,0,02225,Howard Twitty,2.47,12,486
42,0,01553,John Huston,2.49,13,522
42,0,02135,Mike Standly,2.49,13,522
44,0,10795,Neale Smith,2.50,9,360
45,0,01557,John Inman,2.51,14,558
45,0,02185,Lance Ten Broeck,2.51,14,558
47,0,01418,Bill Glasson,2.53,10,396
47,0,01569,Peter Jacobsen,2.53,10,396
49,0,02303,Robert Wrenn,2.56,12,468
50,0,02090,Tom Sieckmann,2.59,14,540
51,0,01495,Morris Hatalsky,2.61,8,306
52,0,06197,Michael Allen,2.67,13,486
52,0,01157,Tom Byrum,2.67,12,450
52,0,08045,Perry Moss,2.67,13,486
52,0,02104,Jeff Sluman,2.67,13,486
56,0,01707,Steve Lowery,2.69,15,558
57,0,01035,Tommy Armour III,2.78,10,360
57,0,01060,Dave Barr,2.78,14,504
57,0,01068,Andy Bean,2.78,10,360
57,0,01098,Jay Don Blake,2.78,12,432
57,0,01329,Brad Faxon,2.78,12,432
57,0,01346,Ed Fiori,2.78,15,540
57,0,01633,Tom Kite,2.78,10,360
57,0,06128,Steve Lamontagne,2.78,16,576
57,0,06090,Jim McGovern,2.78,16,576
