RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,01648,Billy Kratzert,1.11,3,270
2,0,01968,Nick Price,1.23,4,324
2,0,02104,Jeff Sluman,1.23,6,486
4,0,01559,Hale Irwin,1.39,5,360
5,0,01331,Rick Fehr,1.50,7,468
6,0,01682,Wayne Levi,1.52,6,396
6,0,01823,Larry Mize,1.52,6,396
8,0,01235,Ben Crenshaw,1.59,6,378
9,0,01553,John Huston,1.67,9,540
9,0,02267,D.A. Weibring,1.67,6,360
11,0,01837,Gil Morgan,1.69,7,414
12,0,08553,Lee Porter,1.75,6,342
13,0,01418,Bill Glasson,1.77,7,396
14,0,02010,Loren Roberts,1.79,9,504
15,0,02298,Jim Woodward,1.85,6,324
16,0,01072,Chip Beck,1.92,9,468
17,0,01196,Brian Claar,1.97,11,558
18,0,01876,Greg Norman,1.98,5,252
19,0,01098,Jay Don Blake,2.00,9,450
20,0,01736,Roger Maltbie,2.05,7,342
21,0,02225,Howard Twitty,2.06,10,486
22,0,01197,Bobby Clampett,2.08,6,288
22,0,02322,Richard Zokol,2.08,9,432
24,0,01510,Nolan Henke,2.14,10,468
25,0,02185,Lance Ten Broeck,2.15,12,558
26,0,01810,Phil Mickelson,2.17,9,414
27,0,02180,Harry Taylor,2.18,11,504
28,0,01707,Steve Lowery,2.22,12,540
29,0,01248,Rick Dalpos,2.26,11,486
29,0,01755,Dick Mast,2.26,11,486
31,0,01475,Donnie Hammond,2.27,9,396
31,0,01715,Mark Lye,2.27,9,396
31,0,01920,Craig Parry,2.27,9,396
34,0,06058,John Flannery,2.30,12,522
35,0,01928,Corey Pavin,2.31,10,432
35,0,02159,Curtis Strange,2.31,10,432
37,0,02214,Kirk Triplett,2.35,11,468
38,0,10195,Tim Conley,2.38,9,378
38,0,01457,Jay Haas,2.38,12,504
38,0,02099,Scott Simpson,2.38,9,378
41,0,01619,Skip Kendall,2.41,13,540
42,0,01157,Tom Byrum,2.44,11,450
42,0,01361,Dan Forsman,2.44,11,450
42,0,01887,Mark O'Meara,2.44,11,450
45,0,01203,Russ Cochran,2.47,12,486
45,0,01849,Bill Murchison,2.47,8,324
45,0,01926,Steve Pate,2.47,12,486
45,0,02303,Robert Wrenn,2.47,12,486
49,0,01096,Phil Blackmar,2.49,13,522
49,0,01261,Jay Delsing,2.49,13,522
51,0,01557,John Inman,2.51,14,558
52,0,01313,Steve Elkington,2.53,10,396
52,0,01378,David Frost,2.53,10,396
52,0,02101,Joey Sindelar,2.53,10,396
52,0,02111,Mike Smith,2.53,15,594
56,0,01006,John Adams,2.58,13,504
56,0,01527,Scott Hoch,2.58,13,504
56,0,01945,Kenny Perry,2.58,13,504
56,0,02033,Dave Rummells,2.58,13,504
60,0,01219,John Cook,2.66,11,414
61,0,01677,Tom Lehman,2.67,13,486
61,0,01701,Bob Lohr,2.67,12,450
63,0,07569,Mark Carnevale,2.69,15,558
64,0,01042,Paul Azinger,2.78,12,432
64,0,06691,Greg Cesario,2.78,12,432
64,0,01329,Brad Faxon,2.78,12,432
64,0,01569,Peter Jacobsen,2.78,11,396
64,0,01958,Dan Pohl,2.78,9,324
64,0,02049,Gene Sauers,2.78,14,504
70,0,01284,Mike Donald,2.86,17,594
71,0,01143,Brad Bryant,2.87,15,522
71,0,06575,Dudley Hart,2.87,15,522
73,0,01388,Robert Gamez,2.89,13,450
74,0,06012,Greg Kraft,2.90,12,414
75,0,01306,David Edwards,2.91,11,378
76,0,01226,Fred Couples,2.92,10,342
76,0,01443,Hubert Green,2.92,10,342
78,0,06124,Patrick Burke,2.94,9,306
78,0,01890,Brett Ogle,2.94,9,306
80,0,06044,Scott Gump,2.96,16,540
80,0,01690,Bruce Lietzke,2.96,8,270
80,0,02256,Tom Watson,2.96,8,270
83,0,01024,Billy Andrade,2.98,15,504
84,0,01468,Gary Hallberg,2.99,14,468
85,0,02241,Bobby Wadkins,3.01,13,432
86,0,01381,Fred Funk,3.03,18,594
86,0,06090,Jim McGovern,3.03,18,594
86,0,02242,Lanny Wadkins,3.03,12,396
89,0,01659,Massy Kuramoto,3.06,11,360
90,0,02170,Hal Sutton,3.07,16,522
91,0,01385,Jim Gallagher Jr.,3.09,15,486
92,0,01116,Michael Bradley,3.11,14,450
93,0,01408,Kelly Gibson,3.13,18,576
94,0,02133,Craig Stadler,3.14,13,414
95,0,02224,Greg Twiggs,3.17,16,504
96,0,02131,Mike Springer,3.21,15,468
96,0,06589,Jeff Woodland,3.21,15,468
98,0,02246,Duffy Waldorf,3.24,14,432
98,0,02294,Willie Wood,3.24,14,432
100,0,01771,Blaine McCallister,3.29,16,486
101,0,01766,Billy Mayfair,3.30,19,576
102,0,01129,Bill Britton,3.33,18,540
102,0,01132,Mark Brooks,3.33,18,540
102,0,01200,Keith Clearwater,3.33,18,540
102,0,01390,Buddy Gardner,3.33,15,450
102,0,01577,Lee Janzen,3.33,15,450
102,0,01846,Jodie Mudd,3.33,12,360
108,0,01185,Brandel Chamblee,3.37,17,504
108,0,08045,Perry Moss,3.37,17,504
110,0,01864,Larry Nelson,3.40,11,324
111,0,06034,Marco Dawson,3.41,19,558
112,0,01706,Davis Love III,3.42,16,468
112,0,02146,Payne Stewart,3.42,16,468
114,0,01783,Mark McCumber,3.44,13,378
115,0,06643,Paul Goydos,3.45,18,522
115,0,02245,Grant Waite,3.45,18,522
117,0,02223,Bob Tway,3.47,15,432
118,0,01346,Ed Fiori,3.52,19,540
118,0,02090,Tom Sieckmann,3.52,19,540
120,0,01288,Ed Dougherty,3.54,21,594
121,0,01414,Bob Gilder,3.63,17,468
121,0,02279,Mark Wiebe,3.63,17,468
123,0,01282,Trevor Dodds,3.64,19,522
123,0,06566,Jaime Gomez,3.64,19,522
125,0,01093,Ronnie Black,3.70,18,486
125,0,01201,Lennie Clements,3.70,16,432
125,0,01320,Bob Estes,3.70,18,486
125,0,01323,Brad Fabel,3.70,18,486
