RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,07101,Dave Stockton Jr.,.51,1,198
2,0,01042,Paul Azinger,1.01,2,198
2,0,02133,Craig Stadler,1.01,2,198
4,0,01323,Brad Fabel,1.11,3,270
4,0,01331,Rick Fehr,1.11,2,180
4,0,08537,J.P. Hayes,1.11,2,180
4,0,01905,Joe Ozaki,1.11,2,180
8,0,02294,Willie Wood,1.19,3,252
9,0,02223,Bob Tway,1.32,5,378
10,0,01093,Ronnie Black,1.39,3,216
10,0,01116,Michael Bradley,1.39,3,216
10,0,01132,Mark Brooks,1.39,4,288
10,0,06270,Bobby Gage,1.39,1,72
10,0,01926,Steve Pate,1.39,4,288
10,0,10213,Dicky Pride,1.39,1,72
10,0,02023,Clarence Rose,1.39,4,288
17,0,20229,Stewart Cink,1.46,5,342
17,0,06595,Kevin Sutherland,1.46,5,342
19,0,06332,Neal Lancaster,1.48,4,270
19,0,08993,Franklin Langham,1.48,4,270
21,0,06522,Ernie Els,1.52,3,198
21,0,01320,Bob Estes,1.52,6,396
21,0,10809,Jim Furyk,1.52,6,396
21,0,10457,Frank Nobilo,1.52,3,198
21,0,02267,D.A. Weibring,1.52,3,198
26,0,01175,Jim Carter,1.59,6,378
26,0,01707,Steve Lowery,1.59,4,252
26,0,07235,John Morse,1.59,2,126
26,0,02106,Chris Smith,1.59,4,252
30,0,21007,Gabriel Hjertstedt,1.67,3,180
30,0,01928,Corey Pavin,1.67,3,180
32,0,01996,Mike Reid,1.71,4,234
33,0,01329,Brad Faxon,1.74,5,288
33,0,01475,Donnie Hammond,1.74,5,288
35,0,01761,Len Mattiace,1.75,6,342
36,0,20154,Guy Hill,1.85,3,162
36,0,10207,Jimmy Johnston,1.85,3,162
36,0,08075,Jerry Kelly,1.85,5,270
36,0,01748,Doug Martin,1.85,7,378
36,0,02002,John Riegger,1.85,4,216
36,0,02010,Loren Roberts,1.85,6,324
36,0,02214,Kirk Triplett,1.85,5,270
43,0,01887,Mark O'Meara,1.98,5,252
43,0,08553,Lee Porter,1.98,5,252
45,0,01381,Fred Funk,2.00,9,450
46,0,06214,Guy Boros,2.02,4,198
46,0,10569,Mike Brisky,2.02,4,198
46,0,20094,Jonathan Kaye,2.02,4,198
46,0,01633,Tom Kite,2.02,4,198
46,0,07753,Kevin Wentworth,2.02,4,198
51,0,09011,David Duval,2.05,7,342
51,0,01408,Kelly Gibson,2.05,7,342
51,0,06527,Steve Stricker,2.05,7,342
54,0,01282,Trevor Dodds,2.08,6,288
54,0,02146,Payne Stewart,2.08,6,288
56,0,10860,Justin Leonard,2.12,8,378
56,0,02101,Joey Sindelar,2.12,8,378
56,0,02239,Scott Verplank,2.12,8,378
59,0,01249,John Daly,2.14,5,234
59,0,10585,Scott McCarron,2.14,5,234
61,0,01533,P.H. Horgan III,2.16,7,324
61,0,02131,Mike Springer,2.16,7,324
63,0,01527,Scott Hoch,2.17,9,414
64,0,07457,Steve Flesch,2.22,8,360
64,0,01810,Phil Mickelson,2.22,6,270
64,0,07087,Hugh Royer III,2.22,4,180
67,0,01599,Steve Jones,2.29,7,306
67,0,01823,Larry Mize,2.29,7,306
67,0,08385,Omar Uresti,2.29,7,306
70,0,01353,Bruce Fleisher,2.31,5,216
70,0,01376,Bob Friend,2.31,5,216
70,0,06613,Tommy Tolles,2.31,5,216
70,0,02321,Fuzzy Zoeller,2.31,5,216
74,0,01133,Billy Ray Brown,2.38,3,126
74,0,01549,Mike Hulbert,2.38,6,252
74,0,01943,Chris Perry,2.38,9,378
74,0,01968,Nick Price,2.38,6,252
78,0,01361,Dan Forsman,2.43,7,288
78,0,02206,David Toms,2.43,7,288
80,0,01063,Ben Bates,2.47,8,324
80,0,02159,Curtis Strange,2.47,4,162
82,0,11032,Frank Lickliter II,2.50,9,360
83,0,06315,Pete Jordan,2.53,5,198
83,0,02135,Mike Standly,2.53,5,198
85,0,02279,Mark Wiebe,2.56,6,234
86,0,01203,Russ Cochran,2.59,7,270
86,0,06064,Jeff Gallagher,2.59,7,270
86,0,06090,Jim McGovern,2.59,7,270
89,0,01024,Billy Andrade,2.61,8,306
89,0,01577,Lee Janzen,2.61,8,306
89,0,01723,Andrew Magee,2.61,8,306
89,0,02245,Grant Waite,2.61,8,306
89,0,08793,Tiger Woods,2.61,8,306
94,0,01219,John Cook,2.63,9,342
94,0,08931,Glen Day,2.63,9,342
96,0,01139,Olin Browne,2.78,7,252
96,0,01266,Clark Dennis,2.78,6,216
96,0,06056,Jim Estes,2.78,3,108
96,0,01326,Nick Faldo,2.78,5,180
96,0,01378,David Frost,2.78,6,216
96,0,01414,Bob Gilder,2.78,4,144
96,0,06044,Scott Gump,2.78,8,288
96,0,12782,Tim Herron,2.78,9,324
96,0,01771,Blaine McCallister,2.78,10,360
96,0,02218,Ted Tryba,2.78,10,360
106,0,01553,John Huston,2.91,11,378
106,0,01619,Skip Kendall,2.91,11,378
108,0,06575,Dudley Hart,2.94,9,306
108,0,01724,Jeff Maggert,2.94,9,306
110,0,01191,Barry Cheesman,2.96,8,270
110,0,01706,Davis Love III,2.96,8,270
110,0,02007,Larry Rinker,2.96,8,270
113,0,01261,Jay Delsing,2.99,7,234
113,0,08545,Glen Hnatiuk,2.99,7,234
115,0,08339,Spike McRoy,3.03,6,198
115,0,02104,Jeff Sluman,3.03,12,396
117,0,10195,Tim Conley,3.09,5,162
117,0,01510,Nolan Henke,3.09,10,324
119,0,01226,Fred Couples,3.13,9,288
119,0,06012,Greg Kraft,3.13,9,288
121,0,06621,Joe Durant,3.17,8,252
121,0,01457,Jay Haas,3.17,8,252
121,0,01607,Brian Kamm,3.17,4,126
121,0,12660,Jesper Parnevik,3.17,8,252
125,0,01797,Rocco Mediate,3.27,10,306
126,0,06004,Stephen Ames,3.33,6,180
126,0,01098,Jay Don Blake,3.33,9,270
126,0,01157,Tom Byrum,3.33,9,270
126,0,01891,David Ogrin,3.33,12,360
126,0,07749,Brett Quigley,3.33,9,270
126,0,12755,Vance Veazey,3.33,3,90
126,0,02246,Duffy Waldorf,3.33,9,270
133,0,01677,Tom Lehman,3.47,10,288
133,0,01945,Kenny Perry,3.47,10,288
133,0,06078,Esteban Toledo,3.47,10,288
136,0,02008,Lee Rinker,3.51,12,342
137,0,20098,Stuart Appleby,3.54,7,198
137,0,12663,Phil Tataurangi,3.54,7,198
139,0,06251,Chris DiMarco,3.59,11,306
140,0,01014,Fulton Allem,3.70,6,162
140,0,01035,Tommy Armour III,3.70,10,270
140,0,01604,Steve Jurgensen,3.70,4,108
140,0,01685,J.L. Lewis,3.70,10,270
140,0,01941,Tom Pernice Jr.,3.70,8,216
145,0,01185,Brandel Chamblee,3.82,11,288
146,0,08375,Paul Stankowski,3.85,9,234
146,0,02241,Bobby Wadkins,3.85,9,234
148,0,01302,R.W. Eaks,3.89,7,180
148,0,10962,Bradley Hughes,3.89,7,180
150,0,01201,Lennie Clements,3.97,5,126
150,0,07707,Mike Small,3.97,5,126
150,0,21631,Iain Steel,3.97,5,126
153,0,06617,Brian Henninger,4.01,13,324
154,0,21805,Harrison Frazar,4.07,11,270
154,0,06581,David Sutherland,4.07,11,270
156,0,19824,Craig Barlow,4.17,9,216
156,0,20099,Doug Barron,4.17,12,288
156,0,01161,Mark Calcavecchia,4.17,15,360
156,0,10423,Mike Weir,4.17,9,216
156,0,06791,Mark Wurtz,4.17,3,72
