RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
1,0,27141,J.B. Holmes,56.36,647852,114950
1,0,25804,Bubba Watson,56.36,689011,122256
3,0,01249,John Daly,56.10,482091,85938
4,0,24358,Robert Garrigus,55.57,860438,154828
5,0,23322,Brett Wetterich,54.88,643179,117198
6,0,08793,Tiger Woods,54.86,404776,73778
7,0,24980,Scott Gutschewski,54.34,580700,106868
8,0,22892,Jason Gore,54.28,772683,142350
9,0,21805,Harrison Frazar,54.17,720142,132947
10,0,06522,Ernie Els,54.08,405130,74911
11,0,23497,Tag Ridings,54.05,488524,90392
12,0,24924,Bill Haas,53.81,802715,149163
12,0,01810,Phil Mickelson,53.81,465428,86495
14,0,12716,Charley Hoffman,53.80,828262,153945
14,0,24502,Adam Scott,53.80,515206,95771
14,0,27095,Nick Watney,53.80,683200,126991
17,0,28475,Jeff Overton,53.79,535554,99555
18,0,01706,Davis Love III,53.77,470610,87524
19,0,29718,Anthony Kim,53.74,736209,136986
19,0,23349,Charles Warren,53.74,882996,164324
21,0,10885,Robert Allenby,53.61,658396,122812
22,0,21961,Charles Howell III,53.60,622084,116059
23,0,22046,Geoff Ogilvy,53.59,562981,105061
24,0,27120,Troy Matteson,53.56,705410,131712
24,0,27770,Camilo Villegas,53.56,625526,116798
26,0,20574,Mathew Goggin,53.52,834277,155879
27,0,22371,Aaron Baddeley,53.45,591784,110709
28,0,11123,Chris Couch,53.33,704635,132125
29,0,24781,Hunter Mahan,53.30,626705,117585
30,0,20378,Mathias Grönberg,53.21,861477,161895
31,0,21633,Steve Allan,53.20,527392,99126
31,0,01945,Kenny Perry,53.20,685485,128856
33,0,20157,Retief Goosen,53.16,299494,56338
34,0,26289,Boo Weekley,53.15,698476,131418
35,0,21528,Henrik Stenson,53.13,351498,66156
36,0,06567,Vijay Singh,53.10,720525,135684
36,0,23788,D.J. Trahan,53.10,837079,157629
38,0,20691,Greg Owen,53.05,677568,127728
39,0,21209,Sergio Garcia,53.03,487744,91968
40,0,27702,Matt Hendrix,52.98,554052,104571
40,0,24490,George McNeill,52.98,777339,146718
42,0,24925,Jonathan Byrd,52.95,586411,110745
43,0,25900,Lucas Glover,52.93,786615,148604
44,0,28158,Steve Marino,52.92,878138,165932
45,0,25273,Andrew Buckle,52.91,592126,111904
46,0,24361,Pat Perez,52.87,536432,101469
47,0,23320,Ryan Palmer,52.85,797615,150918
48,0,20850,Daniel Chopra,52.83,941069,178127
48,0,20229,Stewart Cink,52.83,640279,121192
50,0,26360,Bubba Dickerson,52.78,428378,81168
51,0,27933,John Merrick,52.77,771361,146183
51,0,24140,Sean O'Hair,52.77,776338,147108
53,0,23623,Bo Van Pelt,52.75,865246,164018
54,0,08375,Paul Stankowski,52.74,423051,80219
55,0,20766,Padraig Harrington,52.69,404378,76746
56,0,23353,J.J. Henry,52.65,602263,114397
57,0,23621,Rory Sabbatini,52.55,555647,105730
58,0,08537,J.P. Hayes,52.47,757907,144448
59,0,28486,Michael Putnam,52.46,755237,143978
60,0,23638,Brendon de Jonge,52.45,647223,123400
61,0,21959,Ted Purdy,52.43,837738,159770
62,0,20645,John Senden,52.41,798008,152259
63,0,20634,Peter Lonard,52.37,678316,129532
64,0,20572,Rod Pampling,52.33,645164,123290
64,0,25345,Carl Pettersson,52.33,838135,160151
66,0,06595,Kevin Sutherland,52.32,670114,128092
67,0,21660,Jason Schultz,52.30,516741,98796
68,0,23614,Rich Beem,52.28,640890,122580
69,0,10423,Mike Weir,52.26,520369,99565
70,0,20098,Stuart Appleby,52.25,532958,101996
71,0,19824,Craig Barlow,52.21,428522,82080
72,0,24912,Will MacKenzie,52.18,828785,158843
73,0,12714,Chris Tidland,52.17,499508,95749
74,0,29476,Kyle Reifers,52.14,611979,117377
75,0,07749,Brett Quigley,52.12,568630,109090
76,0,12782,Tim Herron,52.11,707458,135757
77,0,26679,Kevin Stadler,52.10,771939,148176
78,0,22913,John Rollins,52.06,744791,143066
79,0,26881,Jarrod Lyle,51.88,630696,121579
80,0,01161,Mark Calcavecchia,51.86,645438,124459
81,0,22405,Justin Rose,51.84,308473,59501
82,0,21949,Joe Ogilvie,51.82,792035,152848
83,0,25686,Jason Dufner,51.81,798194,154054
84,0,07223,Brian Bateman,51.78,405227,78265
84,0,24507,Jason Bohn,51.78,470607,90887
86,0,23800,Bryce Molder,51.76,482499,93223
87,0,20105,Jeff Gove,51.75,889218,171841
87,0,01707,Steve Lowery,51.75,662341,127979
89,0,06197,Michael Allen,51.73,609080,117734
90,0,20498,Briny Baird,51.67,977024,189084
90,0,12195,Tom Johnson,51.67,606345,117343
92,0,26596,Ryan Moore,51.66,705608,136578
93,0,23048,Eric Axley,51.58,861791,167092
94,0,12652,Cameron Beckman,51.57,822921,159560
95,0,01948,Tim Petrovic,51.48,838029,162795
96,0,01024,Billy Andrade,51.45,747542,145307
97,0,21646,David Branshaw,51.42,698139,135772
97,0,12705,Cliff Kresge,51.42,871769,169540
99,0,08123,Jeff Brehaut,51.41,487327,94800
100,0,21470,Daisuke Maruyama,51.39,689918,134250
101,0,27963,Chris Stroud,51.35,530566,103332
102,0,01473,Todd Hamilton,51.32,552455,107652
103,0,01677,Tom Lehman,51.30,420923,82049
103,0,24449,Parker McLachlin,51.30,703165,137071
105,0,10425,Jay Williamson,51.29,467601,91176
106,0,20104,Ken Duke,51.28,898760,175252
107,0,02036,Jim Rutledge,51.27,433314,84514
108,0,24290,D.J. Brigman,51.26,522033,101837
108,0,21731,Freddie Jacobson,51.26,615299,120046
110,0,24357,K.J. Choi,51.25,598198,116725
110,0,12660,Jesper Parnevik,51.25,692842,135184
112,0,26882,Michael Sim,51.24,472134,92135
112,0,23325,Vaughn Taylor,51.24,645073,125898
114,0,20433,Mark Hensby,51.23,660004,128830
115,0,25396,Kevin Na,51.19,722256,141083
116,0,06621,Joe Durant,51.17,653287,127682
116,0,02246,Duffy Waldorf,51.17,574170,112209
118,0,01577,Lee Janzen,51.15,515459,100768
119,0,12510,Chad Campbell,51.14,627874,122764
119,0,06034,Marco Dawson,51.14,598847,117091
121,0,23718,Nathan Green,51.13,789775,154464
122,0,26951,Johnson Wagner,51.12,814375,159291
123,0,11032,Frank Lickliter II,51.10,759105,148563
123,0,02101,Joey Sindelar,51.10,655111,128204
125,0,20472,Alex Cejka,51.09,695676,136166
126,0,23613,Rich Barcelo,51.08,647534,126776
126,0,20628,Arron Oberholser,51.08,448324,87771
128,0,22378,Trevor Immelman,51.06,489948,95957
129,0,08075,Jerry Kelly,51.04,618264,121138
130,0,25892,Steve Wheatcroft,51.03,587673,115165
131,0,19803,Ryan Armour,51.00,847040,166080
132,0,07457,Steve Flesch,50.99,794888,155884
133,0,01724,Jeff Maggert,50.95,720671,141454
134,0,07867,Woody Austin,50.92,731744,143708
135,0,01766,Billy Mayfair,50.91,700957,137692
136,0,21878,Mark Wilson,50.88,643521,126475
137,0,10733,Kent Jones,50.87,833321,163820
138,0,27649,Brandt Snedeker,50.83,737818,145140
138,0,20160,Charlie Wi,50.83,782911,154028
140,0,01035,Tommy Armour III,50.82,660687,130007
141,0,22295,Darron Stiles,50.79,495622,97589
142,0,08881,Tripp Isenhour,50.77,670919,132159
142,0,24138,Ian Poulter,50.77,344900,67929
144,0,01142,Bart Bryant,50.73,671713,132401
144,0,06515,Shaun Micheel,50.73,664337,130948
