RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
78,0,23614,Rich Beem,17.55,172,980,-0.145
79,0,01707,Steve Lowery,17.42,169,970,-0.148
80,0,10423,Mike Weir,17.26,145,840,-0.159
81,0,01473,Todd Hamilton,17.04,138,810,-0.014
82,0,24912,Will MacKenzie,16.93,215,1270,-0.186
83,0,12652,Cameron Beckman,16.92,201,1188,-0.204
84,0,12195,Tom Johnson,16.86,148,878,-0.095
85,0,22378,Trevor Immelman,16.80,127,756,-0.110
86,0,10425,Jay Williamson,16.67,112,672,-0.125
87,0,06595,Kevin Sutherland,16.60,160,964,-0.188
88,0,01161,Mark Calcavecchia,16.58,169,1019,-0.118
88,0,25345,Carl Pettersson,16.58,214,1291,-0.234
90,0,07749,Brett Quigley,16.46,145,881,-0.145
91,0,26882,Michael Sim,16.24,114,702,-0.158
92,0,23621,Rory Sabbatini,16.05,142,885,-0.183
93,0,27963,Chris Stroud,16.03,126,786,-0.111
94,0,02036,Jim Rutledge,15.94,103,646,-0.019
95,0,25892,Steve Wheatcroft,15.93,136,854,-0.199
96,0,01948,Tim Petrovic,15.70,208,1325,-0.135
97,0,23325,Vaughn Taylor,15.64,157,1004,-0.127
98,0,20498,Briny Baird,15.62,229,1466,-0.197
99,0,20105,Jeff Gove,15.55,204,1312,-0.142
100,0,25686,Jason Dufner,15.54,189,1216,-0.122
101,0,20433,Mark Hensby,15.45,155,1003,-0.090
102,0,06034,Marco Dawson,15.42,140,908,-0.264
103,0,20628,Arron Oberholser,15.31,113,738,-0.159
104,0,20472,Alex Cejka,15.23,157,1031,-0.134
105,0,12782,Tim Herron,15.14,173,1143,-0.156
106,0,22405,Justin Rose,15.02,82,546,-0.159
107,0,23048,Eric Axley,14.98,197,1315,-0.066
108,0,21470,Daisuke Maruyama,14.97,159,1062,-0.107
109,0,24290,D.J. Brigman,14.95,113,756,-0.124
110,0,20104,Ken Duke,14.89,198,1330,-0.162
111,0,01024,Billy Andrade,14.82,163,1100,-0.184
112,0,19803,Ryan Armour,14.47,190,1313,-0.163
113,0,23613,Rich Barcelo,14.29,140,980,-0.236
113,0,24457,Jaco Van Zyl,14.29,88,616,-0.148
115,0,21646,David Branshaw,14.24,149,1046,-0.107
116,0,24357,K.J. Choi,14.20,135,951,-0.230
117,0,21878,Mark Wilson,14.12,143,1013,-0.175
118,0,24507,Jason Bohn,14.11,104,737,-0.163
119,0,07867,Woody Austin,14.08,165,1172,-0.109
120,0,12705,Cliff Kresge,14.05,196,1395,-0.173
121,0,02246,Duffy Waldorf,14.03,116,827,-0.138
122,0,24449,Parker McLachlin,13.89,142,1022,-0.268
123,0,27060,John Mallinger,13.87,168,1211,-0.137
124,0,20160,Charlie Wi,13.82,160,1158,-0.181
125,0,25396,Kevin Na,13.57,148,1091,-0.189
126,0,01677,Tom Lehman,13.51,92,681,-0.261
127,0,06621,Joe Durant,13.44,138,1027,-0.116
128,0,02223,Bob Tway,13.34,164,1229,-0.268
129,0,10733,Kent Jones,13.33,164,1230,-0.079
130,0,06515,Shaun Micheel,13.29,130,978,-0.154
131,0,12510,Chad Campbell,12.90,132,1023,-0.106
132,0,22212,Craig Lile,12.81,124,968,-0.040
132,0,12660,Jesper Parnevik,12.81,134,1046,-0.075
134,0,27649,Brandt Snedeker,12.68,152,1199,-0.257
135,0,01724,Jeff Maggert,12.56,137,1091,-0.109
136,0,01577,Lee Janzen,12.36,90,728,-0.122
137,0,21731,Freddie Jacobson,12.34,118,956,-0.144
138,0,06251,Chris DiMarco,12.30,108,878,-0.111
139,0,02101,Joey Sindelar,12.23,114,932,-0.263
140,0,08075,Jerry Kelly,12.18,128,1051,-0.102
141,0,01035,Tommy Armour III,12.12,117,965,-0.103
142,0,07457,Steve Flesch,12.08,152,1258,-0.191
143,0,11032,Frank Lickliter II,12.05,143,1187,-0.189
144,0,22295,Darron Stiles,11.99,89,742,-0.213
145,0,10117,Bob Heintz,11.98,120,1002,-0.142
146,0,25190,Jeff Quinney,11.97,144,1203,-0.111
147,0,01766,Billy Mayfair,11.95,138,1155,-0.261
148,0,23718,Nathan Green,11.66,141,1209,-0.241
149,0,21350,Ryuji Imada,11.50,143,1243,-0.154
150,0,06004,Stephen Ames,11.48,100,871,-0.140
151,0,26951,Johnson Wagner,11.40,137,1202,-0.219
152,0,24138,Ian Poulter,11.38,62,545,-0.194
153,0,02104,Jeff Sluman,11.17,65,582,-0.338
154,0,10860,Justin Leonard,11.14,128,1149,-0.188
154,0,06527,Steve Stricker,11.14,101,907,-0.287
156,0,01941,Tom Pernice Jr.,11.05,130,1176,-0.123
157,0,01320,Bob Estes,11.00,123,1118,-0.203
158,0,08931,Glen Day,10.80,113,1046,-0.142
159,0,01388,Robert Gamez,10.73,114,1062,-0.167
160,0,26420,Richard Johnson,10.70,125,1168,-0.112
161,0,10809,Jim Furyk,10.68,99,927,-0.253
162,0,01142,Bart Bryant,10.62,110,1036,-0.173
163,0,02206,David Toms,10.51,93,885,-0.140
164,0,20127,Chris Riley,10.22,73,714,-0.192
165,0,21806,Paul Gow,10.15,81,798,-0.160
166,0,01313,Steve Elkington,10.05,102,1015,-0.284
167,0,21753,Brian Davis,9.98,123,1232,-0.171
168,0,23983,Luke Donald,9.94,70,704,-0.186
169,0,01157,Tom Byrum,9.79,56,572,-0.107
170,0,08881,Tripp Isenhour,9.71,99,1020,-0.172
171,0,10213,Dicky Pride,9.48,81,854,-0.136
172,0,06373,José María Olazábal,9.46,49,518,-0.143
173,0,12602,Dean Wilson,9.44,99,1049,-0.202
174,0,22293,Heath Slocum,9.42,122,1295,-0.189
175,0,23135,Tim Clark,9.09,67,737,-0.045
175,0,24024,Zach Johnson,9.09,76,836,-0.171
177,0,22348,Nick O'Hern,8.71,67,769,-0.119
178,0,07547,Craig Kanada,8.52,112,1314,-0.161
179,0,01797,Rocco Mediate,8.45,79,935,-0.127
180,0,22621,Ben Curtis,8.42,76,903,-0.118
181,0,20859,Anders Hansen,8.40,40,476,-0.400
182,0,02214,Kirk Triplett,8.32,79,950,-0.190
183,0,23108,Matt Kuchar,7.94,79,995,-0.089
184,0,02239,Scott Verplank,7.76,64,825,-0.141
185,0,12680,Shigeki Maruyama,7.51,84,1118,-0.155
186,0,22806,Doug LaBelle II,7.40,94,1271,-0.191
187,0,19972,José Coceres,6.96,41,589,-0.122
188,0,20382,Stephen Leaney,6.80,70,1029,-0.286
189,0,23933,Michael Boyd,6.17,45,729,+0.022
190,0,01132,Mark Brooks,6.11,35,573,-0.171
191,0,07363,Craig Bowden,5.97,56,938,-0.089
192,0,19846,Brian Gay,4.94,67,1356,-0.194
193,0,01381,Fred Funk,4.32,32,741,-0.156
194,0,20623,Gavin Coles,4.28,46,1074,-0.109
195,0,06643,Paul Goydos,4.14,27,652,-0.037
196,0,01928,Corey Pavin,3.92,39,994,-0.205
