RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
124,0,22371,Aaron Baddeley,30.12,369,1225,-0.095
124,0,27095,Nick Watney,30.12,291,966,-0.017
126,0,08075,Jerry Kelly,30.10,345,1146,-0.128
127,0,12716,Charley Hoffman,30.01,322,1073,-0.025
128,0,06522,Ernie Els,30.00,231,770,-0.087
129,0,26301,James Nitties,29.96,337,1125,-0.134
130,0,09011,David Duval,29.94,232,775,-0.039
131,0,22293,Heath Slocum,29.84,305,1022,-0.108
132,0,21209,Sergio Garcia,29.80,149,500,-0.174
133,0,12652,Cameron Beckman,29.77,245,823,-0.061
133,0,27936,Martin Laird,29.77,329,1105,-0.003
133,0,28475,Jeff Overton,29.77,295,991,-0.054
136,0,23322,Brett Wetterich,29.59,219,740,+0.005
137,0,01766,Billy Mayfair,29.47,267,906,-0.067
138,0,01313,Steve Elkington,29.41,240,816,-0.083
139,0,12705,Cliff Kresge,29.39,184,626,-0.049
140,0,02239,Scott Verplank,29.32,229,781,-0.066
141,0,28620,Aron Price,29.21,253,866,-0.142
142,0,01116,Michael Bradley,29.20,278,952,-0.097
143,0,26951,Johnson Wagner,29.19,301,1031,-0.040
144,0,20850,Daniel Chopra,28.96,269,929,-0.019
145,0,01810,Phil Mickelson,28.95,231,798,-0.069
146,0,23307,Roger Tambellini,28.89,249,862,-0.012
147,0,20498,Briny Baird,28.75,316,1099,-0.155
148,0,28089,Jason Day,28.69,284,990,+0.014
149,0,26882,Michael Sim,28.65,212,740,-0.108
150,0,21350,Ryuji Imada,28.41,333,1172,-0.105
150,0,10860,Justin Leonard,28.41,285,1003,-0.130
152,0,12602,Dean Wilson,28.29,185,654,-0.173
153,0,27060,John Mallinger,28.11,255,907,-0.075
154,0,10809,Jim Furyk,27.99,234,836,-0.132
155,0,23800,Bryce Molder,27.95,284,1016,-0.120
156,0,01320,Bob Estes,27.92,275,985,-0.055
157,0,20160,Charlie Wi,27.87,345,1238,-0.162
158,0,25900,Lucas Glover,27.85,230,826,-0.109
159,0,24507,Jason Bohn,27.68,284,1026,-0.113
160,0,27436,Graham DeLaet,27.64,293,1060,-0.078
161,0,07457,Steve Flesch,27.41,247,901,-0.126
162,0,01706,Davis Love III,27.38,253,924,-0.020
163,0,01941,Tom Pernice Jr.,27.04,219,810,-0.142
164,0,24227,Justin Bolli,27.01,158,585,-0.082
165,0,06515,Shaun Micheel,26.95,200,742,-0.085
166,0,23718,Nathan Green,26.90,304,1130,-0.115
167,0,25720,Chad Collins,26.63,278,1044,-0.140
168,0,29285,Brent Delahoussaye,26.61,174,654,-0.098
169,0,20472,Alex Cejka,26.56,251,945,-0.068
169,0,01797,Rocco Mediate,26.56,225,847,-0.076
171,0,22621,Ben Curtis,26.30,243,924,-0.165
172,0,06012,Greg Kraft,25.78,140,543,+0.079
173,0,26420,Richard Johnson,25.74,262,1018,-0.156
174,0,01249,John Daly,25.65,167,651,-0.006
175,0,25364,Paul Casey,25.57,158,618,-0.133
176,0,30925,Dustin Johnson,25.45,225,884,+0.058
177,0,22378,Trevor Immelman,25.21,150,595,-0.087
178,0,06643,Paul Goydos,25.11,231,920,-0.190
179,0,06514,Kevin Johnson,25.04,171,683,+0.006
180,0,01619,Skip Kendall,24.85,170,684,-0.100
181,0,20848,Ángel Cabrera,24.51,176,718,-0.023
182,0,24358,Robert Garrigus,24.38,208,853,-0.010
183,0,23983,Luke Donald,23.84,175,734,-0.217
184,0,23135,Tim Clark,23.15,219,946,-0.128
185,0,27141,J.B. Holmes,23.05,283,1228,+0.014
186,0,25804,Bubba Watson,22.96,214,932,+0.014
187,0,07363,Craig Bowden,22.84,153,670,-0.072
188,0,08385,Omar Uresti,22.17,188,848,-0.032
189,0,25190,Jeff Quinney,21.89,243,1110,-0.099
190,0,10423,Mike Weir,20.86,116,556,-0.086
191,0,01329,Brad Faxon,18.59,124,667,-0.024
192,0,19846,Brian Gay,14.31,164,1146,-0.098
