RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,24358,Robert Garrigus,41.54,54,130,-0.13
2,0,27141,J.B. Holmes,30.73,59,192,-0.29
3,0,30925,Dustin Johnson,30.00,42,140,-0.38
3,0,25804,Bubba Watson,30.00,45,150,-0.38
5,0,20848,Ángel Cabrera,27.36,29,106,-0.14
6,0,27436,Graham DeLaet,26.22,43,164,-0.35
7,0,28500,Martin Flores,26.06,37,142,-0.22
8,0,23322,Brett Wetterich,24.07,26,108,-0.19
9,0,01249,John Daly,21.57,22,102,+0.09
10,0,23349,Charles Warren,20.54,23,112,-0.09
11,0,23788,D.J. Trahan,20.11,37,184,-0.08
12,0,27302,Garth Mulroy,18.37,18,98,-0.22
13,0,01810,Phil Mickelson,17.19,22,128,-0.23
14,0,20850,Daniel Chopra,16.89,25,148,-0.32
15,0,28475,Jeff Overton,16.05,26,162,-0.19
16,0,20070,Matt Bettencourt,15.82,25,158,-0.48
17,0,27095,Nick Watney,15.79,24,152,-0.54
18,0,22371,Aaron Baddeley,15.76,29,184,-0.17
19,0,28089,Jason Day,15.38,24,156,-0.21
20,0,28237,Rory McIlroy,14.77,13,88,-0.38
21,0,33419,Cameron Tringale,14.29,14,98,-0.29
22,0,25818,Scott Piercy,14.20,25,176,-0.12
23,0,27936,Martin Laird,14.04,25,178,-0.16
24,0,21209,Sergio Garcia,13.75,11,80,-0.55
25,0,25900,Lucas Glover,13.71,17,124,-0.65
26,0,20766,Padraig Harrington,13.54,13,96,-0.31
27,0,12716,Charley Hoffman,13.25,22,166,-0.18
28,0,20378,Mathias Grönberg,13.21,14,106,-0.36
29,0,26881,Jarrod Lyle,13.04,12,92,-0.25
30,0,26300,Matt Jones,12.92,23,178,-0.39
31,0,26851,Marc Leishman,12.66,20,158,-0.30
32,0,27120,Troy Matteson,11.90,20,168,-0.30
33,0,22913,John Rollins,11.69,18,154,-0.17
34,0,23320,Ryan Palmer,11.59,19,164,-0.21
35,0,25364,Paul Casey,11.46,11,96,-0.09
36,0,20229,Stewart Cink,11.43,16,140,-0.44
37,0,21961,Charles Howell III,11.11,22,198,-0.32
38,0,01706,Davis Love III,10.96,16,146,-0.31
38,0,25562,Andres Romero,10.96,16,146,+0.06
40,0,06522,Ernie Els,10.83,13,120,-0.23
41,0,23548,Bill Lunde,10.67,16,150,-0.44
42,0,26289,Boo Weekley,10.63,17,160,-0.18
43,0,29910,Blake Adams,10.37,17,164,-0.41
43,0,23353,J.J. Henry,10.37,17,164,-0.59
45,0,24502,Adam Scott,10.34,12,116,-0.33
46,0,01313,Steve Elkington,10.29,14,136,-0.50
47,0,27797,Derek Lamely,10.27,15,146,-0.67
48,0,26392,Chris Wilson,10.17,12,118,-0.33
49,0,30946,Alex Prugh,9.88,17,172,-0.47
50,0,27933,John Merrick,9.60,19,198,-0.42
51,0,06567,Vijay Singh,9.38,12,128,-0.33
52,0,20157,Retief Goosen,9.32,11,118,-0.36
53,0,22405,Justin Rose,9.21,14,152,-0.50
54,0,27770,Camilo Villegas,9.17,11,120,-0.45
55,0,11123,Chris Couch,9.09,12,132,-0.25
56,0,26287,Roland Thatcher,9.03,13,144,E
57,0,25632,Jimmy Walker,8.97,14,156,-0.07
58,0,28780,Nicholas Thompson,8.93,15,168,-0.53
59,0,10885,Robert Allenby,8.87,11,124,-0.18
59,0,23613,Rich Barcelo,8.87,11,124,+0.09
61,0,24781,Hunter Mahan,8.78,13,148,-0.46
62,0,23307,Roger Tambellini,8.70,12,138,-0.08
63,0,28307,Matt Every,8.62,10,116,-0.60
63,0,01945,Kenny Perry,8.62,10,116,-0.10
65,0,24140,Sean O'Hair,8.57,12,140,-0.25
66,0,01577,Lee Janzen,8.44,13,154,-0.08
66,0,24490,George McNeill,8.44,13,154,-0.15
68,0,24912,Will MacKenzie,8.33,12,144,-0.17
68,0,10585,Scott McCarron,8.33,15,180,-0.40
68,0,22122,Andrew McLardy,8.33,8,96,+0.25
71,0,12782,Tim Herron,8.22,12,146,-0.58
72,0,27330,Josh Teater,8.08,16,198,-0.50
73,0,24924,Bill Haas,8.02,13,162,-0.38
74,0,32102,Rickie Fowler,7.98,15,188,-0.27
