RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
1,0,24358,Robert Garrigus,55.88,562886,100723
2,0,30925,Dustin Johnson,55.72,619549,111189
3,0,27141,J.B. Holmes,55.50,835156,150486
4,0,25804,Bubba Watson,54.95,645423,117462
5,0,01249,John Daly,54.81,409759,74757
6,0,27436,Graham DeLaet,54.46,688098,126344
7,0,23322,Brett Wetterich,54.26,486463,89652
8,0,23788,D.J. Trahan,54.20,779582,143832
9,0,20848,Ángel Cabrera,54.08,474534,87741
10,0,01810,Phil Mickelson,54.03,572510,105955
11,0,12716,Charley Hoffman,53.76,719166,133776
12,0,28500,Martin Flores,53.66,612483,114142
12,0,26851,Marc Leishman,53.66,627028,116846
14,0,23349,Charles Warren,53.59,510791,95319
15,0,22371,Aaron Baddeley,53.55,826575,154355
16,0,20850,Daniel Chopra,53.54,626507,117008
17,0,28089,Jason Day,53.49,632644,118269
18,0,27936,Martin Laird,53.46,726421,135872
19,0,01706,Davis Love III,53.43,593296,111049
20,0,25900,Lucas Glover,53.36,555272,104053
21,0,27302,Garth Mulroy,53.35,398053,74618
22,0,27095,Nick Watney,53.31,664147,124579
23,0,25818,Scott Piercy,53.30,759977,142574
24,0,27120,Troy Matteson,53.24,719357,135127
25,0,23623,Bo Van Pelt,53.18,790249,148605
26,0,27797,Derek Lamely,53.17,581798,109412
27,0,28237,Rory McIlroy,53.14,369506,69540
28,0,25364,Paul Casey,53.06,375539,70781
29,0,21961,Charles Howell III,52.97,830501,156787
30,0,20229,Stewart Cink,52.96,589741,111347
30,0,24490,George McNeill,52.96,632936,119509
32,0,28475,Jeff Overton,52.93,615859,116353
33,0,30946,Alex Prugh,52.90,731194,138209
34,0,24924,Bill Haas,52.88,698995,132194
34,0,25562,Andres Romero,52.88,676192,127863
36,0,26289,Boo Weekley,52.87,629028,118968
37,0,23307,Roger Tambellini,52.84,565390,107000
38,0,11123,Chris Couch,52.83,556474,105323
38,0,20378,Mathias Grönberg,52.83,437232,82758
40,0,23320,Ryan Palmer,52.82,652693,123577
41,0,27770,Camilo Villegas,52.72,491730,93266
42,0,22913,John Rollins,52.71,678864,128792
43,0,20070,Matt Bettencourt,52.66,671938,127604
44,0,23409,James Driscoll,52.61,660973,125640
45,0,26881,Jarrod Lyle,52.59,407489,77478
46,0,29910,Blake Adams,52.48,640035,121968
47,0,24781,Hunter Mahan,52.47,615061,117230
48,0,25632,Jimmy Walker,52.43,630943,120347
49,0,27330,Josh Teater,52.42,858550,163774
50,0,33419,Cameron Tringale,52.40,416758,79529
51,0,23353,J.J. Henry,52.32,710337,135769
52,0,22056,Cameron Percy,52.30,552457,105638
53,0,26300,Matt Jones,52.29,725628,138761
54,0,27933,John Merrick,52.27,817368,156384
55,0,28307,Matt Every,52.26,464114,88806
56,0,23621,Rory Sabbatini,52.25,642908,123056
