RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR <= 240,TOTAL DRVS - OVERALL,RELATIVE TO PAR
61,0,25804,Bubba Watson,2.00,3,150,+0.33
63,0,20105,Jeff Gove,1.96,2,102,+0.50
64,0,26851,Marc Leishman,1.90,3,158,-0.67
65,0,23800,Bryce Molder,1.88,3,160,-0.33
65,0,26289,Boo Weekley,1.88,3,160,+0.33
67,0,26951,Johnson Wagner,1.85,3,162,+1.00
68,0,28087,Kris Blanks,1.81,3,166,+1.00
69,0,27120,Troy Matteson,1.79,3,168,+0.33
69,0,32640,Troy Merritt,1.79,3,168,-0.67
71,0,26301,James Nitties,1.74,3,172,+0.67
72,0,07867,Woody Austin,1.69,3,178,E
73,0,06621,Joe Durant,1.64,2,122,E
74,0,10885,Robert Allenby,1.61,2,124,E
74,0,25900,Lucas Glover,1.61,2,124,E
74,0,01941,Tom Pernice Jr.,1.61,2,124,+1.50
74,0,25892,Steve Wheatcroft,1.61,2,124,E
78,0,27613,David Lutterus,1.59,2,126,+1.50
79,0,12652,Cameron Beckman,1.56,2,128,E
79,0,01810,Phil Mickelson,1.56,2,128,+0.50
81,0,08725,Tom Gillis,1.55,3,194,-0.33
82,0,24357,K.J. Choi,1.47,2,136,-0.50
82,0,27466,Spencer Levin,1.47,3,204,E
84,0,01948,Tim Petrovic,1.46,3,206,+0.67
85,0,28158,Steve Marino,1.45,2,138,-0.50
86,0,06004,Stephen Ames,1.39,2,144,+1.00
87,0,01706,Davis Love III,1.37,2,146,+1.00
88,0,20850,Daniel Chopra,1.35,2,148,+1.00
88,0,23541,Ben Crane,1.35,2,148,+0.50
88,0,24781,Hunter Mahan,1.35,2,148,+0.50
91,0,31560,Brian Stuard,1.33,2,150,E
92,0,27095,Nick Watney,1.32,2,152,E
93,0,02206,David Toms,1.30,2,154,E
94,0,28089,Jason Day,1.28,2,156,+1.50
94,0,26679,Kevin Stadler,1.28,2,156,+0.50
94,0,27963,Chris Stroud,1.28,2,156,+1.00
97,0,24024,Zach Johnson,1.27,2,158,E
98,0,28475,Jeff Overton,1.23,2,162,+1.00
99,0,23353,J.J. Henry,1.22,2,164,+0.50
100,0,20498,Briny Baird,1.20,2,166,+0.50
100,0,21731,Freddie Jacobson,1.20,2,166,E
100,0,23108,Matt Kuchar,1.20,2,166,+0.50
103,0,26695,Michael Letzig,1.19,2,168,+0.50
104,0,27649,Brandt Snedeker,1.18,2,170,+0.50
105,0,30946,Alex Prugh,1.16,2,172,+0.50
106,0,25818,Scott Piercy,1.14,2,176,+1.50
107,0,24846,Ricky Barnes,1.10,2,182,+1.00
108,0,23788,D.J. Trahan,1.09,2,184,-1.00
109,0,32102,Rickie Fowler,1.06,2,188,-0.50
110,0,07749,Brett Quigley,1.05,2,190,+0.50
110,0,20645,John Senden,1.05,2,190,+0.50
112,0,20766,Padraig Harrington,1.04,1,96,+1.00
113,0,27302,Garth Mulroy,1.02,1,98,E
113,0,29221,Webb Simpson,1.02,2,196,+0.50
115,0,27933,John Merrick,1.01,2,198,+0.50
115,0,27330,Josh Teater,1.01,2,198,+0.50
117,0,23638,Brendon de Jonge,.98,2,204,+0.50
118,0,20686,Jeev Milkha Singh,.96,1,104,E
119,0,28307,Matt Every,.86,1,116,+1.00
119,0,06515,Shaun Micheel,.86,1,116,-1.00
119,0,01945,Kenny Perry,.86,1,116,-1.00
122,0,26882,Michael Sim,.85,1,118,+1.00
123,0,06522,Ernie Els,.83,1,120,E
123,0,06527,Steve Stricker,.83,1,120,+1.00
125,0,11123,Chris Couch,.76,1,132,E
125,0,22056,Cameron Percy,.76,1,132,E
127,0,01313,Steve Elkington,.74,1,136,E
127,0,10425,Jay Williamson,.74,1,136,E
129,0,26596,Ryan Moore,.72,1,138,E
130,0,22621,Ben Curtis,.71,1,140,+1.00
130,0,30925,Dustin Johnson,.71,1,140,E
130,0,01766,Billy Mayfair,.71,1,140,E
133,0,23621,Rory Sabbatini,.69,1,144,E
133,0,26287,Roland Thatcher,.69,1,144,E
135,0,12714,Chris Tidland,.68,1,146,E
136,0,23548,Bill Lunde,.67,1,150,E
137,0,22405,Justin Rose,.66,1,152,E
138,0,01577,Lee Janzen,.65,1,154,+1.00
138,0,24490,George McNeill,.65,1,154,+1.00
138,0,22913,John Rollins,.65,1,154,E
141,0,25632,Jimmy Walker,.64,1,156,-1.00
142,0,20070,Matt Bettencourt,.63,1,158,E
143,0,23673,Michael Connell,.62,1,162,E
144,0,29910,Blake Adams,.61,1,164,E
144,0,27436,Graham DeLaet,.61,1,164,E
144,0,21959,Ted Purdy,.61,1,164,+1.00
147,0,06251,Chris DiMarco,.60,1,168,+2.00
147,0,12716,Charley Hoffman,.60,1,166,+1.00
147,0,21878,Mark Wilson,.60,1,166,E
150,0,24925,Jonathan Byrd,.59,1,170,E
151,0,25240,D.A. Points,.57,1,176,+1.00
152,0,21350,Ryuji Imada,.56,1,180,-1.00
152,0,26300,Matt Jones,.56,1,178,-1.00
152,0,24361,Pat Perez,.56,1,180,+1.00
155,0,25345,Carl Pettersson,.55,1,182,+2.00
156,0,22371,Aaron Baddeley,.54,1,184,+1.00
157,0,27141,J.B. Holmes,.52,1,192,+2.00
158,0,20848,Ángel Cabrera,.00,0,106,E
158,0,20229,Stewart Cink,.00,0,140,E
158,0,01249,John Daly,.00,0,102,E
158,0,23409,James Driscoll,.00,0,156,E
158,0,24358,Robert Garrigus,.00,0,130,E
158,0,20574,Mathew Goggin,.00,0,166,E
158,0,20157,Retief Goosen,.00,0,118,E
158,0,20378,Mathias Grönberg,.00,0,106,E
158,0,24924,Bill Haas,.00,0,162,E
158,0,12782,Tim Herron,.00,0,146,E
158,0,27936,Martin Laird,.00,0,178,E
158,0,27797,Derek Lamely,.00,0,146,E
158,0,01707,Steve Lowery,.00,0,126,E
158,0,26881,Jarrod Lyle,.00,0,92,E
158,0,24912,Will MacKenzie,.00,0,144,E
158,0,28237,Rory McIlroy,.00,0,88,E
158,0,24140,Sean O'Hair,.00,0,140,E
158,0,22046,Geoff Ogilvy,.00,0,104,E
158,0,23320,Ryan Palmer,.00,0,164,E
158,0,20572,Rod Pampling,.00,0,154,E
158,0,24138,Ian Poulter,.00,0,74,E
158,0,28620,Aron Price,.00,0,128,E
158,0,25562,Andres Romero,.00,0,146,E
158,0,24502,Adam Scott,.00,0,116,E
158,0,06567,Vijay Singh,.00,0,128,E
158,0,08375,Paul Stankowski,.00,0,108,E
158,0,27214,Kevin Streelman,.00,0,172,E
158,0,06595,Kevin Sutherland,.00,0,172,E
158,0,23307,Roger Tambellini,.00,0,138,E
158,0,33419,Cameron Tringale,.00,0,98,E
158,0,23623,Bo Van Pelt,.00,0,192,E
158,0,23349,Charles Warren,.00,0,112,E
158,0,23322,Brett Wetterich,.00,0,108,E
158,0,26392,Chris Wilson,.00,0,118,E
158,0,24663,Y.E. Yang,.00,0,120,E
