RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRVS - OVERALL,RELATIVE TO PAR
38,0,20378,Mathias Grönberg,26.42,28,106,+2.86
39,0,27330,Josh Teater,26.26,52,198,+3.48
40,0,23353,J.J. Henry,26.22,43,164,+3.70
41,0,25364,Paul Casey,26.04,25,96,+3.96
41,0,23623,Bo Van Pelt,26.04,50,192,+3.60
43,0,28307,Matt Every,25.86,30,116,+3.33
44,0,20663,Brenden Pappas,25.81,32,124,+3.72
45,0,27933,John Merrick,25.76,51,198,+3.47
46,0,23320,Ryan Palmer,25.61,42,164,+4.05
47,0,28158,Steve Marino,25.36,35,138,+3.94
48,0,20645,John Senden,25.26,48,190,+3.27
49,0,21209,Sergio Garcia,25.00,20,80,+4.10
49,0,22122,Andrew McLardy,25.00,24,96,+3.50
49,0,20686,Jeev Milkha Singh,25.00,26,104,+3.19
52,0,08725,Tom Gillis,24.74,48,194,+3.27
53,0,09011,David Duval,24.59,30,122,+3.73
54,0,20229,Stewart Cink,24.29,34,140,+3.62
55,0,22913,John Rollins,24.03,37,154,+3.08
56,0,21959,Ted Purdy,23.78,39,164,+3.72
57,0,26392,Chris Wilson,23.73,28,118,+2.93
58,0,22946,Henrik Bjornstad,23.48,31,132,+3.23
59,0,06567,Vijay Singh,23.44,30,128,+3.30
60,0,25900,Lucas Glover,23.39,29,124,+3.34
61,0,28500,Martin Flores,23.24,33,142,+3.30
62,0,29910,Blake Adams,23.17,38,164,+3.45
63,0,26289,Boo Weekley,23.13,37,160,+3.27
64,0,23638,Brendon de Jonge,23.04,47,204,+3.79
65,0,24912,Will MacKenzie,22.92,33,144,+3.18
66,0,01320,Bob Estes,22.73,35,154,+3.51
67,0,23548,Bill Lunde,22.67,34,150,+3.29
67,0,06595,Kevin Sutherland,22.67,39,172,+3.18
69,0,20098,Stuart Appleby,22.63,43,190,+3.35
70,0,12714,Chris Tidland,22.60,33,146,+3.09
71,0,24227,Justin Bolli,22.45,22,98,+3.27
71,0,27302,Garth Mulroy,22.45,22,98,+3.18
73,0,20850,Daniel Chopra,22.30,33,148,+3.36
74,0,28475,Jeff Overton,22.22,36,162,+3.86
74,0,23621,Rory Sabbatini,22.22,32,144,+3.22
76,0,11123,Chris Couch,21.97,29,132,+3.41
77,0,20766,Padraig Harrington,21.88,21,96,+4.14
78,0,27963,Chris Stroud,21.79,34,156,+3.00
79,0,24361,Pat Perez,21.67,39,180,+3.44
80,0,01945,Kenny Perry,21.55,25,116,+3.24
81,0,12782,Tim Herron,21.23,31,146,+3.16
82,0,10585,Scott McCarron,21.11,38,180,+3.21
83,0,21949,Joe Ogilvie,20.97,39,186,+3.18
84,0,20070,Matt Bettencourt,20.89,33,158,+3.82
85,0,06515,Shaun Micheel,20.69,24,116,+3.67
86,0,12705,Cliff Kresge,20.65,19,92,+3.53
87,0,24925,Jonathan Byrd,20.59,35,170,+2.83
87,0,01313,Steve Elkington,20.59,28,136,+3.68
89,0,33419,Cameron Tringale,20.41,20,98,+2.85
90,0,20157,Retief Goosen,20.34,24,118,+4.08
91,0,24781,Hunter Mahan,20.27,30,148,+3.57
92,0,32640,Troy Merritt,20.24,34,168,+3.47
92,0,28780,Nicholas Thompson,20.24,34,168,+3.12
94,0,26300,Matt Jones,20.22,36,178,+3.72
95,0,24140,Sean O'Hair,20.00,28,140,+3.25
95,0,27770,Camilo Villegas,20.00,24,120,+3.25
97,0,20574,Mathew Goggin,19.88,33,166,+3.30
98,0,26851,Marc Leishman,19.62,31,158,+3.45
99,0,20105,Jeff Gove,19.61,20,102,+2.55
100,0,28087,Kris Blanks,19.28,32,166,+2.91
101,0,24846,Ricky Barnes,19.23,35,182,+3.40
101,0,12755,Vance Veazey,19.23,20,104,+3.25
103,0,27214,Kevin Streelman,19.19,33,172,+3.30
104,0,22378,Trevor Immelman,18.89,17,90,+3.65
105,0,26596,Ryan Moore,18.84,26,138,+3.73
106,0,26287,Roland Thatcher,18.75,27,144,+3.15
107,0,21731,Freddie Jacobson,18.67,31,166,+3.58
108,0,23325,Vaughn Taylor,18.39,32,174,+3.22
109,0,10425,Jay Williamson,18.38,25,136,+3.04
110,0,06522,Ernie Els,18.33,22,120,+3.55
111,0,06621,Joe Durant,18.03,22,122,+3.09
112,0,01766,Billy Mayfair,17.86,25,140,+2.56
113,0,01116,Michael Bradley,17.81,26,146,+2.77
114,0,26882,Michael Sim,17.80,21,118,+3.71
115,0,25892,Steve Wheatcroft,17.74,22,124,+3.18
116,0,20160,Charlie Wi,17.37,33,190,+3.30
117,0,31560,Brian Stuard,17.33,26,150,+2.96
118,0,22046,Geoff Ogilvy,17.31,18,104,+3.28
119,0,23613,Rich Barcelo,16.94,21,124,+3.52
120,0,26301,James Nitties,16.86,29,172,+2.90
121,0,29221,Webb Simpson,16.84,33,196,+3.27
122,0,08537,J.P. Hayes,16.67,25,150,+3.36
122,0,08375,Paul Stankowski,16.67,18,108,+3.06
122,0,26951,Johnson Wagner,16.67,27,162,+2.59
122,0,24663,Y.E. Yang,16.67,20,120,+3.60
126,0,25345,Carl Pettersson,16.48,30,182,+3.70
127,0,12652,Cameron Beckman,16.41,21,128,+3.00
128,0,01577,Lee Janzen,16.23,25,154,+2.96
129,0,24357,K.J. Choi,16.18,22,136,+2.91
130,0,10885,Robert Allenby,16.13,20,124,+2.70
131,0,01707,Steve Lowery,15.87,20,126,+3.00
132,0,24024,Zach Johnson,15.82,25,158,+3.56
133,0,22405,Justin Rose,15.79,24,152,+3.58
134,0,28620,Aron Price,15.63,20,128,+2.55
135,0,27060,John Mallinger,15.28,22,144,+3.14
136,0,27466,Spencer Levin,15.20,31,204,+2.84
137,0,21753,Brian Davis,15.15,30,198,+2.83
138,0,01619,Skip Kendall,15.00,15,100,+2.67
139,0,20572,Rod Pampling,14.94,23,154,+3.13
140,0,25396,Kevin Na,14.71,25,170,+3.24
141,0,23718,Nathan Green,14.63,24,164,+3.25
142,0,12510,Chad Campbell,14.61,26,178,+3.42
143,0,23108,Matt Kuchar,14.46,24,166,+3.33
144,0,23673,Michael Connell,14.20,23,162,+2.78
145,0,20436,Garrett Willis,14.10,22,156,+2.64
146,0,06004,Stephen Ames,13.89,20,144,+3.15
147,0,21878,Mark Wilson,13.86,23,166,+2.70
148,0,25686,Jason Dufner,13.64,21,154,+2.90
148,0,02206,David Toms,13.64,21,154,+3.19
150,0,12602,Dean Wilson,13.54,13,96,+3.08
151,0,20127,Chris Riley,13.43,18,134,+3.17
152,0,25240,D.A. Points,13.07,23,176,+2.65
153,0,32617,Jerod Turner,13.04,12,92,+3.42
154,0,08075,Jerry Kelly,12.94,22,170,+2.27
155,0,01797,Rocco Mediate,12.69,17,134,+1.76
156,0,20498,Briny Baird,12.65,21,166,+2.43
157,0,07867,Woody Austin,12.36,22,178,+2.50
158,0,24138,Ian Poulter,12.16,9,74,+3.89
159,0,06251,Chris DiMarco,11.90,20,168,+2.80
160,0,23800,Bryce Molder,11.88,19,160,+2.84
161,0,21350,Ryuji Imada,11.67,21,180,+2.62
162,0,06514,Kevin Johnson,11.61,13,112,+2.77
163,0,24507,Jason Bohn,11.59,19,164,+3.53
164,0,22293,Heath Slocum,11.45,19,166,+2.37
165,0,01941,Tom Pernice Jr.,11.29,14,124,+2.50
166,0,10860,Justin Leonard,11.25,18,160,+2.72
167,0,01948,Tim Petrovic,11.17,23,206,+2.83
168,0,23541,Ben Crane,10.81,16,148,+2.81
169,0,01161,Mark Calcavecchia,10.53,8,76,+1.63
169,0,07749,Brett Quigley,10.53,20,190,+2.20
171,0,25190,Jeff Quinney,10.34,18,174,+2.67
172,0,26420,Richard Johnson,10.26,16,156,+2.44
173,0,07457,Steve Flesch,10.00,14,140,+2.71
174,0,10809,Jim Furyk,9.85,13,132,+2.85
175,0,29285,Brent Delahoussaye,9.80,10,102,+2.60
176,0,20472,Alex Cejka,9.33,14,150,+2.57
177,0,23983,Luke Donald,8.62,10,116,+3.40
178,0,27649,Brandt Snedeker,8.24,14,170,+2.64
179,0,25720,Chad Collins,8.23,13,158,+3.23
180,0,01724,Jeff Maggert,8.09,11,136,+1.55
181,0,07363,Craig Bowden,7.84,8,102,+2.13
182,0,06527,Steve Stricker,7.50,9,120,+3.00
183,0,20593,Greg Chalmers,6.99,13,186,+2.15
184,0,01329,Brad Faxon,6.48,7,108,+1.86
185,0,23135,Tim Clark,5.84,9,154,+1.89
186,0,02239,Scott Verplank,5.74,7,122,+1.86
187,0,06012,Greg Kraft,5.43,5,92,+0.40
188,0,22621,Ben Curtis,5.00,7,140,+0.71
189,0,06643,Paul Goydos,4.05,6,148,-0.33
190,0,19846,Brian Gay,3.80,7,184,+1.71
191,0,10423,Mike Weir,3.19,3,94,+0.33
192,0,08385,Omar Uresti,2.94,4,136,-1.75
