RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,24358,Robert Garrigus,72.31,94,130,-0.05
2,0,25804,Bubba Watson,66.00,99,150,-0.35
3,0,30925,Dustin Johnson,65.71,92,140,-0.33
4,0,23322,Brett Wetterich,62.96,68,108,-0.06
5,0,27141,J.B. Holmes,61.98,119,192,-0.25
6,0,23349,Charles Warren,58.93,66,112,-0.08
7,0,01249,John Daly,58.82,60,102,-0.05
8,0,20848,Ángel Cabrera,58.49,62,106,-0.21
9,0,27436,Graham DeLaet,57.93,95,164,-0.23
10,0,28237,Rory McIlroy,51.14,45,88,-0.33
11,0,22371,Aaron Baddeley,50.00,92,184,-0.08
11,0,01810,Phil Mickelson,50.00,64,128,-0.19
11,0,23788,D.J. Trahan,50.00,92,184,-0.16
14,0,28500,Martin Flores,49.30,70,142,-0.16
15,0,01706,Davis Love III,48.63,71,146,-0.34
16,0,12716,Charley Hoffman,46.39,77,166,-0.30
17,0,27120,Troy Matteson,45.24,76,168,-0.08
18,0,26881,Jarrod Lyle,44.57,41,92,-0.17
19,0,28089,Jason Day,44.23,69,156,-0.19
20,0,27095,Nick Watney,44.08,67,152,-0.31
21,0,30946,Alex Prugh,43.02,74,172,-0.30
22,0,25818,Scott Piercy,42.05,74,176,-0.15
23,0,22056,Cameron Percy,41.67,55,132,-0.13
24,0,24502,Adam Scott,41.38,48,116,-0.33
25,0,25562,Andres Romero,41.10,60,146,-0.07
26,0,27936,Martin Laird,41.01,73,178,-0.23
27,0,27302,Garth Mulroy,40.82,40,98,-0.18
28,0,21961,Charles Howell III,39.90,79,198,-0.25
29,0,20378,Mathias Grönberg,39.62,42,106,-0.29
30,0,20850,Daniel Chopra,39.19,58,148,-0.22
31,0,25632,Jimmy Walker,39.10,61,156,-0.15
32,0,21209,Sergio Garcia,38.75,31,80,-0.32
33,0,23307,Roger Tambellini,38.41,53,138,-0.15
34,0,28475,Jeff Overton,38.27,62,162,-0.10
35,0,25364,Paul Casey,37.50,36,96,-0.33
36,0,23320,Ryan Palmer,37.20,61,164,-0.16
37,0,25900,Lucas Glover,37.10,46,124,-0.41
38,0,27797,Derek Lamely,36.99,54,146,-0.11
39,0,20070,Matt Bettencourt,36.71,58,158,-0.36
40,0,23353,J.J. Henry,36.59,60,164,-0.35
41,0,20229,Stewart Cink,35.71,50,140,-0.30
41,0,24490,George McNeill,35.71,55,154,-0.05
41,0,22913,John Rollins,35.71,55,154,-0.05
44,0,20691,Greg Owen,35.51,49,138,-0.06
45,0,20766,Padraig Harrington,35.42,34,96,-0.09
46,0,27933,John Merrick,35.35,70,198,-0.16
